,,Edinburgh St Leonards,
Date,Time,Nitrogen dioxide,Status
27/04/2018,04:00:00,7.62372,V ugm-3
27/04/2018,05:00:00,15.76143,V ugm-3
27/04/2018,06:00:00,19.89906,V ugm-3
27/04/2018,07:00:00,40.81874,V ugm-3
27/04/2018,08:00:00,44.23436,V ugm-3
27/04/2018,09:00:00,25.0467,V ugm-3
27/04/2018,10:00:00,16.12966,V ugm-3
27/04/2018,11:00:00,14.49713,V ugm-3
27/04/2018,12:00:00,11.22105,V ugm-3
27/04/2018,13:00:00,13.52931,V ugm-3
27/04/2018,14:00:00,13.56908,V ugm-3
27/04/2018,15:00:00,14.9548,V ugm-3
27/04/2018,16:00:00,12.9607,V ugm-3
27/04/2018,17:00:00,11.89127,V ugm-3
27/04/2018,18:00:00,18.68727,V ugm-3
27/04/2018,19:00:00,10.87264,V ugm-3
27/04/2018,20:00:00,14.51794,V ugm-3
27/04/2018,21:00:00,16.5692,V ugm-3
27/04/2018,22:00:00,19.02733,V ugm-3
27/04/2018,23:00:00,21.78009,V ugm-3
27/04/2018,24:00:00,17.18989,V ugm-3
28/04/2018,01:00:00,8.12488,V ugm-3
28/04/2018,02:00:00,8.59758,V ugm-3
28/04/2018,03:00:00,7.27009,V ugm-3
28/04/2018,04:00:00,10.09033,V ugm-3
28/04/2018,05:00:00,10.08775,V ugm-3
28/04/2018,06:00:00,16.83447,V ugm-3
28/04/2018,07:00:00,19.29072,V ugm-3
28/04/2018,08:00:00,19.00473,V ugm-3
28/04/2018,09:00:00,13.90655,V ugm-3
28/04/2018,10:00:00,11.08717,V ugm-3
28/04/2018,11:00:00,9.65443,V ugm-3
28/04/2018,12:00:00,8.7214,V ugm-3
28/04/2018,13:00:00,7.23353,V ugm-3
28/04/2018,14:00:00,5.86066,V ugm-3
28/04/2018,15:00:00,5.86625,V ugm-3
28/04/2018,16:00:00,6.43012,V ugm-3
28/04/2018,17:00:00,7.70693,V ugm-3
28/04/2018,18:00:00,10.66891,V ugm-3
28/04/2018,19:00:00,10.52502,V ugm-3
28/04/2018,20:00:00,9.09787,V ugm-3
28/04/2018,21:00:00,8.9458,V ugm-3
28/04/2018,22:00:00,10.12912,V ugm-3
28/04/2018,23:00:00,8.95139,V ugm-3
28/04/2018,24:00:00,14.52728,V ugm-3
29/04/2018,01:00:00,15.98986,V ugm-3
29/04/2018,02:00:00,11.61623,V ugm-3
29/04/2018,03:00:00,21.37662,V ugm-3
29/04/2018,04:00:00,22.60638,V ugm-3
29/04/2018,05:00:00,27.99575,V ugm-3
29/04/2018,06:00:00,26.44168,V ugm-3
29/04/2018,07:00:00,25.25494,V ugm-3
29/04/2018,08:00:00,20.22114,V ugm-3
29/04/2018,09:00:00,10.48046,V ugm-3
29/04/2018,10:00:00,8.52649,V ugm-3
29/04/2018,11:00:00,7.85792,V ugm-3
29/04/2018,12:00:00,5.35409,V ugm-3
29/04/2018,13:00:00,6.4769,V ugm-3
29/04/2018,14:00:00,6.5821,V ugm-3
29/04/2018,15:00:00,6.16783,V ugm-3
29/04/2018,16:00:00,7.04419,V ugm-3
29/04/2018,17:00:00,6.99594,V ugm-3
29/04/2018,18:00:00,8.98901,V ugm-3
29/04/2018,19:00:00,6.69689,V ugm-3
29/04/2018,20:00:00,6.54954,V ugm-3
29/04/2018,21:00:00,8.08445,V ugm-3
29/04/2018,22:00:00,11.82631,V ugm-3
29/04/2018,23:00:00,16.28237,V ugm-3
29/04/2018,24:00:00,18.28546,V ugm-3
30/04/2018,01:00:00,11.00467,V ugm-3
30/04/2018,02:00:00,11.13684,V ugm-3
30/04/2018,03:00:00,11.22871,V ugm-3
30/04/2018,04:00:00,15.98888,V ugm-3
30/04/2018,05:00:00,15.42252,V ugm-3
30/04/2018,06:00:00,13.01148,V ugm-3
30/04/2018,07:00:00,17.39869,V ugm-3
30/04/2018,08:00:00,20.29168,V ugm-3
30/04/2018,09:00:00,14.80851,V ugm-3
30/04/2018,10:00:00,12.35761,V ugm-3
30/04/2018,11:00:00,7.80539,V ugm-3
30/04/2018,12:00:00,4.84739,V ugm-3
30/04/2018,13:00:00,5.56067,V ugm-3
30/04/2018,14:00:00,6.74164,V ugm-3
30/04/2018,15:00:00,5.97041,V ugm-3
30/04/2018,16:00:00,7.30667,V ugm-3
30/04/2018,17:00:00,9.91244,V ugm-3
30/04/2018,18:00:00,10.42659,V ugm-3
30/04/2018,19:00:00,12.22922,V ugm-3
30/04/2018,20:00:00,9.32211,V ugm-3
30/04/2018,21:00:00,16.6557,V ugm-3
30/04/2018,22:00:00,17.21279,V ugm-3
30/04/2018,23:00:00,22.46889,V ugm-3
30/04/2018,24:00:00,28.11442,V ugm-3
01/05/2018,01:00:00,33.40265,V ugm-3
01/05/2018,02:00:00,28.33455,V ugm-3
01/05/2018,03:00:00,30.68638,V ugm-3
01/05/2018,04:00:00,31.7167,V ugm-3
01/05/2018,05:00:00,23.0427,V ugm-3
01/05/2018,06:00:00,35.49765,V ugm-3
01/05/2018,07:00:00,43.40832,V ugm-3
01/05/2018,08:00:00,37.43543,V ugm-3
01/05/2018,09:00:00,16.76158,V ugm-3
01/05/2018,10:00:00,6.955,V ugm-3
01/05/2018,11:00:00,7.2578,V ugm-3
01/05/2018,12:00:00,5.57186,V ugm-3
01/05/2018,13:00:00,6.13861,V ugm-3
01/05/2018,14:00:00,5.27264,V ugm-3
01/05/2018,15:00:00,No data,V ugm-3
01/05/2018,16:00:00,6.92107,V ugm-3
01/05/2018,17:00:00,5.38251,V ugm-3
01/05/2018,18:00:00,5.02344,V ugm-3
01/05/2018,19:00:00,4.56343,V ugm-3
01/05/2018,20:00:00,3.3835,V ugm-3
01/05/2018,21:00:00,3.17806,V ugm-3
01/05/2018,22:00:00,2.35317,V ugm-3
01/05/2018,23:00:00,1.63815,V ugm-3
01/05/2018,24:00:00,1.02362,V ugm-3
02/05/2018,01:00:00,1.23225,V ugm-3
02/05/2018,02:00:00,3.48985,V ugm-3
02/05/2018,03:00:00,4.31241,V ugm-3
02/05/2018,04:00:00,4.05895,V ugm-3
02/05/2018,05:00:00,7.86309,V ugm-3
02/05/2018,06:00:00,12.78206,V ugm-3
02/05/2018,07:00:00,19.90296,V ugm-3
02/05/2018,08:00:00,33.53592,V ugm-3
02/05/2018,09:00:00,31.9906,V ugm-3
02/05/2018,10:00:00,21.83732,V ugm-3
02/05/2018,11:00:00,21.57976,V ugm-3
02/05/2018,12:00:00,25.27514,V ugm-3
02/05/2018,13:00:00,22.20773,V ugm-3
02/05/2018,14:00:00,16.44783,V ugm-3
02/05/2018,15:00:00,19.90022,V ugm-3
02/05/2018,16:00:00,19.42379,V ugm-3
02/05/2018,17:00:00,14.13987,V ugm-3
02/05/2018,18:00:00,16.95975,V ugm-3
02/05/2018,19:00:00,24.92659,V ugm-3
02/05/2018,20:00:00,24.28956,V ugm-3
02/05/2018,21:00:00,28.045,V ugm-3
02/05/2018,22:00:00,20.90543,V ugm-3
02/05/2018,23:00:00,11.8606,V ugm-3
02/05/2018,24:00:00,7.0299,V ugm-3
03/05/2018,01:00:00,3.01393,V ugm-3
03/05/2018,02:00:00,2.39123,V ugm-3
03/05/2018,03:00:00,9.71983,V ugm-3
03/05/2018,04:00:00,11.26281,V ugm-3
03/05/2018,05:00:00,6.89033,V ugm-3
03/05/2018,06:00:00,6.9854,V ugm-3
03/05/2018,07:00:00,12.88648,V ugm-3
03/05/2018,08:00:00,14.25507,V ugm-3
03/05/2018,09:00:00,14.4582,V ugm-3
03/05/2018,10:00:00,11.69596,V ugm-3
03/05/2018,11:00:00,11.44228,V ugm-3
03/05/2018,12:00:00,9.74485,V ugm-3
03/05/2018,13:00:00,8.11051,V ugm-3
03/05/2018,14:00:00,8.16106,V ugm-3
03/05/2018,15:00:00,8.16617,V ugm-3
03/05/2018,16:00:00,9.71008,V ugm-3
03/05/2018,17:00:00,8.31643,V ugm-3
03/05/2018,18:00:00,6.00822,V ugm-3
03/05/2018,19:00:00,5.54676,V ugm-3
03/05/2018,20:00:00,6.01472,V ugm-3
03/05/2018,21:00:00,5.96602,V ugm-3
03/05/2018,22:00:00,4.9842,V ugm-3
03/05/2018,23:00:00,4.93458,V ugm-3
03/05/2018,24:00:00,3.2891,V ugm-3
04/05/2018,01:00:00,2.67183,V ugm-3
04/05/2018,02:00:00,2.7437,V ugm-3
04/05/2018,03:00:00,6.01729,V ugm-3
04/05/2018,04:00:00,5.65983,V ugm-3
04/05/2018,05:00:00,11.88705,V ugm-3
04/05/2018,06:00:00,5.59411,V ugm-3
04/05/2018,07:00:00,11.86247,V ugm-3
04/05/2018,08:00:00,15.96857,V ugm-3
04/05/2018,09:00:00,11.9996,V ugm-3
04/05/2018,10:00:00,23.85782,V ugm-3
04/05/2018,11:00:00,24.5614,V ugm-3
04/05/2018,12:00:00,12.10126,V ugm-3
04/05/2018,13:00:00,10.96835,V ugm-3
04/05/2018,14:00:00,7.0651,V ugm-3
04/05/2018,15:00:00,5.73076,V ugm-3
04/05/2018,16:00:00,9.72716,V ugm-3
04/05/2018,17:00:00,7.6221,V ugm-3
04/05/2018,18:00:00,8.46043,V ugm-3
04/05/2018,19:00:00,7.60081,V ugm-3
04/05/2018,20:00:00,11.82984,V ugm-3
04/05/2018,21:00:00,29.20934,V ugm-3
04/05/2018,22:00:00,34.17741,V ugm-3
04/05/2018,23:00:00,31.30305,V ugm-3
04/05/2018,24:00:00,33.53293,V ugm-3
05/05/2018,01:00:00,37.96719,V ugm-3
05/05/2018,02:00:00,32.26837,V ugm-3
05/05/2018,03:00:00,9.11995,V ugm-3
05/05/2018,04:00:00,12.87664,V ugm-3
05/05/2018,05:00:00,20.35064,V ugm-3
05/05/2018,06:00:00,5.14349,V ugm-3
05/05/2018,07:00:00,5.75931,V ugm-3
05/05/2018,08:00:00,7.44088,V ugm-3
05/05/2018,09:00:00,6.35539,V ugm-3
05/05/2018,10:00:00,5.33497,V ugm-3
05/05/2018,11:00:00,7.29186,V ugm-3
05/05/2018,12:00:00,9.39874,V ugm-3
05/05/2018,13:00:00,6.31823,V ugm-3
05/05/2018,14:00:00,4.04115,V ugm-3
05/05/2018,15:00:00,5.12184,V ugm-3
05/05/2018,16:00:00,3.98956,V ugm-3
05/05/2018,17:00:00,5.99468,V ugm-3
05/05/2018,18:00:00,5.99179,V ugm-3
05/05/2018,19:00:00,8.01184,V ugm-3
05/05/2018,20:00:00,7.61782,V ugm-3
05/05/2018,21:00:00,9.41992,V ugm-3
05/05/2018,22:00:00,12.30896,V ugm-3
05/05/2018,23:00:00,10.86997,V ugm-3
05/05/2018,24:00:00,10.61246,V ugm-3
06/05/2018,01:00:00,11.07298,V ugm-3
06/05/2018,02:00:00,35.71253,V ugm-3
06/05/2018,03:00:00,34.51626,V ugm-3
06/05/2018,04:00:00,19.86562,V ugm-3
06/05/2018,05:00:00,23.61931,V ugm-3
06/05/2018,06:00:00,30.69175,V ugm-3
06/05/2018,07:00:00,20.67914,V ugm-3
06/05/2018,08:00:00,22.63845,V ugm-3
06/05/2018,09:00:00,20.10159,V ugm-3
06/05/2018,10:00:00,18.97295,V ugm-3
06/05/2018,11:00:00,10.83963,V ugm-3
06/05/2018,12:00:00,7.39568,V ugm-3
06/05/2018,13:00:00,8.93416,V ugm-3
06/05/2018,14:00:00,7.29726,V ugm-3
06/05/2018,15:00:00,3.84449,V ugm-3
06/05/2018,16:00:00,2.81573,V ugm-3
06/05/2018,17:00:00,3.28506,V ugm-3
06/05/2018,18:00:00,3.64716,V ugm-3
06/05/2018,19:00:00,4.63406,V ugm-3
06/05/2018,20:00:00,11.95483,V ugm-3
06/05/2018,21:00:00,10.67121,V ugm-3
06/05/2018,22:00:00,20.93455,V ugm-3
06/05/2018,23:00:00,25.51352,V ugm-3
06/05/2018,24:00:00,18.51102,V ugm-3
07/05/2018,01:00:00,8.88153,V ugm-3
07/05/2018,02:00:00,6.12457,V ugm-3
07/05/2018,03:00:00,6.50649,V ugm-3
07/05/2018,04:00:00,14.77687,V ugm-3
07/05/2018,05:00:00,20.51245,V ugm-3
07/05/2018,06:00:00,19.23881,V ugm-3
07/05/2018,07:00:00,12.69805,V ugm-3
07/05/2018,08:00:00,13.60555,V ugm-3
07/05/2018,09:00:00,13.5289,V ugm-3
07/05/2018,10:00:00,12.20617,V ugm-3
07/05/2018,11:00:00,10.86998,V ugm-3
07/05/2018,12:00:00,13.75272,V ugm-3
07/05/2018,13:00:00,17.66085,V ugm-3
07/05/2018,14:00:00,21.95593,V ugm-3
07/05/2018,15:00:00,26.709,V ugm-3
07/05/2018,16:00:00,8.66219,V ugm-3
07/05/2018,17:00:00,6.14247,V ugm-3
07/05/2018,18:00:00,8.10825,V ugm-3
07/05/2018,19:00:00,6.86901,V ugm-3
07/05/2018,20:00:00,9.09687,V ugm-3
07/05/2018,21:00:00,11.53011,V ugm-3
07/05/2018,22:00:00,11.00795,V ugm-3
07/05/2018,23:00:00,12.76835,V ugm-3
07/05/2018,24:00:00,17.83521,V ugm-3
08/05/2018,01:00:00,10.69598,V ugm-3
08/05/2018,02:00:00,5.37879,V ugm-3
08/05/2018,03:00:00,7.96919,V ugm-3
08/05/2018,04:00:00,5.22548,V ugm-3
08/05/2018,05:00:00,8.69002,V ugm-3
08/05/2018,06:00:00,23.43548,V ugm-3
08/05/2018,07:00:00,9.10018,V ugm-3
08/05/2018,08:00:00,9.65401,V ugm-3
08/05/2018,09:00:00,6.74635,V ugm-3
08/05/2018,10:00:00,7.52099,V ugm-3
08/05/2018,11:00:00,7.00828,V ugm-3
08/05/2018,12:00:00,6.74838,V ugm-3
08/05/2018,13:00:00,8.25703,V ugm-3
08/05/2018,14:00:00,8.62353,V ugm-3
08/05/2018,15:00:00,11.24593,V ugm-3
08/05/2018,16:00:00,9.94135,V ugm-3
08/05/2018,17:00:00,7.5286,V ugm-3
08/05/2018,18:00:00,15.32267,V ugm-3
08/05/2018,19:00:00,26.3899,V ugm-3
08/05/2018,20:00:00,21.35271,V ugm-3
08/05/2018,21:00:00,15.10385,V ugm-3
08/05/2018,22:00:00,15.92367,V ugm-3
08/05/2018,23:00:00,9.25856,V ugm-3
08/05/2018,24:00:00,6.61993,V ugm-3
09/05/2018,01:00:00,3.86158,V ugm-3
09/05/2018,02:00:00,6.07606,V ugm-3
09/05/2018,03:00:00,4.24447,V ugm-3
09/05/2018,04:00:00,6.72699,V ugm-3
09/05/2018,05:00:00,10.55882,V ugm-3
09/05/2018,06:00:00,10.95753,V ugm-3
09/05/2018,07:00:00,10.377,V ugm-3
09/05/2018,08:00:00,13.23141,V ugm-3
09/05/2018,09:00:00,7.38076,V ugm-3
09/05/2018,10:00:00,9.60512,V ugm-3
09/05/2018,11:00:00,7.59172,V ugm-3
09/05/2018,12:00:00,7.1796,V ugm-3
09/05/2018,13:00:00,5.98889,V ugm-3
09/05/2018,14:00:00,6.8696,V ugm-3
09/05/2018,15:00:00,7.8607,V ugm-3
09/05/2018,16:00:00,7.40087,V ugm-3
09/05/2018,17:00:00,7.29462,V ugm-3
09/05/2018,18:00:00,5.27399,V ugm-3
09/05/2018,19:00:00,5.43002,V ugm-3
09/05/2018,20:00:00,6.31332,V ugm-3
09/05/2018,21:00:00,16.3646,V ugm-3
09/05/2018,22:00:00,13.10556,V ugm-3
09/05/2018,23:00:00,15.17544,V ugm-3
09/05/2018,24:00:00,15.84777,V ugm-3
10/05/2018,01:00:00,4.76823,V ugm-3
10/05/2018,02:00:00,3.03623,V ugm-3
10/05/2018,03:00:00,3.26164,V ugm-3
10/05/2018,04:00:00,3.9924,V ugm-3
10/05/2018,05:00:00,6.31937,V ugm-3
10/05/2018,06:00:00,9.83001,V ugm-3
10/05/2018,07:00:00,13.90732,V ugm-3
10/05/2018,08:00:00,13.3202,V ugm-3
10/05/2018,09:00:00,18.42601,V ugm-3
10/05/2018,10:00:00,12.08306,V ugm-3
10/05/2018,11:00:00,15.12663,V ugm-3
10/05/2018,12:00:00,9.49398,V ugm-3
10/05/2018,13:00:00,13.69082,V ugm-3
10/05/2018,14:00:00,17.98516,V ugm-3
10/05/2018,15:00:00,17.9212,V ugm-3
10/05/2018,16:00:00,21.18337,V ugm-3
10/05/2018,17:00:00,11.57196,V ugm-3
10/05/2018,18:00:00,13.29243,V ugm-3
10/05/2018,19:00:00,21.17343,V ugm-3
10/05/2018,20:00:00,16.99809,V ugm-3
10/05/2018,21:00:00,8.19081,V ugm-3
10/05/2018,22:00:00,7.92765,V ugm-3
10/05/2018,23:00:00,14.61293,V ugm-3
10/05/2018,24:00:00,9.54065,V ugm-3
11/05/2018,01:00:00,3.17957,V ugm-3
11/05/2018,02:00:00,6.157,V ugm-3
11/05/2018,03:00:00,8.82517,V ugm-3
11/05/2018,04:00:00,4.8722,V ugm-3
11/05/2018,05:00:00,8.28482,V ugm-3
11/05/2018,06:00:00,11.80028,V ugm-3
11/05/2018,07:00:00,13.87055,V ugm-3
11/05/2018,08:00:00,18.42035,V ugm-3
11/05/2018,09:00:00,19.24579,V ugm-3
11/05/2018,10:00:00,16.15665,V ugm-3
11/05/2018,11:00:00,11.60151,V ugm-3
11/05/2018,12:00:00,11.80561,V ugm-3
11/05/2018,13:00:00,12.47198,V ugm-3
11/05/2018,14:00:00,13.20204,V ugm-3
11/05/2018,15:00:00,11.70809,V ugm-3
11/05/2018,16:00:00,13.99152,V ugm-3
11/05/2018,17:00:00,15.5036,V ugm-3
11/05/2018,18:00:00,21.38483,V ugm-3
11/05/2018,19:00:00,15.097,V ugm-3
11/05/2018,20:00:00,16.50996,V ugm-3
11/05/2018,21:00:00,12.71872,V ugm-3
11/05/2018,22:00:00,14.27476,V ugm-3
11/05/2018,23:00:00,15.32029,V ugm-3
11/05/2018,24:00:00,12.30467,V ugm-3
12/05/2018,01:00:00,13.02143,V ugm-3
12/05/2018,02:00:00,4.70676,V ugm-3
12/05/2018,03:00:00,5.65841,V ugm-3
12/05/2018,04:00:00,6.49609,V ugm-3
12/05/2018,05:00:00,10.39298,V ugm-3
12/05/2018,06:00:00,22.80485,V ugm-3
12/05/2018,07:00:00,17.68449,V ugm-3
12/05/2018,08:00:00,18.08275,V ugm-3
12/05/2018,09:00:00,12.74511,V ugm-3
12/05/2018,10:00:00,20.55733,V ugm-3
12/05/2018,11:00:00,13.72638,V ugm-3
12/05/2018,12:00:00,10.92562,V ugm-3
12/05/2018,13:00:00,10.04242,V ugm-3
12/05/2018,14:00:00,8.16929,V ugm-3
12/05/2018,15:00:00,7.76724,V ugm-3
12/05/2018,16:00:00,8.39144,V ugm-3
12/05/2018,17:00:00,6.5752,V ugm-3
12/05/2018,18:00:00,5.90224,V ugm-3
12/05/2018,19:00:00,8.55074,V ugm-3
12/05/2018,20:00:00,13.50259,V ugm-3
12/05/2018,21:00:00,18.59965,V ugm-3
12/05/2018,22:00:00,15.79564,V ugm-3
12/05/2018,23:00:00,16.05843,V ugm-3
12/05/2018,24:00:00,16.73356,V ugm-3
13/05/2018,01:00:00,22.75551,V ugm-3
13/05/2018,02:00:00,11.51883,V ugm-3
13/05/2018,03:00:00,16.44392,V ugm-3
13/05/2018,04:00:00,14.56918,V ugm-3
13/05/2018,05:00:00,8.27184,V ugm-3
13/05/2018,06:00:00,10.1926,V ugm-3
13/05/2018,07:00:00,15.45173,V ugm-3
13/05/2018,08:00:00,19.65888,V ugm-3
13/05/2018,09:00:00,25.48954,V ugm-3
13/05/2018,10:00:00,19.35007,V ugm-3
13/05/2018,11:00:00,12.91245,V ugm-3
13/05/2018,12:00:00,13.02651,V ugm-3
13/05/2018,13:00:00,14.8996,V ugm-3
13/05/2018,14:00:00,11.46918,V ugm-3
13/05/2018,15:00:00,9.90965,V ugm-3
13/05/2018,16:00:00,10.01656,V ugm-3
13/05/2018,17:00:00,13.81316,V ugm-3
13/05/2018,18:00:00,17.19535,V ugm-3
13/05/2018,19:00:00,19.79585,V ugm-3
13/05/2018,20:00:00,28.34182,V ugm-3
13/05/2018,21:00:00,30.54497,V ugm-3
13/05/2018,22:00:00,16.44557,V ugm-3
13/05/2018,23:00:00,17.94752,V ugm-3
13/05/2018,24:00:00,19.97849,V ugm-3
14/05/2018,01:00:00,21.67281,V ugm-3
14/05/2018,02:00:00,21.80886,V ugm-3
14/05/2018,03:00:00,28.60407,V ugm-3
14/05/2018,04:00:00,12.24295,V ugm-3
14/05/2018,05:00:00,21.72048,V ugm-3
14/05/2018,06:00:00,24.79664,V ugm-3
14/05/2018,07:00:00,28.73731,V ugm-3
14/05/2018,08:00:00,35.95039,V ugm-3
14/05/2018,09:00:00,22.67224,V ugm-3
14/05/2018,10:00:00,20.80821,V ugm-3
14/05/2018,11:00:00,20.46674,V ugm-3
14/05/2018,12:00:00,19.38474,V ugm-3
14/05/2018,13:00:00,13.73604,V ugm-3
14/05/2018,14:00:00,11.24415,V ugm-3
14/05/2018,15:00:00,11.98578,V ugm-3
14/05/2018,16:00:00,10.1683,V ugm-3
14/05/2018,17:00:00,11.15832,V ugm-3
14/05/2018,18:00:00,11.06187,V ugm-3
14/05/2018,19:00:00,13.36982,V ugm-3
14/05/2018,20:00:00,18.42531,V ugm-3
14/05/2018,21:00:00,44.78921,V ugm-3
14/05/2018,22:00:00,19.79872,V ugm-3
14/05/2018,23:00:00,40.8863,V ugm-3
14/05/2018,24:00:00,40.05884,V ugm-3
15/05/2018,01:00:00,34.21824,V ugm-3
15/05/2018,02:00:00,46.60217,V ugm-3
15/05/2018,03:00:00,33.1123,V ugm-3
15/05/2018,04:00:00,16.95159,V ugm-3
15/05/2018,05:00:00,28.969,V ugm-3
15/05/2018,06:00:00,42.3724,V ugm-3
15/05/2018,07:00:00,44.76652,V ugm-3
15/05/2018,08:00:00,25.09628,V ugm-3
15/05/2018,09:00:00,30.82185,V ugm-3
15/05/2018,10:00:00,16.76377,V ugm-3
15/05/2018,11:00:00,16.15615,V ugm-3
15/05/2018,12:00:00,11.84437,V ugm-3
15/05/2018,13:00:00,12.56829,V ugm-3
15/05/2018,14:00:00,15.5457,V ugm-3
15/05/2018,15:00:00,15.77207,V ugm-3
15/05/2018,16:00:00,21.08068,V ugm-3
15/05/2018,17:00:00,24.87279,V ugm-3
15/05/2018,18:00:00,28.72106,V ugm-3
15/05/2018,19:00:00,29.34456,V ugm-3
15/05/2018,20:00:00,28.54122,V ugm-3
15/05/2018,21:00:00,22.5728,V ugm-3
15/05/2018,22:00:00,18.35292,V ugm-3
15/05/2018,23:00:00,15.5355,V ugm-3
15/05/2018,24:00:00,11.15847,V ugm-3
16/05/2018,01:00:00,14.2723,V ugm-3
16/05/2018,02:00:00,9.45638,V ugm-3
16/05/2018,03:00:00,11.1119,V ugm-3
16/05/2018,04:00:00,7.88015,V ugm-3
16/05/2018,05:00:00,26.31006,V ugm-3
16/05/2018,06:00:00,33.11382,V ugm-3
16/05/2018,07:00:00,28.41126,V ugm-3
16/05/2018,08:00:00,15.93457,V ugm-3
16/05/2018,09:00:00,10.62068,V ugm-3
16/05/2018,10:00:00,8.02521,V ugm-3
16/05/2018,11:00:00,6.4249,V ugm-3
16/05/2018,12:00:00,6.42201,V ugm-3
16/05/2018,13:00:00,6.16247,V ugm-3
16/05/2018,14:00:00,6.3761,V ugm-3
16/05/2018,15:00:00,7.36952,V ugm-3
16/05/2018,16:00:00,6.8389,V ugm-3
16/05/2018,17:00:00,7.42581,V ugm-3
16/05/2018,18:00:00,7.11055,V ugm-3
16/05/2018,19:00:00,7.54011,V ugm-3
16/05/2018,20:00:00,7.4356,V ugm-3
16/05/2018,21:00:00,10.26372,V ugm-3
16/05/2018,22:00:00,15.53111,V ugm-3
16/05/2018,23:00:00,12.40099,V ugm-3
16/05/2018,24:00:00,14.04106,V ugm-3
17/05/2018,01:00:00,13.44128,V ugm-3
17/05/2018,02:00:00,10.36045,V ugm-3
17/05/2018,03:00:00,6.94032,V ugm-3
17/05/2018,04:00:00,10.49422,V ugm-3
17/05/2018,05:00:00,15.81687,V ugm-3
17/05/2018,06:00:00,15.38257,V ugm-3
17/05/2018,07:00:00,23.07544,V ugm-3
17/05/2018,08:00:00,13.94141,V ugm-3
17/05/2018,09:00:00,10.34222,V ugm-3
17/05/2018,10:00:00,11.99992,V ugm-3
17/05/2018,11:00:00,11.63664,V ugm-3
17/05/2018,12:00:00,7.57889,V ugm-3
17/05/2018,13:00:00,8.88501,V ugm-3
17/05/2018,14:00:00,9.56276,V ugm-3
17/05/2018,15:00:00,9.14892,V ugm-3
17/05/2018,16:00:00,8.57697,V ugm-3
17/05/2018,17:00:00,8.26834,V ugm-3
17/05/2018,18:00:00,9.05189,V ugm-3
17/05/2018,19:00:00,11.41483,V ugm-3
17/05/2018,20:00:00,11.93564,V ugm-3
17/05/2018,21:00:00,20.46412,V ugm-3
17/05/2018,22:00:00,18.43378,V ugm-3
17/05/2018,23:00:00,18.49078,V ugm-3
17/05/2018,24:00:00,12.69319,V ugm-3
18/05/2018,01:00:00,15.21481,V ugm-3
18/05/2018,02:00:00,35.23461,V ugm-3
18/05/2018,03:00:00,25.33084,V ugm-3
18/05/2018,04:00:00,47.03866,V ugm-3
18/05/2018,05:00:00,47.89801,V ugm-3
18/05/2018,06:00:00,43.70154,V ugm-3
18/05/2018,07:00:00,47.30917,V ugm-3
18/05/2018,08:00:00,52.16413,V ugm-3
18/05/2018,09:00:00,43.57158,V ugm-3
18/05/2018,10:00:00,30.53507,V ugm-3
18/05/2018,11:00:00,26.19793,V ugm-3
18/05/2018,12:00:00,20.56804,V ugm-3
18/05/2018,13:00:00,21.31256,V ugm-3
18/05/2018,14:00:00,19.19903,V ugm-3
18/05/2018,15:00:00,13.67582,V ugm-3
18/05/2018,16:00:00,18.05629,V ugm-3
18/05/2018,17:00:00,22.35514,V ugm-3
18/05/2018,18:00:00,29.72451,V ugm-3
18/05/2018,19:00:00,32.84012,V ugm-3
18/05/2018,20:00:00,30.62125,V ugm-3
18/05/2018,21:00:00,28.52509,V ugm-3
18/05/2018,22:00:00,19.78212,V ugm-3
18/05/2018,23:00:00,20.20408,V ugm-3
18/05/2018,24:00:00,26.11824,V ugm-3
19/05/2018,01:00:00,18.51308,V ugm-3
19/05/2018,02:00:00,13.05913,V ugm-3
19/05/2018,03:00:00,16.60958,V ugm-3
19/05/2018,04:00:00,22.32671,V ugm-3
19/05/2018,05:00:00,17.07968,V ugm-3
19/05/2018,06:00:00,19.73883,V ugm-3
19/05/2018,07:00:00,34.73576,V ugm-3
19/05/2018,08:00:00,31.95067,V ugm-3
19/05/2018,09:00:00,16.98516,V ugm-3
19/05/2018,10:00:00,7.5174,V ugm-3
19/05/2018,11:00:00,7.57465,V ugm-3
19/05/2018,12:00:00,4.90774,V ugm-3
19/05/2018,13:00:00,4.43824,V ugm-3
19/05/2018,14:00:00,5.06384,V ugm-3
19/05/2018,15:00:00,4.17848,V ugm-3
19/05/2018,16:00:00,5.27839,V ugm-3
19/05/2018,17:00:00,4.96499,V ugm-3
19/05/2018,18:00:00,9.26639,V ugm-3
19/05/2018,19:00:00,7.06536,V ugm-3
19/05/2018,20:00:00,7.07139,V ugm-3
19/05/2018,21:00:00,5.49415,V ugm-3
19/05/2018,22:00:00,4.28696,V ugm-3
19/05/2018,23:00:00,2.24744,V ugm-3
19/05/2018,24:00:00,2.82362,V ugm-3
20/05/2018,01:00:00,3.42227,V ugm-3
20/05/2018,02:00:00,1.67492,V ugm-3
20/05/2018,03:00:00,2.09242,V ugm-3
20/05/2018,04:00:00,1.72802,V ugm-3
20/05/2018,05:00:00,1.51133,V ugm-3
20/05/2018,06:00:00,3.6123,V ugm-3
20/05/2018,07:00:00,3.35655,V ugm-3
20/05/2018,08:00:00,3.98037,V ugm-3
20/05/2018,09:00:00,4.34905,V ugm-3
