,,Chatham Roadside,
Date,Time,PM10 Kent (Hourly measured),Status
25/01/2021,19:00:00,14.493,V ugm-3 (Ref.eq)
25/01/2021,20:00:00,24.155,V ugm-3 (Ref.eq)
25/01/2021,21:00:00,22.223,V ugm-3 (Ref.eq)
25/01/2021,22:00:00,22.223,V ugm-3 (Ref.eq)
25/01/2021,23:00:00,15.459,V ugm-3 (Ref.eq)
25/01/2021,24:00:00,13.527,V ugm-3 (Ref.eq)
26/01/2021,01:00:00,10.628,V ugm-3 (Ref.eq)
26/01/2021,02:00:00,8.696,V ugm-3 (Ref.eq)
26/01/2021,03:00:00,7.73,V ugm-3 (Ref.eq)
26/01/2021,04:00:00,8.696,V ugm-3 (Ref.eq)
26/01/2021,05:00:00,10.628,V ugm-3 (Ref.eq)
26/01/2021,06:00:00,13.527,V ugm-3 (Ref.eq)
26/01/2021,07:00:00,13.527,V ugm-3 (Ref.eq)
26/01/2021,08:00:00,15.459,V ugm-3 (Ref.eq)
26/01/2021,09:00:00,24.155,V ugm-3 (Ref.eq)
26/01/2021,10:00:00,No data,V ugm-3 (Ref.eq)
26/01/2021,11:00:00,19.324,V ugm-3 (Ref.eq)
26/01/2021,12:00:00,24.155,V ugm-3 (Ref.eq)
26/01/2021,13:00:00,20.29,V ugm-3 (Ref.eq)
26/01/2021,14:00:00,54.107,V ugm-3 (Ref.eq)
26/01/2021,15:00:00,20.29,V ugm-3 (Ref.eq)
26/01/2021,16:00:00,15.459,V ugm-3 (Ref.eq)
26/01/2021,17:00:00,16.425,V ugm-3 (Ref.eq)
26/01/2021,18:00:00,13.527,V ugm-3 (Ref.eq)
26/01/2021,19:00:00,9.662,V ugm-3 (Ref.eq)
26/01/2021,20:00:00,15.459,V ugm-3 (Ref.eq)
26/01/2021,21:00:00,10.628,V ugm-3 (Ref.eq)
26/01/2021,22:00:00,11.594,V ugm-3 (Ref.eq)
26/01/2021,23:00:00,10.628,V ugm-3 (Ref.eq)
26/01/2021,24:00:00,8.696,V ugm-3 (Ref.eq)
27/01/2021,01:00:00,7.73,V ugm-3 (Ref.eq)
27/01/2021,02:00:00,4.831,V ugm-3 (Ref.eq)
27/01/2021,03:00:00,5.797,V ugm-3 (Ref.eq)
27/01/2021,04:00:00,6.763,V ugm-3 (Ref.eq)
27/01/2021,05:00:00,5.797,V ugm-3 (Ref.eq)
27/01/2021,06:00:00,11.594,V ugm-3 (Ref.eq)
27/01/2021,07:00:00,9.662,V ugm-3 (Ref.eq)
27/01/2021,08:00:00,17.392,V ugm-3 (Ref.eq)
27/01/2021,09:00:00,20.29,V ugm-3 (Ref.eq)
27/01/2021,10:00:00,18.358,V ugm-3 (Ref.eq)
27/01/2021,11:00:00,16.425,V ugm-3 (Ref.eq)
27/01/2021,12:00:00,10.628,V ugm-3 (Ref.eq)
27/01/2021,13:00:00,17.392,V ugm-3 (Ref.eq)
27/01/2021,14:00:00,18.358,V ugm-3 (Ref.eq)
27/01/2021,15:00:00,22.223,V ugm-3 (Ref.eq)
27/01/2021,16:00:00,19.324,V ugm-3 (Ref.eq)
27/01/2021,17:00:00,18.358,V ugm-3 (Ref.eq)
27/01/2021,18:00:00,28.986,V ugm-3 (Ref.eq)
27/01/2021,19:00:00,30.918,V ugm-3 (Ref.eq)
27/01/2021,20:00:00,17.392,V ugm-3 (Ref.eq)
27/01/2021,21:00:00,17.392,V ugm-3 (Ref.eq)
27/01/2021,22:00:00,12.561,V ugm-3 (Ref.eq)
27/01/2021,23:00:00,9.662,V ugm-3 (Ref.eq)
27/01/2021,24:00:00,6.763,V ugm-3 (Ref.eq)
28/01/2021,01:00:00,2.899,V ugm-3 (Ref.eq)
28/01/2021,02:00:00,0.966,V ugm-3 (Ref.eq)
28/01/2021,03:00:00,3.865,V ugm-3 (Ref.eq)
28/01/2021,04:00:00,3.865,V ugm-3 (Ref.eq)
28/01/2021,05:00:00,0.966,V ugm-3 (Ref.eq)
28/01/2021,06:00:00,0,V ugm-3 (Ref.eq)
28/01/2021,07:00:00,0.966,V ugm-3 (Ref.eq)
28/01/2021,08:00:00,4.831,V ugm-3 (Ref.eq)
28/01/2021,09:00:00,7.73,V ugm-3 (Ref.eq)
28/01/2021,10:00:00,8.696,V ugm-3 (Ref.eq)
28/01/2021,11:00:00,7.73,V ugm-3 (Ref.eq)
28/01/2021,12:00:00,11.594,V ugm-3 (Ref.eq)
28/01/2021,13:00:00,16.425,V ugm-3 (Ref.eq)
28/01/2021,14:00:00,21.256,V ugm-3 (Ref.eq)
28/01/2021,15:00:00,19.324,V ugm-3 (Ref.eq)
28/01/2021,16:00:00,21.256,V ugm-3 (Ref.eq)
28/01/2021,17:00:00,23.189,V ugm-3 (Ref.eq)
28/01/2021,18:00:00,21.256,V ugm-3 (Ref.eq)
28/01/2021,19:00:00,14.493,V ugm-3 (Ref.eq)
28/01/2021,20:00:00,18.358,V ugm-3 (Ref.eq)
28/01/2021,21:00:00,21.256,V ugm-3 (Ref.eq)
28/01/2021,22:00:00,17.392,V ugm-3 (Ref.eq)
28/01/2021,23:00:00,7.73,V ugm-3 (Ref.eq)
28/01/2021,24:00:00,5.797,V ugm-3 (Ref.eq)
29/01/2021,01:00:00,2.899,V ugm-3 (Ref.eq)
29/01/2021,02:00:00,2.899,V ugm-3 (Ref.eq)
29/01/2021,03:00:00,9.662,V ugm-3 (Ref.eq)
29/01/2021,04:00:00,18.358,V ugm-3 (Ref.eq)
29/01/2021,05:00:00,22.223,V ugm-3 (Ref.eq)
29/01/2021,06:00:00,12.561,V ugm-3 (Ref.eq)
29/01/2021,07:00:00,16.425,V ugm-3 (Ref.eq)
29/01/2021,08:00:00,17.392,V ugm-3 (Ref.eq)
29/01/2021,09:00:00,21.256,V ugm-3 (Ref.eq)
29/01/2021,10:00:00,22.223,V ugm-3 (Ref.eq)
29/01/2021,11:00:00,17.392,V ugm-3 (Ref.eq)
29/01/2021,12:00:00,13.527,V ugm-3 (Ref.eq)
29/01/2021,13:00:00,13.527,V ugm-3 (Ref.eq)
29/01/2021,14:00:00,8.696,V ugm-3 (Ref.eq)
29/01/2021,15:00:00,10.628,V ugm-3 (Ref.eq)
29/01/2021,16:00:00,9.662,V ugm-3 (Ref.eq)
29/01/2021,17:00:00,16.425,V ugm-3 (Ref.eq)
29/01/2021,18:00:00,16.425,V ugm-3 (Ref.eq)
29/01/2021,19:00:00,21.256,V ugm-3 (Ref.eq)
29/01/2021,20:00:00,27.054,V ugm-3 (Ref.eq)
29/01/2021,21:00:00,14.493,V ugm-3 (Ref.eq)
29/01/2021,22:00:00,20.29,V ugm-3 (Ref.eq)
29/01/2021,23:00:00,17.392,V ugm-3 (Ref.eq)
29/01/2021,24:00:00,21.256,V ugm-3 (Ref.eq)
30/01/2021,01:00:00,21.256,V ugm-3 (Ref.eq)
30/01/2021,02:00:00,19.324,V ugm-3 (Ref.eq)
30/01/2021,03:00:00,20.29,V ugm-3 (Ref.eq)
30/01/2021,04:00:00,14.493,V ugm-3 (Ref.eq)
30/01/2021,05:00:00,14.493,V ugm-3 (Ref.eq)
30/01/2021,06:00:00,16.425,V ugm-3 (Ref.eq)
30/01/2021,07:00:00,16.425,V ugm-3 (Ref.eq)
30/01/2021,08:00:00,15.459,V ugm-3 (Ref.eq)
30/01/2021,09:00:00,10.628,V ugm-3 (Ref.eq)
30/01/2021,10:00:00,12.561,V ugm-3 (Ref.eq)
30/01/2021,11:00:00,14.493,V ugm-3 (Ref.eq)
30/01/2021,12:00:00,13.527,V ugm-3 (Ref.eq)
30/01/2021,13:00:00,15.459,V ugm-3 (Ref.eq)
30/01/2021,14:00:00,20.29,V ugm-3 (Ref.eq)
30/01/2021,15:00:00,22.223,V ugm-3 (Ref.eq)
30/01/2021,16:00:00,24.155,V ugm-3 (Ref.eq)
30/01/2021,17:00:00,22.223,V ugm-3 (Ref.eq)
30/01/2021,18:00:00,16.425,V ugm-3 (Ref.eq)
30/01/2021,19:00:00,19.324,V ugm-3 (Ref.eq)
30/01/2021,20:00:00,29.952,V ugm-3 (Ref.eq)
30/01/2021,21:00:00,30.918,V ugm-3 (Ref.eq)
30/01/2021,22:00:00,28.02,V ugm-3 (Ref.eq)
30/01/2021,23:00:00,27.054,V ugm-3 (Ref.eq)
30/01/2021,24:00:00,26.087,V ugm-3 (Ref.eq)
31/01/2021,01:00:00,17.392,V ugm-3 (Ref.eq)
31/01/2021,02:00:00,15.459,V ugm-3 (Ref.eq)
31/01/2021,03:00:00,13.527,V ugm-3 (Ref.eq)
31/01/2021,04:00:00,16.425,V ugm-3 (Ref.eq)
31/01/2021,05:00:00,17.392,V ugm-3 (Ref.eq)
31/01/2021,06:00:00,21.256,V ugm-3 (Ref.eq)
31/01/2021,07:00:00,19.324,V ugm-3 (Ref.eq)
31/01/2021,08:00:00,20.29,V ugm-3 (Ref.eq)
31/01/2021,09:00:00,12.561,V ugm-3 (Ref.eq)
31/01/2021,10:00:00,15.459,V ugm-3 (Ref.eq)
31/01/2021,11:00:00,23.189,V ugm-3 (Ref.eq)
31/01/2021,12:00:00,23.189,V ugm-3 (Ref.eq)
31/01/2021,13:00:00,22.223,V ugm-3 (Ref.eq)
31/01/2021,14:00:00,28.986,V ugm-3 (Ref.eq)
31/01/2021,15:00:00,26.087,V ugm-3 (Ref.eq)
31/01/2021,16:00:00,30.918,V ugm-3 (Ref.eq)
31/01/2021,17:00:00,22.223,V ugm-3 (Ref.eq)
31/01/2021,18:00:00,25.121,V ugm-3 (Ref.eq)
31/01/2021,19:00:00,24.155,V ugm-3 (Ref.eq)
31/01/2021,20:00:00,24.155,V ugm-3 (Ref.eq)
31/01/2021,21:00:00,26.087,V ugm-3 (Ref.eq)
31/01/2021,22:00:00,25.121,V ugm-3 (Ref.eq)
31/01/2021,23:00:00,17.392,V ugm-3 (Ref.eq)
31/01/2021,24:00:00,10.628,V ugm-3 (Ref.eq)
01/02/2021,01:00:00,13.527,V ugm-3 (Ref.eq)
01/02/2021,02:00:00,10.628,V ugm-3 (Ref.eq)
01/02/2021,03:00:00,8.696,V ugm-3 (Ref.eq)
01/02/2021,04:00:00,16.425,V ugm-3 (Ref.eq)
01/02/2021,05:00:00,18.358,V ugm-3 (Ref.eq)
01/02/2021,06:00:00,19.324,V ugm-3 (Ref.eq)
01/02/2021,07:00:00,24.155,V ugm-3 (Ref.eq)
01/02/2021,08:00:00,33.817,V ugm-3 (Ref.eq)
01/02/2021,09:00:00,39.614,V ugm-3 (Ref.eq)
01/02/2021,10:00:00,31.885,V ugm-3 (Ref.eq)
01/02/2021,11:00:00,30.918,V ugm-3 (Ref.eq)
01/02/2021,12:00:00,20.29,V ugm-3 (Ref.eq)
01/02/2021,13:00:00,28.02,V ugm-3 (Ref.eq)
01/02/2021,14:00:00,29.952,V ugm-3 (Ref.eq)
01/02/2021,15:00:00,22.223,V ugm-3 (Ref.eq)
01/02/2021,16:00:00,23.189,V ugm-3 (Ref.eq)
01/02/2021,17:00:00,20.29,V ugm-3 (Ref.eq)
01/02/2021,18:00:00,22.223,V ugm-3 (Ref.eq)
01/02/2021,19:00:00,26.087,V ugm-3 (Ref.eq)
01/02/2021,20:00:00,25.121,V ugm-3 (Ref.eq)
01/02/2021,21:00:00,28.02,V ugm-3 (Ref.eq)
01/02/2021,22:00:00,48.31,V ugm-3 (Ref.eq)
01/02/2021,23:00:00,47.344,V ugm-3 (Ref.eq)
01/02/2021,24:00:00,26.087,V ugm-3 (Ref.eq)
02/02/2021,01:00:00,22.223,V ugm-3 (Ref.eq)
02/02/2021,02:00:00,24.155,V ugm-3 (Ref.eq)
02/02/2021,03:00:00,8.696,V ugm-3 (Ref.eq)
02/02/2021,04:00:00,8.696,V ugm-3 (Ref.eq)
02/02/2021,05:00:00,6.763,V ugm-3 (Ref.eq)
02/02/2021,06:00:00,5.797,V ugm-3 (Ref.eq)
02/02/2021,07:00:00,4.831,V ugm-3 (Ref.eq)
02/02/2021,08:00:00,9.662,V ugm-3 (Ref.eq)
02/02/2021,09:00:00,16.425,V ugm-3 (Ref.eq)
02/02/2021,10:00:00,19.324,V ugm-3 (Ref.eq)
02/02/2021,11:00:00,14.493,V ugm-3 (Ref.eq)
02/02/2021,12:00:00,18.358,V ugm-3 (Ref.eq)
02/02/2021,13:00:00,32.851,V ugm-3 (Ref.eq)
02/02/2021,14:00:00,35.749,V ugm-3 (Ref.eq)
02/02/2021,15:00:00,27.054,V ugm-3 (Ref.eq)
02/02/2021,16:00:00,35.749,V ugm-3 (Ref.eq)
02/02/2021,17:00:00,32.851,V ugm-3 (Ref.eq)
02/02/2021,18:00:00,36.716,V ugm-3 (Ref.eq)
02/02/2021,19:00:00,35.749,V ugm-3 (Ref.eq)
02/02/2021,20:00:00,19.324,V ugm-3 (Ref.eq)
02/02/2021,21:00:00,14.493,V ugm-3 (Ref.eq)
02/02/2021,22:00:00,27.054,V ugm-3 (Ref.eq)
02/02/2021,23:00:00,26.087,V ugm-3 (Ref.eq)
02/02/2021,24:00:00,22.223,V ugm-3 (Ref.eq)
03/02/2021,01:00:00,23.189,V ugm-3 (Ref.eq)
03/02/2021,02:00:00,25.121,V ugm-3 (Ref.eq)
03/02/2021,03:00:00,20.29,V ugm-3 (Ref.eq)
03/02/2021,04:00:00,18.358,V ugm-3 (Ref.eq)
03/02/2021,05:00:00,25.121,V ugm-3 (Ref.eq)
03/02/2021,06:00:00,24.155,V ugm-3 (Ref.eq)
03/02/2021,07:00:00,26.087,V ugm-3 (Ref.eq)
03/02/2021,08:00:00,25.121,V ugm-3 (Ref.eq)
03/02/2021,09:00:00,19.324,V ugm-3 (Ref.eq)
03/02/2021,10:00:00,24.155,V ugm-3 (Ref.eq)
03/02/2021,11:00:00,12.561,V ugm-3 (Ref.eq)
03/02/2021,12:00:00,12.561,V ugm-3 (Ref.eq)
03/02/2021,13:00:00,12.561,V ugm-3 (Ref.eq)
03/02/2021,14:00:00,19.324,V ugm-3 (Ref.eq)
03/02/2021,15:00:00,24.155,V ugm-3 (Ref.eq)
03/02/2021,16:00:00,24.155,V ugm-3 (Ref.eq)
03/02/2021,17:00:00,21.256,V ugm-3 (Ref.eq)
03/02/2021,18:00:00,14.493,V ugm-3 (Ref.eq)
03/02/2021,19:00:00,13.527,V ugm-3 (Ref.eq)
03/02/2021,20:00:00,36.716,V ugm-3 (Ref.eq)
03/02/2021,21:00:00,33.817,V ugm-3 (Ref.eq)
03/02/2021,22:00:00,54.107,V ugm-3 (Ref.eq)
03/02/2021,23:00:00,27.054,V ugm-3 (Ref.eq)
03/02/2021,24:00:00,23.189,V ugm-3 (Ref.eq)
04/02/2021,01:00:00,22.223,V ugm-3 (Ref.eq)
04/02/2021,02:00:00,25.121,V ugm-3 (Ref.eq)
04/02/2021,03:00:00,19.324,V ugm-3 (Ref.eq)
04/02/2021,04:00:00,18.358,V ugm-3 (Ref.eq)
04/02/2021,05:00:00,17.392,V ugm-3 (Ref.eq)
04/02/2021,06:00:00,11.594,V ugm-3 (Ref.eq)
04/02/2021,07:00:00,16.425,V ugm-3 (Ref.eq)
04/02/2021,08:00:00,13.527,V ugm-3 (Ref.eq)
04/02/2021,09:00:00,9.662,V ugm-3 (Ref.eq)
04/02/2021,10:00:00,59.904,V ugm-3 (Ref.eq)
04/02/2021,11:00:00,23.189,V ugm-3 (Ref.eq)
04/02/2021,12:00:00,25.121,V ugm-3 (Ref.eq)
04/02/2021,13:00:00,19.324,V ugm-3 (Ref.eq)
04/02/2021,14:00:00,10.628,V ugm-3 (Ref.eq)
04/02/2021,15:00:00,8.696,V ugm-3 (Ref.eq)
04/02/2021,16:00:00,11.594,V ugm-3 (Ref.eq)
04/02/2021,17:00:00,12.561,V ugm-3 (Ref.eq)
04/02/2021,18:00:00,12.561,V ugm-3 (Ref.eq)
04/02/2021,19:00:00,8.696,V ugm-3 (Ref.eq)
04/02/2021,20:00:00,14.493,V ugm-3 (Ref.eq)
04/02/2021,21:00:00,14.493,V ugm-3 (Ref.eq)
04/02/2021,22:00:00,18.358,V ugm-3 (Ref.eq)
04/02/2021,23:00:00,14.493,V ugm-3 (Ref.eq)
04/02/2021,24:00:00,15.459,V ugm-3 (Ref.eq)
05/02/2021,01:00:00,10.628,V ugm-3 (Ref.eq)
05/02/2021,02:00:00,5.797,V ugm-3 (Ref.eq)
05/02/2021,03:00:00,5.797,V ugm-3 (Ref.eq)
05/02/2021,04:00:00,16.425,V ugm-3 (Ref.eq)
05/02/2021,05:00:00,12.561,V ugm-3 (Ref.eq)
05/02/2021,06:00:00,13.527,V ugm-3 (Ref.eq)
05/02/2021,07:00:00,13.527,V ugm-3 (Ref.eq)
05/02/2021,08:00:00,18.358,V ugm-3 (Ref.eq)
05/02/2021,09:00:00,17.392,V ugm-3 (Ref.eq)
05/02/2021,10:00:00,11.594,V ugm-3 (Ref.eq)
05/02/2021,11:00:00,11.594,V ugm-3 (Ref.eq)
05/02/2021,12:00:00,16.425,V ugm-3 (Ref.eq)
05/02/2021,13:00:00,12.561,V ugm-3 (Ref.eq)
05/02/2021,14:00:00,16.425,V ugm-3 (Ref.eq)
05/02/2021,15:00:00,27.054,V ugm-3 (Ref.eq)
05/02/2021,16:00:00,20.29,V ugm-3 (Ref.eq)
05/02/2021,17:00:00,7.73,V ugm-3 (Ref.eq)
05/02/2021,18:00:00,13.527,V ugm-3 (Ref.eq)
05/02/2021,19:00:00,18.358,V ugm-3 (Ref.eq)
05/02/2021,20:00:00,19.324,V ugm-3 (Ref.eq)
05/02/2021,21:00:00,21.256,V ugm-3 (Ref.eq)
05/02/2021,22:00:00,19.324,V ugm-3 (Ref.eq)
05/02/2021,23:00:00,19.324,V ugm-3 (Ref.eq)
05/02/2021,24:00:00,14.493,V ugm-3 (Ref.eq)
06/02/2021,01:00:00,10.628,V ugm-3 (Ref.eq)
06/02/2021,02:00:00,12.561,V ugm-3 (Ref.eq)
06/02/2021,03:00:00,18.358,V ugm-3 (Ref.eq)
06/02/2021,04:00:00,16.425,V ugm-3 (Ref.eq)
06/02/2021,05:00:00,14.493,V ugm-3 (Ref.eq)
06/02/2021,06:00:00,7.73,V ugm-3 (Ref.eq)
06/02/2021,07:00:00,10.628,V ugm-3 (Ref.eq)
06/02/2021,08:00:00,19.324,V ugm-3 (Ref.eq)
06/02/2021,09:00:00,16.425,V ugm-3 (Ref.eq)
06/02/2021,10:00:00,22.223,V ugm-3 (Ref.eq)
06/02/2021,11:00:00,24.155,V ugm-3 (Ref.eq)
06/02/2021,12:00:00,23.189,V ugm-3 (Ref.eq)
06/02/2021,13:00:00,20.29,V ugm-3 (Ref.eq)
06/02/2021,14:00:00,29.952,V ugm-3 (Ref.eq)
06/02/2021,15:00:00,31.885,V ugm-3 (Ref.eq)
06/02/2021,16:00:00,19.324,V ugm-3 (Ref.eq)
06/02/2021,17:00:00,30.918,V ugm-3 (Ref.eq)
06/02/2021,18:00:00,26.087,V ugm-3 (Ref.eq)
06/02/2021,19:00:00,17.392,V ugm-3 (Ref.eq)
06/02/2021,20:00:00,21.256,V ugm-3 (Ref.eq)
06/02/2021,21:00:00,26.087,V ugm-3 (Ref.eq)
06/02/2021,22:00:00,33.817,V ugm-3 (Ref.eq)
06/02/2021,23:00:00,37.682,V ugm-3 (Ref.eq)
06/02/2021,24:00:00,39.614,V ugm-3 (Ref.eq)
07/02/2021,01:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,02:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,03:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,04:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,05:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,06:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,07:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,08:00:00,No data,V ugm-3 (Ref.eq)
07/02/2021,09:00:00,6.763,V ugm-3 (Ref.eq)
07/02/2021,10:00:00,9.662,V ugm-3 (Ref.eq)
07/02/2021,11:00:00,5.797,V ugm-3 (Ref.eq)
07/02/2021,12:00:00,3.865,V ugm-3 (Ref.eq)
07/02/2021,13:00:00,3.865,V ugm-3 (Ref.eq)
07/02/2021,14:00:00,2.899,V ugm-3 (Ref.eq)
07/02/2021,15:00:00,9.662,V ugm-3 (Ref.eq)
07/02/2021,16:00:00,10.628,V ugm-3 (Ref.eq)
07/02/2021,17:00:00,12.561,V ugm-3 (Ref.eq)
07/02/2021,18:00:00,6.763,V ugm-3 (Ref.eq)
07/02/2021,19:00:00,4.831,V ugm-3 (Ref.eq)
07/02/2021,20:00:00,7.73,V ugm-3 (Ref.eq)
07/02/2021,21:00:00,8.696,V ugm-3 (Ref.eq)
07/02/2021,22:00:00,7.73,V ugm-3 (Ref.eq)
07/02/2021,23:00:00,6.763,V ugm-3 (Ref.eq)
07/02/2021,24:00:00,10.628,V ugm-3 (Ref.eq)
08/02/2021,01:00:00,15.459,V ugm-3 (Ref.eq)
08/02/2021,02:00:00,8.696,V ugm-3 (Ref.eq)
08/02/2021,03:00:00,10.628,V ugm-3 (Ref.eq)
08/02/2021,04:00:00,13.527,V ugm-3 (Ref.eq)
08/02/2021,05:00:00,16.425,V ugm-3 (Ref.eq)
08/02/2021,06:00:00,13.527,V ugm-3 (Ref.eq)
08/02/2021,07:00:00,10.628,V ugm-3 (Ref.eq)
08/02/2021,08:00:00,13.527,V ugm-3 (Ref.eq)
08/02/2021,09:00:00,14.493,V ugm-3 (Ref.eq)
08/02/2021,10:00:00,16.425,V ugm-3 (Ref.eq)
08/02/2021,11:00:00,14.493,V ugm-3 (Ref.eq)
08/02/2021,12:00:00,13.527,V ugm-3 (Ref.eq)
08/02/2021,13:00:00,16.425,V ugm-3 (Ref.eq)
08/02/2021,14:00:00,13.527,V ugm-3 (Ref.eq)
08/02/2021,15:00:00,18.358,V ugm-3 (Ref.eq)
08/02/2021,16:00:00,15.459,V ugm-3 (Ref.eq)
08/02/2021,17:00:00,12.561,V ugm-3 (Ref.eq)
08/02/2021,18:00:00,11.594,V ugm-3 (Ref.eq)
08/02/2021,19:00:00,9.662,V ugm-3 (Ref.eq)
08/02/2021,20:00:00,9.662,V ugm-3 (Ref.eq)
08/02/2021,21:00:00,10.628,V ugm-3 (Ref.eq)
08/02/2021,22:00:00,10.628,V ugm-3 (Ref.eq)
08/02/2021,23:00:00,14.493,V ugm-3 (Ref.eq)
08/02/2021,24:00:00,11.594,V ugm-3 (Ref.eq)
09/02/2021,01:00:00,11.594,V ugm-3 (Ref.eq)
09/02/2021,02:00:00,18.358,V ugm-3 (Ref.eq)
09/02/2021,03:00:00,8.696,V ugm-3 (Ref.eq)
09/02/2021,04:00:00,12.561,V ugm-3 (Ref.eq)
09/02/2021,05:00:00,15.459,V ugm-3 (Ref.eq)
09/02/2021,06:00:00,16.425,V ugm-3 (Ref.eq)
09/02/2021,07:00:00,14.493,V ugm-3 (Ref.eq)
09/02/2021,08:00:00,16.425,V ugm-3 (Ref.eq)
09/02/2021,09:00:00,19.324,V ugm-3 (Ref.eq)
09/02/2021,10:00:00,14.493,V ugm-3 (Ref.eq)
09/02/2021,11:00:00,14.493,V ugm-3 (Ref.eq)
09/02/2021,12:00:00,14.493,V ugm-3 (Ref.eq)
09/02/2021,13:00:00,15.459,V ugm-3 (Ref.eq)
09/02/2021,14:00:00,13.527,V ugm-3 (Ref.eq)
09/02/2021,15:00:00,12.561,V ugm-3 (Ref.eq)
09/02/2021,16:00:00,15.459,V ugm-3 (Ref.eq)
09/02/2021,17:00:00,11.594,V ugm-3 (Ref.eq)
09/02/2021,18:00:00,13.527,V ugm-3 (Ref.eq)
09/02/2021,19:00:00,14.493,V ugm-3 (Ref.eq)
09/02/2021,20:00:00,14.493,V ugm-3 (Ref.eq)
09/02/2021,21:00:00,16.425,V ugm-3 (Ref.eq)
09/02/2021,22:00:00,12.561,V ugm-3 (Ref.eq)
09/02/2021,23:00:00,13.527,V ugm-3 (Ref.eq)
09/02/2021,24:00:00,13.527,V ugm-3 (Ref.eq)
10/02/2021,01:00:00,12.561,V ugm-3 (Ref.eq)
10/02/2021,02:00:00,10.628,V ugm-3 (Ref.eq)
10/02/2021,03:00:00,7.73,V ugm-3 (Ref.eq)
10/02/2021,04:00:00,7.73,V ugm-3 (Ref.eq)
10/02/2021,05:00:00,6.763,V ugm-3 (Ref.eq)
10/02/2021,06:00:00,9.662,V ugm-3 (Ref.eq)
10/02/2021,07:00:00,7.73,V ugm-3 (Ref.eq)
10/02/2021,08:00:00,5.797,V ugm-3 (Ref.eq)
10/02/2021,09:00:00,10.628,V ugm-3 (Ref.eq)
10/02/2021,10:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,11:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,12:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,13:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,14:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,15:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,16:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,17:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,18:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,19:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,20:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,21:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,22:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,23:00:00,No data,V ugm-3 (Ref.eq)
10/02/2021,24:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,01:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,02:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,03:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,04:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,05:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,06:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,07:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,08:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,09:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,10:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,11:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,12:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,13:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,14:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,15:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,16:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,17:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,18:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,19:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,20:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,21:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,22:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,23:00:00,No data,V ugm-3 (Ref.eq)
11/02/2021,24:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,01:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,02:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,03:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,04:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,05:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,06:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,07:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,08:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,09:00:00,No data,V ugm-3 (Ref.eq)
12/02/2021,10:00:00,38.648,V ugm-3 (Ref.eq)
