Hourly measurement data supplied by UK-air on 04/04/2022,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Chatham Roadside,,Edinburgh St Leonards,
Date,Time,PM10 particulate matter (Hourly measured),Status,PM10 particulate matter (Hourly measured),Status
17/08/2017,08:00:00,-1.517,V ugm-3 (Ref.eq),9.6,V ugm-3 (TEOM FDMS)
17/08/2017,09:00:00,0.841,V ugm-3 (Ref.eq),12.2,V ugm-3 (TEOM FDMS)
17/08/2017,10:00:00,2.251,V ugm-3 (Ref.eq),12,V ugm-3 (TEOM FDMS)
17/08/2017,11:00:00,5.556,V ugm-3 (Ref.eq),7.6,V ugm-3 (TEOM FDMS)
17/08/2017,12:00:00,3.672,V ugm-3 (Ref.eq),8.1,V ugm-3 (TEOM FDMS)
17/08/2017,13:00:00,8.155,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS)
17/08/2017,14:00:00,9.333,V ugm-3 (Ref.eq),5.2,V ugm-3 (TEOM FDMS)
17/08/2017,15:00:00,9.333,V ugm-3 (Ref.eq),6.1,V ugm-3 (TEOM FDMS)
17/08/2017,16:00:00,9.565,V ugm-3 (Ref.eq),10.6,V ugm-3 (TEOM FDMS)
17/08/2017,17:00:00,17.111,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
17/08/2017,18:00:00,18.3,V ugm-3 (Ref.eq),8.5,V ugm-3 (TEOM FDMS)
17/08/2017,19:00:00,20.416,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS)
17/08/2017,20:00:00,19.237,V ugm-3 (Ref.eq),9.4,V ugm-3 (TEOM FDMS)
17/08/2017,21:00:00,21.121,V ugm-3 (Ref.eq),8.9,V ugm-3 (TEOM FDMS)
17/08/2017,22:00:00,12.164,V ugm-3 (Ref.eq),14.1,V ugm-3 (TEOM FDMS)
17/08/2017,23:00:00,25.846,V ugm-3 (Ref.eq),11.3,V ugm-3 (TEOM FDMS)
17/08/2017,24:00:00,15.227,V ugm-3 (Ref.eq),11.5,V ugm-3 (TEOM FDMS)
18/08/2017,01:00:00,19.479,V ugm-3 (Ref.eq),10.1,V ugm-3 (TEOM FDMS)
18/08/2017,02:00:00,25.372,V ugm-3 (Ref.eq),13.4,V ugm-3 (TEOM FDMS)
18/08/2017,03:00:00,20.889,V ugm-3 (Ref.eq),8.8,V ugm-3 (TEOM FDMS)
18/08/2017,04:00:00,19.71,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS)
18/08/2017,05:00:00,13.817,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS)
18/08/2017,06:00:00,19.479,V ugm-3 (Ref.eq),2.9,V ugm-3 (TEOM FDMS)
18/08/2017,07:00:00,16.648,V ugm-3 (Ref.eq),3.2,V ugm-3 (TEOM FDMS)
18/08/2017,08:00:00,25.372,V ugm-3 (Ref.eq),2.1,V ugm-3 (TEOM FDMS)
18/08/2017,09:00:00,14.522,V ugm-3 (Ref.eq),7.6,V ugm-3 (TEOM FDMS)
18/08/2017,10:00:00,11.923,V ugm-3 (Ref.eq),6.1,V ugm-3 (TEOM FDMS)
18/08/2017,11:00:00,10.039,V ugm-3 (Ref.eq),6.5,V ugm-3 (TEOM FDMS)
18/08/2017,12:00:00,10.271,V ugm-3 (Ref.eq),5.2,V ugm-3 (TEOM FDMS)
18/08/2017,13:00:00,10.744,V ugm-3 (Ref.eq),7.2,V ugm-3 (TEOM FDMS)
18/08/2017,14:00:00,15.227,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS)
18/08/2017,15:00:00,14.049,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS)
18/08/2017,16:00:00,15.701,V ugm-3 (Ref.eq),6.8,V ugm-3 (TEOM FDMS)
18/08/2017,17:00:00,12.87,V ugm-3 (Ref.eq),6.7,V ugm-3 (TEOM FDMS)
18/08/2017,18:00:00,9.807,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
18/08/2017,19:00:00,7.449,V ugm-3 (Ref.eq),6.5,V ugm-3 (TEOM FDMS)
18/08/2017,20:00:00,8.86,V ugm-3 (Ref.eq),6.5,V ugm-3 (TEOM FDMS)
18/08/2017,21:00:00,11.923,V ugm-3 (Ref.eq),4.7,V ugm-3 (TEOM FDMS)
18/08/2017,22:00:00,16.406,V ugm-3 (Ref.eq),5.1,V ugm-3 (TEOM FDMS)
18/08/2017,23:00:00,24.899,V ugm-3 (Ref.eq),2.4,V ugm-3 (TEOM FDMS)
18/08/2017,24:00:00,16.406,V ugm-3 (Ref.eq),6.7,V ugm-3 (TEOM FDMS)
19/08/2017,01:00:00,13.343,V ugm-3 (Ref.eq),7.9,V ugm-3 (TEOM FDMS)
19/08/2017,02:00:00,13.343,V ugm-3 (Ref.eq),9.9,V ugm-3 (TEOM FDMS)
19/08/2017,03:00:00,10.986,V ugm-3 (Ref.eq),10.6,V ugm-3 (TEOM FDMS)
19/08/2017,04:00:00,8.86,V ugm-3 (Ref.eq),12,V ugm-3 (TEOM FDMS)
19/08/2017,05:00:00,14.049,V ugm-3 (Ref.eq),9.8,V ugm-3 (TEOM FDMS)
19/08/2017,06:00:00,14.049,V ugm-3 (Ref.eq),8.7,V ugm-3 (TEOM FDMS)
19/08/2017,07:00:00,15.933,V ugm-3 (Ref.eq),4.3,V ugm-3 (TEOM FDMS)
19/08/2017,08:00:00,11.691,V ugm-3 (Ref.eq),10.4,V ugm-3 (TEOM FDMS)
19/08/2017,09:00:00,9.092,V ugm-3 (Ref.eq),18.2,V ugm-3 (TEOM FDMS)
19/08/2017,10:00:00,7.208,V ugm-3 (Ref.eq),13.6,V ugm-3 (TEOM FDMS)
19/08/2017,11:00:00,7.681,V ugm-3 (Ref.eq),12.7,V ugm-3 (TEOM FDMS)
19/08/2017,12:00:00,9.807,V ugm-3 (Ref.eq),12.9,V ugm-3 (TEOM FDMS)
19/08/2017,13:00:00,9.565,V ugm-3 (Ref.eq),12.2,V ugm-3 (TEOM FDMS)
19/08/2017,14:00:00,14.29,V ugm-3 (Ref.eq),11.6,V ugm-3 (TEOM FDMS)
19/08/2017,15:00:00,11.691,V ugm-3 (Ref.eq),9.5,V ugm-3 (TEOM FDMS)
19/08/2017,16:00:00,10.039,V ugm-3 (Ref.eq),8.3,V ugm-3 (TEOM FDMS)
19/08/2017,17:00:00,15.227,V ugm-3 (Ref.eq),13.5,V ugm-3 (TEOM FDMS)
19/08/2017,18:00:00,18.3,V ugm-3 (Ref.eq),8.5,V ugm-3 (TEOM FDMS)
19/08/2017,19:00:00,17.585,V ugm-3 (Ref.eq),7.6,V ugm-3 (TEOM FDMS)
19/08/2017,20:00:00,27.73,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
19/08/2017,21:00:00,16.406,V ugm-3 (Ref.eq),8.7,V ugm-3 (TEOM FDMS)
19/08/2017,22:00:00,15.701,V ugm-3 (Ref.eq),9.5,V ugm-3 (TEOM FDMS)
19/08/2017,23:00:00,14.522,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS)
19/08/2017,24:00:00,19.71,V ugm-3 (Ref.eq),8.1,V ugm-3 (TEOM FDMS)
20/08/2017,01:00:00,21.363,V ugm-3 (Ref.eq),6.8,V ugm-3 (TEOM FDMS)
20/08/2017,02:00:00,21.836,V ugm-3 (Ref.eq),9.8,V ugm-3 (TEOM FDMS)
20/08/2017,03:00:00,22.773,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
20/08/2017,04:00:00,15.227,V ugm-3 (Ref.eq),5.5,V ugm-3 (TEOM FDMS)
20/08/2017,05:00:00,10.271,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS)
20/08/2017,06:00:00,10.744,V ugm-3 (Ref.eq),5.1,V ugm-3 (TEOM FDMS)
20/08/2017,07:00:00,20.184,V ugm-3 (Ref.eq),3.5,V ugm-3 (TEOM FDMS)
20/08/2017,08:00:00,18.764,V ugm-3 (Ref.eq),3.2,V ugm-3 (TEOM FDMS)
20/08/2017,09:00:00,13.102,V ugm-3 (Ref.eq),2.9,V ugm-3 (TEOM FDMS)
20/08/2017,10:00:00,9.092,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS)
20/08/2017,11:00:00,7.449,V ugm-3 (Ref.eq),1.5,V ugm-3 (TEOM FDMS)
20/08/2017,12:00:00,12.87,V ugm-3 (Ref.eq),8.1,V ugm-3 (TEOM FDMS)
20/08/2017,13:00:00,14.049,V ugm-3 (Ref.eq),7.3,V ugm-3 (TEOM FDMS)
20/08/2017,14:00:00,18.058,V ugm-3 (Ref.eq),6.7,V ugm-3 (TEOM FDMS)
20/08/2017,15:00:00,11.691,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS)
20/08/2017,16:00:00,14.522,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS)
20/08/2017,17:00:00,17.585,V ugm-3 (Ref.eq),6.9,V ugm-3 (TEOM FDMS)
20/08/2017,18:00:00,30.087,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS)
20/08/2017,19:00:00,29.15,V ugm-3 (Ref.eq),8.6,V ugm-3 (TEOM FDMS)
20/08/2017,20:00:00,15.701,V ugm-3 (Ref.eq),9.3,V ugm-3 (TEOM FDMS)
20/08/2017,21:00:00,14.754,V ugm-3 (Ref.eq),10.7,V ugm-3 (TEOM FDMS)
20/08/2017,22:00:00,13.343,V ugm-3 (Ref.eq),13.5,V ugm-3 (TEOM FDMS)
20/08/2017,23:00:00,9.807,V ugm-3 (Ref.eq),11.2,V ugm-3 (TEOM FDMS)
20/08/2017,24:00:00,5.324,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
21/08/2017,01:00:00,5.556,V ugm-3 (Ref.eq),11.9,V ugm-3 (TEOM FDMS)
21/08/2017,02:00:00,6.029,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS)
21/08/2017,03:00:00,3.44,V ugm-3 (Ref.eq),6.8,V ugm-3 (TEOM FDMS)
21/08/2017,04:00:00,-0.106,V ugm-3 (Ref.eq),8.9,V ugm-3 (TEOM FDMS)
21/08/2017,05:00:00,6.503,V ugm-3 (Ref.eq),7.1,V ugm-3 (TEOM FDMS)
21/08/2017,06:00:00,6.503,V ugm-3 (Ref.eq),9.7,V ugm-3 (TEOM FDMS)
21/08/2017,07:00:00,8.155,V ugm-3 (Ref.eq),10.2,V ugm-3 (TEOM FDMS)
21/08/2017,08:00:00,7.913,V ugm-3 (Ref.eq),10.3,V ugm-3 (TEOM FDMS)
21/08/2017,09:00:00,2.493,V ugm-3 (Ref.eq),11.1,V ugm-3 (TEOM FDMS)
21/08/2017,10:00:00,2.966,V ugm-3 (Ref.eq),12.8,V ugm-3 (TEOM FDMS)
21/08/2017,11:00:00,No data,V ugm-3 (Ref.eq),8.1,V ugm-3 (TEOM FDMS)
21/08/2017,12:00:00,-0.58,V ugm-3 (Ref.eq),9.8,V ugm-3 (TEOM FDMS)
21/08/2017,13:00:00,12.638,V ugm-3 (Ref.eq),13.2,V ugm-3 (TEOM FDMS)
21/08/2017,14:00:00,8.628,V ugm-3 (Ref.eq),14.4,V ugm-3 (TEOM FDMS)
21/08/2017,15:00:00,6.976,V ugm-3 (Ref.eq),14.3,V ugm-3 (TEOM FDMS)
21/08/2017,16:00:00,7.913,V ugm-3 (Ref.eq),13.3,V ugm-3 (TEOM FDMS)
21/08/2017,17:00:00,18.764,V ugm-3 (Ref.eq),13.5,V ugm-3 (TEOM FDMS)
21/08/2017,18:00:00,17.111,V ugm-3 (Ref.eq),14.3,V ugm-3 (TEOM FDMS)
21/08/2017,19:00:00,18.058,V ugm-3 (Ref.eq),15.5,V ugm-3 (TEOM FDMS)
21/08/2017,20:00:00,17.111,V ugm-3 (Ref.eq),16.4,V ugm-3 (TEOM FDMS)
21/08/2017,21:00:00,14.754,V ugm-3 (Ref.eq),19.2,V ugm-3 (TEOM FDMS)
21/08/2017,22:00:00,21.121,V ugm-3 (Ref.eq),18.6,V ugm-3 (TEOM FDMS)
21/08/2017,23:00:00,17.353,V ugm-3 (Ref.eq),16.5,V ugm-3 (TEOM FDMS)
21/08/2017,24:00:00,15.701,V ugm-3 (Ref.eq),18.8,V ugm-3 (TEOM FDMS)
22/08/2017,01:00:00,16.174,V ugm-3 (Ref.eq),16.8,V ugm-3 (TEOM FDMS)
22/08/2017,02:00:00,17.585,V ugm-3 (Ref.eq),16.3,V ugm-3 (TEOM FDMS)
22/08/2017,03:00:00,19.005,V ugm-3 (Ref.eq),17.7,V ugm-3 (TEOM FDMS)
22/08/2017,04:00:00,14.995,V ugm-3 (Ref.eq),16.5,V ugm-3 (TEOM FDMS)
22/08/2017,05:00:00,14.522,V ugm-3 (Ref.eq),15.6,V ugm-3 (TEOM FDMS)
22/08/2017,06:00:00,14.754,V ugm-3 (Ref.eq),18.2,V ugm-3 (TEOM FDMS)
22/08/2017,07:00:00,10.986,V ugm-3 (Ref.eq),23.4,V ugm-3 (TEOM FDMS)
22/08/2017,08:00:00,10.744,V ugm-3 (Ref.eq),22.4,V ugm-3 (TEOM FDMS)
22/08/2017,09:00:00,11.459,V ugm-3 (Ref.eq),24.3,V ugm-3 (TEOM FDMS)
22/08/2017,10:00:00,14.049,V ugm-3 (Ref.eq),21.2,V ugm-3 (TEOM FDMS)
22/08/2017,11:00:00,11.218,V ugm-3 (Ref.eq),25.1,V ugm-3 (TEOM FDMS)
22/08/2017,12:00:00,18.764,V ugm-3 (Ref.eq),27.7,V ugm-3 (TEOM FDMS)
22/08/2017,13:00:00,22.068,V ugm-3 (Ref.eq),30.2,V ugm-3 (TEOM FDMS)
22/08/2017,14:00:00,20.657,V ugm-3 (Ref.eq),29.3,V ugm-3 (TEOM FDMS)
22/08/2017,15:00:00,30.561,V ugm-3 (Ref.eq),31,V ugm-3 (TEOM FDMS)
22/08/2017,16:00:00,22.068,V ugm-3 (Ref.eq),30.3,V ugm-3 (TEOM FDMS)
22/08/2017,17:00:00,25.372,V ugm-3 (Ref.eq),28.7,V ugm-3 (TEOM FDMS)
22/08/2017,18:00:00,23.247,V ugm-3 (Ref.eq),31.1,V ugm-3 (TEOM FDMS)
22/08/2017,19:00:00,26.551,V ugm-3 (Ref.eq),20.2,V ugm-3 (TEOM FDMS)
22/08/2017,20:00:00,19.71,V ugm-3 (Ref.eq),24.1,V ugm-3 (TEOM FDMS)
22/08/2017,21:00:00,23.488,V ugm-3 (Ref.eq),24.8,V ugm-3 (TEOM FDMS)
22/08/2017,22:00:00,37.875,V ugm-3 (Ref.eq),25.8,V ugm-3 (TEOM FDMS)
22/08/2017,23:00:00,38.58,V ugm-3 (Ref.eq),23.8,V ugm-3 (TEOM FDMS)
22/08/2017,24:00:00,46.841,V ugm-3 (Ref.eq),25.1,V ugm-3 (TEOM FDMS)
23/08/2017,01:00:00,51.325,V ugm-3 (Ref.eq),27,V ugm-3 (TEOM FDMS)
23/08/2017,02:00:00,58.397,V ugm-3 (Ref.eq),25.9,V ugm-3 (TEOM FDMS)
23/08/2017,03:00:00,51.788,V ugm-3 (Ref.eq),20,V ugm-3 (TEOM FDMS)
23/08/2017,04:00:00,51.083,V ugm-3 (Ref.eq),19.6,V ugm-3 (TEOM FDMS)
23/08/2017,05:00:00,27.025,V ugm-3 (Ref.eq),19.1,V ugm-3 (TEOM FDMS)
23/08/2017,06:00:00,21.363,V ugm-3 (Ref.eq),19,V ugm-3 (TEOM FDMS)
23/08/2017,07:00:00,19.237,V ugm-3 (Ref.eq),21.3,V ugm-3 (TEOM FDMS)
23/08/2017,08:00:00,10.512,V ugm-3 (Ref.eq),19.3,V ugm-3 (TEOM FDMS)
23/08/2017,09:00:00,8.628,V ugm-3 (Ref.eq),10.3,V ugm-3 (TEOM FDMS)
23/08/2017,10:00:00,19.005,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
23/08/2017,11:00:00,26.319,V ugm-3 (Ref.eq),10.7,V ugm-3 (TEOM FDMS)
23/08/2017,12:00:00,28.677,V ugm-3 (Ref.eq),19.5,V ugm-3 (TEOM FDMS)
23/08/2017,13:00:00,19.237,V ugm-3 (Ref.eq),18.2,V ugm-3 (TEOM FDMS)
23/08/2017,14:00:00,21.363,V ugm-3 (Ref.eq),9.4,V ugm-3 (TEOM FDMS)
23/08/2017,15:00:00,20.184,V ugm-3 (Ref.eq),11.9,V ugm-3 (TEOM FDMS)
23/08/2017,16:00:00,14.29,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
23/08/2017,17:00:00,13.575,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
23/08/2017,18:00:00,18.058,V ugm-3 (Ref.eq),7.5,V ugm-3 (TEOM FDMS)
23/08/2017,19:00:00,23.247,V ugm-3 (Ref.eq),6.2,V ugm-3 (TEOM FDMS)
23/08/2017,20:00:00,20.657,V ugm-3 (Ref.eq),8.2,V ugm-3 (TEOM FDMS)
23/08/2017,21:00:00,12.396,V ugm-3 (Ref.eq),8.8,V ugm-3 (TEOM FDMS)
23/08/2017,22:00:00,11.459,V ugm-3 (Ref.eq),6.2,V ugm-3 (TEOM FDMS)
23/08/2017,23:00:00,10.039,V ugm-3 (Ref.eq),10.2,V ugm-3 (TEOM FDMS)
23/08/2017,24:00:00,17.585,V ugm-3 (Ref.eq),7.2,V ugm-3 (TEOM FDMS)
24/08/2017,01:00:00,13.343,V ugm-3 (Ref.eq),3.3,V ugm-3 (TEOM FDMS)
24/08/2017,02:00:00,12.396,V ugm-3 (Ref.eq),4.6,V ugm-3 (TEOM FDMS)
24/08/2017,03:00:00,13.102,V ugm-3 (Ref.eq),4.8,V ugm-3 (TEOM FDMS)
24/08/2017,04:00:00,12.396,V ugm-3 (Ref.eq),5.1,V ugm-3 (TEOM FDMS)
24/08/2017,05:00:00,14.29,V ugm-3 (Ref.eq),5.3,V ugm-3 (TEOM FDMS)
24/08/2017,06:00:00,10.986,V ugm-3 (Ref.eq),4.6,V ugm-3 (TEOM FDMS)
24/08/2017,07:00:00,28.909,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS)
24/08/2017,08:00:00,20.416,V ugm-3 (Ref.eq),6.1,V ugm-3 (TEOM FDMS)
24/08/2017,09:00:00,13.817,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
24/08/2017,10:00:00,15.469,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
24/08/2017,11:00:00,11.691,V ugm-3 (Ref.eq),4.8,V ugm-3 (TEOM FDMS)
24/08/2017,12:00:00,6.029,V ugm-3 (Ref.eq),7.3,V ugm-3 (TEOM FDMS)
24/08/2017,13:00:00,5.082,V ugm-3 (Ref.eq),7.3,V ugm-3 (TEOM FDMS)
24/08/2017,14:00:00,No data,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS)
24/08/2017,15:00:00,No data,V ugm-3 (Ref.eq),6.4,V ugm-3 (TEOM FDMS)
24/08/2017,16:00:00,No data,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS)
24/08/2017,17:00:00,No data,V ugm-3 (Ref.eq),4.9,V ugm-3 (TEOM FDMS)
24/08/2017,18:00:00,No data,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
24/08/2017,19:00:00,No data,V ugm-3 (Ref.eq),3.6,V ugm-3 (TEOM FDMS)
24/08/2017,20:00:00,No data,V ugm-3 (Ref.eq),4.5,V ugm-3 (TEOM FDMS)
24/08/2017,21:00:00,No data,V ugm-3 (Ref.eq),2.7,V ugm-3 (TEOM FDMS)
24/08/2017,22:00:00,No data,V ugm-3 (Ref.eq),2.4,V ugm-3 (TEOM FDMS)
24/08/2017,23:00:00,No data,V ugm-3 (Ref.eq),6.8,V ugm-3 (TEOM FDMS)
24/08/2017,24:00:00,No data,V ugm-3 (Ref.eq),6.3,V ugm-3 (TEOM FDMS)
25/08/2017,01:00:00,No data,V ugm-3 (Ref.eq),5.7,V ugm-3 (TEOM FDMS)
25/08/2017,02:00:00,No data,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
25/08/2017,03:00:00,No data,V ugm-3 (Ref.eq),-0.5,V ugm-3 (TEOM FDMS)
25/08/2017,04:00:00,No data,V ugm-3 (Ref.eq),1.5,V ugm-3 (TEOM FDMS)
25/08/2017,05:00:00,No data,V ugm-3 (Ref.eq),-0.3,V ugm-3 (TEOM FDMS)
25/08/2017,06:00:00,No data,V ugm-3 (Ref.eq),1,V ugm-3 (TEOM FDMS)
25/08/2017,07:00:00,No data,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
25/08/2017,08:00:00,No data,V ugm-3 (Ref.eq),4.4,V ugm-3 (TEOM FDMS)
25/08/2017,09:00:00,No data,V ugm-3 (Ref.eq),6.6,V ugm-3 (TEOM FDMS)
25/08/2017,10:00:00,No data,V ugm-3 (Ref.eq),5.2,V ugm-3 (TEOM FDMS)
25/08/2017,11:00:00,No data,V ugm-3 (Ref.eq),3.8,V ugm-3 (TEOM FDMS)
25/08/2017,12:00:00,No data,V ugm-3 (Ref.eq),4.7,V ugm-3 (TEOM FDMS)
25/08/2017,13:00:00,No data,V ugm-3 (Ref.eq),7.4,V ugm-3 (TEOM FDMS)
25/08/2017,14:00:00,No data,V ugm-3 (Ref.eq),7.2,V ugm-3 (TEOM FDMS)
25/08/2017,15:00:00,No data,V ugm-3 (Ref.eq),4.2,V ugm-3 (TEOM FDMS)
25/08/2017,16:00:00,No data,V ugm-3 (Ref.eq),1.6,V ugm-3 (TEOM FDMS)
25/08/2017,17:00:00,No data,V ugm-3 (Ref.eq),4.9,V ugm-3 (TEOM FDMS)
25/08/2017,18:00:00,No data,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
25/08/2017,19:00:00,No data,V ugm-3 (Ref.eq),8.1,V ugm-3 (TEOM FDMS)
25/08/2017,20:00:00,No data,V ugm-3 (Ref.eq),5.7,V ugm-3 (TEOM FDMS)
25/08/2017,21:00:00,No data,V ugm-3 (Ref.eq),10.1,V ugm-3 (TEOM FDMS)
25/08/2017,22:00:00,No data,V ugm-3 (Ref.eq),7.1,V ugm-3 (TEOM FDMS)
25/08/2017,23:00:00,No data,V ugm-3 (Ref.eq),4.8,V ugm-3 (TEOM FDMS)
25/08/2017,24:00:00,No data,V ugm-3 (Ref.eq),6.1,V ugm-3 (TEOM FDMS)
26/08/2017,01:00:00,No data,V ugm-3 (Ref.eq),5.5,V ugm-3 (TEOM FDMS)
26/08/2017,02:00:00,No data,V ugm-3 (Ref.eq),2.6,V ugm-3 (TEOM FDMS)
26/08/2017,03:00:00,No data,V ugm-3 (Ref.eq),2.1,V ugm-3 (TEOM FDMS)
26/08/2017,04:00:00,No data,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
26/08/2017,05:00:00,No data,V ugm-3 (Ref.eq),5.5,V ugm-3 (TEOM FDMS)
26/08/2017,06:00:00,No data,V ugm-3 (Ref.eq),3.9,V ugm-3 (TEOM FDMS)
26/08/2017,07:00:00,No data,V ugm-3 (Ref.eq),3.9,V ugm-3 (TEOM FDMS)
26/08/2017,08:00:00,No data,V ugm-3 (Ref.eq),5.9,V ugm-3 (TEOM FDMS)
26/08/2017,09:00:00,No data,V ugm-3 (Ref.eq),8.6,V ugm-3 (TEOM FDMS)
26/08/2017,10:00:00,No data,V ugm-3 (Ref.eq),6.2,V ugm-3 (TEOM FDMS)
26/08/2017,11:00:00,No data,V ugm-3 (Ref.eq),5.6,V ugm-3 (TEOM FDMS)
26/08/2017,12:00:00,No data,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS)
26/08/2017,13:00:00,No data,V ugm-3 (Ref.eq),4.9,V ugm-3 (TEOM FDMS)
26/08/2017,14:00:00,No data,V ugm-3 (Ref.eq),4.9,V ugm-3 (TEOM FDMS)
26/08/2017,15:00:00,No data,V ugm-3 (Ref.eq),4.6,V ugm-3 (TEOM FDMS)
26/08/2017,16:00:00,No data,V ugm-3 (Ref.eq),5.1,V ugm-3 (TEOM FDMS)
26/08/2017,17:00:00,No data,V ugm-3 (Ref.eq),3.4,V ugm-3 (TEOM FDMS)
26/08/2017,18:00:00,No data,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS)
26/08/2017,19:00:00,No data,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS)
26/08/2017,20:00:00,No data,V ugm-3 (Ref.eq),7.6,V ugm-3 (TEOM FDMS)
26/08/2017,21:00:00,No data,V ugm-3 (Ref.eq),9.2,V ugm-3 (TEOM FDMS)
26/08/2017,22:00:00,No data,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS)
26/08/2017,23:00:00,No data,V ugm-3 (Ref.eq),4.7,V ugm-3 (TEOM FDMS)
26/08/2017,24:00:00,No data,V ugm-3 (Ref.eq),4.1,V ugm-3 (TEOM FDMS)
27/08/2017,01:00:00,No data,V ugm-3 (Ref.eq),3.2,V ugm-3 (TEOM FDMS)
27/08/2017,02:00:00,No data,V ugm-3 (Ref.eq),3.6,V ugm-3 (TEOM FDMS)
27/08/2017,03:00:00,No data,V ugm-3 (Ref.eq),3.8,V ugm-3 (TEOM FDMS)
27/08/2017,04:00:00,No data,V ugm-3 (Ref.eq),2.5,V ugm-3 (TEOM FDMS)
27/08/2017,05:00:00,No data,V ugm-3 (Ref.eq),1.4,V ugm-3 (TEOM FDMS)
27/08/2017,06:00:00,No data,V ugm-3 (Ref.eq),1.1,V ugm-3 (TEOM FDMS)
27/08/2017,07:00:00,No data,V ugm-3 (Ref.eq),2.1,V ugm-3 (TEOM FDMS)
27/08/2017,08:00:00,No data,V ugm-3 (Ref.eq),2.3,V ugm-3 (TEOM FDMS)
27/08/2017,09:00:00,No data,V ugm-3 (Ref.eq),4.8,V ugm-3 (TEOM FDMS)
27/08/2017,10:00:00,No data,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
27/08/2017,11:00:00,No data,V ugm-3 (Ref.eq),3.7,V ugm-3 (TEOM FDMS)
27/08/2017,12:00:00,No data,V ugm-3 (Ref.eq),2.8,V ugm-3 (TEOM FDMS)
27/08/2017,13:00:00,No data,V ugm-3 (Ref.eq),2.6,V ugm-3 (TEOM FDMS)
27/08/2017,14:00:00,No data,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS)
27/08/2017,15:00:00,No data,V ugm-3 (Ref.eq),3.6,V ugm-3 (TEOM FDMS)
27/08/2017,16:00:00,No data,V ugm-3 (Ref.eq),5.2,V ugm-3 (TEOM FDMS)
27/08/2017,17:00:00,No data,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS)
27/08/2017,18:00:00,No data,V ugm-3 (Ref.eq),4.5,V ugm-3 (TEOM FDMS)
27/08/2017,19:00:00,No data,V ugm-3 (Ref.eq),2.9,V ugm-3 (TEOM FDMS)
27/08/2017,20:00:00,No data,V ugm-3 (Ref.eq),4.8,V ugm-3 (TEOM FDMS)
27/08/2017,21:00:00,No data,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
27/08/2017,22:00:00,No data,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS)
27/08/2017,23:00:00,No data,V ugm-3 (Ref.eq),5.4,V ugm-3 (TEOM FDMS)
27/08/2017,24:00:00,No data,V ugm-3 (Ref.eq),5.3,V ugm-3 (TEOM FDMS)
28/08/2017,01:00:00,No data,V ugm-3 (Ref.eq),4.2,V ugm-3 (TEOM FDMS)
