,,Chatham Roadside,
Date,Time,Nitrogen dioxide,Status
11/09/2018,06:00:00,5.26151,V ugm-3
11/09/2018,07:00:00,14.74638,V ugm-3
11/09/2018,08:00:00,19.95272,V ugm-3
11/09/2018,09:00:00,9.05418,V ugm-3
11/09/2018,10:00:00,17.24777,V ugm-3
11/09/2018,11:00:00,18.32052,V ugm-3
11/09/2018,12:00:00,10.8997,V ugm-3
11/09/2018,13:00:00,16.45002,V ugm-3
11/09/2018,14:00:00,18.7169,V ugm-3
11/09/2018,15:00:00,29.29881,V ugm-3
11/09/2018,16:00:00,18.54542,V ugm-3
11/09/2018,17:00:00,19.83973,V ugm-3
11/09/2018,18:00:00,18.43901,V ugm-3
11/09/2018,19:00:00,15.06907,V ugm-3
11/09/2018,20:00:00,19.0519,V ugm-3
11/09/2018,21:00:00,10.15884,V ugm-3
11/09/2018,22:00:00,7.79403,V ugm-3
11/09/2018,23:00:00,5.98651,V ugm-3
11/09/2018,24:00:00,3.96966,V ugm-3
12/09/2018,01:00:00,5.02567,V ugm-3
12/09/2018,02:00:00,12.42228,V ugm-3
12/09/2018,03:00:00,10.65667,V ugm-3
12/09/2018,04:00:00,4.91265,V ugm-3
12/09/2018,05:00:00,5.98793,V ugm-3
12/09/2018,06:00:00,12.65731,V ugm-3
12/09/2018,07:00:00,17.30069,V ugm-3
12/09/2018,08:00:00,27.22521,V ugm-3
12/09/2018,09:00:00,21.25748,V ugm-3
12/09/2018,10:00:00,11.87716,V ugm-3
12/09/2018,11:00:00,18.47397,V ugm-3
12/09/2018,12:00:00,16.84353,V ugm-3
12/09/2018,13:00:00,20.18062,V ugm-3
12/09/2018,14:00:00,25.14549,V ugm-3
12/09/2018,15:00:00,34.96055,V ugm-3
12/09/2018,16:00:00,25.40187,V ugm-3
12/09/2018,17:00:00,26.75243,V ugm-3
12/09/2018,18:00:00,40.4295,V ugm-3
12/09/2018,19:00:00,46.62689,V ugm-3
12/09/2018,20:00:00,43.56043,V ugm-3
12/09/2018,21:00:00,49.1263,V ugm-3
12/09/2018,22:00:00,42.45191,V ugm-3
12/09/2018,23:00:00,30.5171,V ugm-3
12/09/2018,24:00:00,26.34856,V ugm-3
13/09/2018,01:00:00,25.46452,V ugm-3
13/09/2018,02:00:00,25.31971,V ugm-3
13/09/2018,03:00:00,28.10547,V ugm-3
13/09/2018,04:00:00,27.42947,V ugm-3
13/09/2018,05:00:00,33.40074,V ugm-3
13/09/2018,06:00:00,38.05104,V ugm-3
13/09/2018,07:00:00,38.41307,V ugm-3
13/09/2018,08:00:00,49.32467,V ugm-3
13/09/2018,09:00:00,56.78902,V ugm-3
13/09/2018,10:00:00,No data,V ugm-3
13/09/2018,11:00:00,No data,V ugm-3
13/09/2018,12:00:00,No data,V ugm-3
13/09/2018,13:00:00,No data,V ugm-3
13/09/2018,14:00:00,No data,V ugm-3
13/09/2018,15:00:00,No data,V ugm-3
13/09/2018,16:00:00,No data,V ugm-3
13/09/2018,17:00:00,No data,V ugm-3
13/09/2018,18:00:00,No data,V ugm-3
13/09/2018,19:00:00,No data,V ugm-3
13/09/2018,20:00:00,No data,V ugm-3
13/09/2018,21:00:00,No data,V ugm-3
13/09/2018,22:00:00,No data,V ugm-3
13/09/2018,23:00:00,No data,V ugm-3
13/09/2018,24:00:00,No data,V ugm-3
14/09/2018,01:00:00,No data,V ugm-3
14/09/2018,02:00:00,No data,V ugm-3
14/09/2018,03:00:00,No data,V ugm-3
14/09/2018,04:00:00,No data,V ugm-3
14/09/2018,05:00:00,No data,V ugm-3
14/09/2018,06:00:00,No data,V ugm-3
14/09/2018,07:00:00,No data,V ugm-3
14/09/2018,08:00:00,No data,V ugm-3
14/09/2018,09:00:00,No data,V ugm-3
14/09/2018,10:00:00,No data,V ugm-3
14/09/2018,11:00:00,No data,V ugm-3
14/09/2018,12:00:00,22.66033,V ugm-3
14/09/2018,13:00:00,26.17114,V ugm-3
14/09/2018,14:00:00,46.0881,V ugm-3
14/09/2018,15:00:00,32.74609,V ugm-3
14/09/2018,16:00:00,29.98315,V ugm-3
14/09/2018,17:00:00,34.74836,V ugm-3
14/09/2018,18:00:00,33.99057,V ugm-3
14/09/2018,19:00:00,43.60467,V ugm-3
14/09/2018,20:00:00,37.88691,V ugm-3
14/09/2018,21:00:00,25.40237,V ugm-3
14/09/2018,22:00:00,19.14073,V ugm-3
14/09/2018,23:00:00,17.58661,V ugm-3
14/09/2018,24:00:00,14.03041,V ugm-3
15/09/2018,01:00:00,9.48703,V ugm-3
15/09/2018,02:00:00,11.95731,V ugm-3
15/09/2018,03:00:00,11.9251,V ugm-3
15/09/2018,04:00:00,10.82226,V ugm-3
15/09/2018,05:00:00,12.87994,V ugm-3
15/09/2018,06:00:00,21.04773,V ugm-3
15/09/2018,07:00:00,20.44684,V ugm-3
15/09/2018,08:00:00,28.22376,V ugm-3
15/09/2018,09:00:00,32.28876,V ugm-3
15/09/2018,10:00:00,38.40416,V ugm-3
15/09/2018,11:00:00,32.5888,V ugm-3
15/09/2018,12:00:00,31.18179,V ugm-3
15/09/2018,13:00:00,32.29989,V ugm-3
15/09/2018,14:00:00,27.12124,V ugm-3
15/09/2018,15:00:00,34.83679,V ugm-3
15/09/2018,16:00:00,32.93009,V ugm-3
15/09/2018,17:00:00,35.52962,V ugm-3
15/09/2018,18:00:00,36.18093,V ugm-3
15/09/2018,19:00:00,39.18763,V ugm-3
15/09/2018,20:00:00,30.36439,V ugm-3
15/09/2018,21:00:00,25.60492,V ugm-3
15/09/2018,22:00:00,23.45262,V ugm-3
15/09/2018,23:00:00,13.42894,V ugm-3
15/09/2018,24:00:00,12.42479,V ugm-3
16/09/2018,01:00:00,12.55903,V ugm-3
16/09/2018,02:00:00,12.75799,V ugm-3
16/09/2018,03:00:00,20.03818,V ugm-3
16/09/2018,04:00:00,6.51301,V ugm-3
16/09/2018,05:00:00,5.36067,V ugm-3
16/09/2018,06:00:00,10.27119,V ugm-3
16/09/2018,07:00:00,12.22717,V ugm-3
16/09/2018,08:00:00,14.98567,V ugm-3
16/09/2018,09:00:00,15.33537,V ugm-3
16/09/2018,10:00:00,21.29907,V ugm-3
16/09/2018,11:00:00,22.35549,V ugm-3
16/09/2018,12:00:00,18.79638,V ugm-3
16/09/2018,13:00:00,19.6975,V ugm-3
16/09/2018,14:00:00,16.74165,V ugm-3
16/09/2018,15:00:00,14.63267,V ugm-3
16/09/2018,16:00:00,17.34177,V ugm-3
16/09/2018,17:00:00,14.28316,V ugm-3
16/09/2018,18:00:00,24.20151,V ugm-3
16/09/2018,19:00:00,28.15627,V ugm-3
16/09/2018,20:00:00,25.10236,V ugm-3
16/09/2018,21:00:00,15.179,V ugm-3
16/09/2018,22:00:00,14.47948,V ugm-3
16/09/2018,23:00:00,10.1206,V ugm-3
16/09/2018,24:00:00,6.36291,V ugm-3
17/09/2018,01:00:00,4.74283,V ugm-3
17/09/2018,02:00:00,3.74136,V ugm-3
17/09/2018,03:00:00,2.85603,V ugm-3
17/09/2018,04:00:00,5.56257,V ugm-3
17/09/2018,05:00:00,10.12297,V ugm-3
17/09/2018,06:00:00,12.63032,V ugm-3
17/09/2018,07:00:00,28.87301,V ugm-3
17/09/2018,08:00:00,28.72284,V ugm-3
17/09/2018,09:00:00,25.66479,V ugm-3
17/09/2018,10:00:00,26.36413,V ugm-3
17/09/2018,11:00:00,23.00604,V ugm-3
17/09/2018,12:00:00,27.56988,V ugm-3
17/09/2018,13:00:00,29.06673,V ugm-3
17/09/2018,14:00:00,23.35441,V ugm-3
17/09/2018,15:00:00,44.24059,V ugm-3
17/09/2018,16:00:00,23.35418,V ugm-3
17/09/2018,17:00:00,29.86378,V ugm-3
17/09/2018,18:00:00,24.85225,V ugm-3
17/09/2018,19:00:00,14.92709,V ugm-3
17/09/2018,20:00:00,15.52871,V ugm-3
17/09/2018,21:00:00,15.67816,V ugm-3
17/09/2018,22:00:00,11.02,V ugm-3
17/09/2018,23:00:00,12.77361,V ugm-3
17/09/2018,24:00:00,9.51741,V ugm-3
18/09/2018,01:00:00,8.68294,V ugm-3
18/09/2018,02:00:00,7.94848,V ugm-3
18/09/2018,03:00:00,7.91497,V ugm-3
18/09/2018,04:00:00,3.60763,V ugm-3
18/09/2018,05:00:00,7.26495,V ugm-3
18/09/2018,06:00:00,11.32555,V ugm-3
18/09/2018,07:00:00,16.09183,V ugm-3
18/09/2018,08:00:00,26.93012,V ugm-3
18/09/2018,09:00:00,27.16703,V ugm-3
18/09/2018,10:00:00,16.69314,V ugm-3
18/09/2018,11:00:00,13.28891,V ugm-3
18/09/2018,12:00:00,12.98833,V ugm-3
18/09/2018,13:00:00,11.9339,V ugm-3
18/09/2018,14:00:00,15.19759,V ugm-3
18/09/2018,15:00:00,49.32395,V ugm-3
18/09/2018,16:00:00,18.90141,V ugm-3
18/09/2018,17:00:00,20.80604,V ugm-3
18/09/2018,18:00:00,23.40346,V ugm-3
18/09/2018,19:00:00,21.60385,V ugm-3
18/09/2018,20:00:00,16.04377,V ugm-3
18/09/2018,21:00:00,13.2327,V ugm-3
18/09/2018,22:00:00,15.13202,V ugm-3
18/09/2018,23:00:00,12.97678,V ugm-3
18/09/2018,24:00:00,9.01887,V ugm-3
19/09/2018,01:00:00,7.34738,V ugm-3
19/09/2018,02:00:00,3.87527,V ugm-3
19/09/2018,03:00:00,7.1649,V ugm-3
19/09/2018,04:00:00,7.56469,V ugm-3
19/09/2018,05:00:00,9.47184,V ugm-3
19/09/2018,06:00:00,17.38796,V ugm-3
19/09/2018,07:00:00,36.54498,V ugm-3
19/09/2018,08:00:00,40.85076,V ugm-3
19/09/2018,09:00:00,25.83585,V ugm-3
19/09/2018,10:00:00,23.01373,V ugm-3
19/09/2018,11:00:00,15.20107,V ugm-3
19/09/2018,12:00:00,25.61506,V ugm-3
19/09/2018,13:00:00,13.38666,V ugm-3
19/09/2018,14:00:00,12.73952,V ugm-3
19/09/2018,15:00:00,20.37054,V ugm-3
19/09/2018,16:00:00,15.19702,V ugm-3
19/09/2018,17:00:00,13.139,V ugm-3
19/09/2018,18:00:00,18.6482,V ugm-3
19/09/2018,19:00:00,16.39684,V ugm-3
19/09/2018,20:00:00,12.33028,V ugm-3
19/09/2018,21:00:00,9.13105,V ugm-3
19/09/2018,22:00:00,7.31722,V ugm-3
19/09/2018,23:00:00,4.56086,V ugm-3
19/09/2018,24:00:00,5.31223,V ugm-3
20/09/2018,01:00:00,5.47764,V ugm-3
20/09/2018,02:00:00,5.47866,V ugm-3
20/09/2018,03:00:00,6.26263,V ugm-3
20/09/2018,04:00:00,3.55804,V ugm-3
20/09/2018,05:00:00,8.76822,V ugm-3
20/09/2018,06:00:00,10.02804,V ugm-3
20/09/2018,07:00:00,19.60395,V ugm-3
20/09/2018,08:00:00,40.20613,V ugm-3
20/09/2018,09:00:00,23.46016,V ugm-3
20/09/2018,10:00:00,17.24432,V ugm-3
20/09/2018,11:00:00,19.39953,V ugm-3
20/09/2018,12:00:00,21.8056,V ugm-3
20/09/2018,13:00:00,13.73863,V ugm-3
20/09/2018,14:00:00,16.64638,V ugm-3
20/09/2018,15:00:00,33.81666,V ugm-3
20/09/2018,16:00:00,16.99521,V ugm-3
20/09/2018,17:00:00,18.14503,V ugm-3
20/09/2018,18:00:00,14.1331,V ugm-3
20/09/2018,19:00:00,15.74117,V ugm-3
20/09/2018,20:00:00,20.66454,V ugm-3
20/09/2018,21:00:00,8.72243,V ugm-3
20/09/2018,22:00:00,9.67696,V ugm-3
20/09/2018,23:00:00,4.5604,V ugm-3
20/09/2018,24:00:00,3.65809,V ugm-3
21/09/2018,01:00:00,2.94013,V ugm-3
21/09/2018,02:00:00,3.74156,V ugm-3
21/09/2018,03:00:00,1.3544,V ugm-3
21/09/2018,04:00:00,1.55508,V ugm-3
21/09/2018,05:00:00,5.91729,V ugm-3
21/09/2018,06:00:00,12.78807,V ugm-3
21/09/2018,07:00:00,23.22087,V ugm-3
21/09/2018,08:00:00,33.19692,V ugm-3
21/09/2018,09:00:00,17.90926,V ugm-3
21/09/2018,10:00:00,19.85651,V ugm-3
21/09/2018,11:00:00,19.11042,V ugm-3
21/09/2018,12:00:00,20.46191,V ugm-3
21/09/2018,13:00:00,18.95398,V ugm-3
21/09/2018,14:00:00,33.49241,V ugm-3
21/09/2018,15:00:00,17.70062,V ugm-3
21/09/2018,16:00:00,15.54584,V ugm-3
21/09/2018,17:00:00,18.75295,V ugm-3
21/09/2018,18:00:00,23.36405,V ugm-3
21/09/2018,19:00:00,27.22006,V ugm-3
21/09/2018,20:00:00,24.15869,V ugm-3
21/09/2018,21:00:00,15.03587,V ugm-3
21/09/2018,22:00:00,16.43817,V ugm-3
21/09/2018,23:00:00,13.12997,V ugm-3
21/09/2018,24:00:00,9.72088,V ugm-3
22/09/2018,01:00:00,8.61922,V ugm-3
22/09/2018,02:00:00,8.0172,V ugm-3
22/09/2018,03:00:00,9.9221,V ugm-3
22/09/2018,04:00:00,6.7653,V ugm-3
22/09/2018,05:00:00,7.71712,V ugm-3
22/09/2018,06:00:00,12.93102,V ugm-3
22/09/2018,07:00:00,19.49595,V ugm-3
22/09/2018,08:00:00,29.87614,V ugm-3
22/09/2018,09:00:00,32.93537,V ugm-3
22/09/2018,10:00:00,34.5975,V ugm-3
22/09/2018,11:00:00,38.71349,V ugm-3
22/09/2018,12:00:00,40.82194,V ugm-3
22/09/2018,13:00:00,49.39572,V ugm-3
22/09/2018,14:00:00,41.97914,V ugm-3
22/09/2018,15:00:00,31.02336,V ugm-3
22/09/2018,16:00:00,12.42551,V ugm-3
22/09/2018,17:00:00,21.6992,V ugm-3
22/09/2018,18:00:00,41.04337,V ugm-3
22/09/2018,19:00:00,26.25975,V ugm-3
22/09/2018,20:00:00,12.77862,V ugm-3
22/09/2018,21:00:00,11.0216,V ugm-3
22/09/2018,22:00:00,9.66881,V ugm-3
22/09/2018,23:00:00,11.42327,V ugm-3
22/09/2018,24:00:00,11.42212,V ugm-3
23/09/2018,01:00:00,6.88121,V ugm-3
23/09/2018,02:00:00,4.61009,V ugm-3
23/09/2018,03:00:00,5.61105,V ugm-3
23/09/2018,04:00:00,4.60903,V ugm-3
23/09/2018,05:00:00,2.55583,V ugm-3
23/09/2018,06:00:00,5.31192,V ugm-3
23/09/2018,07:00:00,7.3655,V ugm-3
23/09/2018,08:00:00,7.41692,V ugm-3
23/09/2018,09:00:00,14.13226,V ugm-3
23/09/2018,10:00:00,14.38363,V ugm-3
23/09/2018,11:00:00,14.98838,V ugm-3
23/09/2018,12:00:00,16.88969,V ugm-3
23/09/2018,13:00:00,13.27992,V ugm-3
23/09/2018,14:00:00,12.12788,V ugm-3
23/09/2018,15:00:00,11.17534,V ugm-3
23/09/2018,16:00:00,10.82441,V ugm-3
23/09/2018,17:00:00,11.07352,V ugm-3
23/09/2018,18:00:00,12.67704,V ugm-3
23/09/2018,19:00:00,15.63457,V ugm-3
23/09/2018,20:00:00,17.63753,V ugm-3
23/09/2018,21:00:00,12.82507,V ugm-3
23/09/2018,22:00:00,22.64245,V ugm-3
23/09/2018,23:00:00,32.25942,V ugm-3
23/09/2018,24:00:00,31.10597,V ugm-3
24/09/2018,01:00:00,28.51819,V ugm-3
24/09/2018,02:00:00,22.573,V ugm-3
24/09/2018,03:00:00,25.49573,V ugm-3
24/09/2018,04:00:00,24.6456,V ugm-3
24/09/2018,05:00:00,24.39978,V ugm-3
24/09/2018,06:00:00,34.33427,V ugm-3
24/09/2018,07:00:00,38.25513,V ugm-3
24/09/2018,08:00:00,53.41396,V ugm-3
24/09/2018,09:00:00,43.22817,V ugm-3
24/09/2018,10:00:00,37.95803,V ugm-3
24/09/2018,11:00:00,30.98031,V ugm-3
24/09/2018,12:00:00,20.55042,V ugm-3
24/09/2018,13:00:00,24.15812,V ugm-3
24/09/2018,14:00:00,20.30279,V ugm-3
24/09/2018,15:00:00,29.77983,V ugm-3
24/09/2018,16:00:00,24.75816,V ugm-3
24/09/2018,17:00:00,20.7998,V ugm-3
24/09/2018,18:00:00,32.52594,V ugm-3
24/09/2018,19:00:00,50.16305,V ugm-3
24/09/2018,20:00:00,49.99437,V ugm-3
24/09/2018,21:00:00,46.33371,V ugm-3
24/09/2018,22:00:00,46.84216,V ugm-3
24/09/2018,23:00:00,46.44077,V ugm-3
24/09/2018,24:00:00,38.47212,V ugm-3
25/09/2018,01:00:00,28.51661,V ugm-3
25/09/2018,02:00:00,18.03193,V ugm-3
25/09/2018,03:00:00,21.58779,V ugm-3
25/09/2018,04:00:00,26.94842,V ugm-3
25/09/2018,05:00:00,22.53984,V ugm-3
25/09/2018,06:00:00,36.7169,V ugm-3
25/09/2018,07:00:00,54.22675,V ugm-3
25/09/2018,08:00:00,60.18156,V ugm-3
25/09/2018,09:00:00,59.50817,V ugm-3
25/09/2018,10:00:00,66.4417,V ugm-3
25/09/2018,11:00:00,39.80646,V ugm-3
25/09/2018,12:00:00,28.46978,V ugm-3
25/09/2018,13:00:00,32.98239,V ugm-3
25/09/2018,14:00:00,30.17201,V ugm-3
25/09/2018,15:00:00,32.28795,V ugm-3
25/09/2018,16:00:00,17.64377,V ugm-3
25/09/2018,17:00:00,24.30581,V ugm-3
25/09/2018,18:00:00,13.67703,V ugm-3
25/09/2018,19:00:00,26.19605,V ugm-3
25/09/2018,20:00:00,22.08889,V ugm-3
25/09/2018,21:00:00,20.38597,V ugm-3
25/09/2018,22:00:00,15.67804,V ugm-3
25/09/2018,23:00:00,17.83186,V ugm-3
25/09/2018,24:00:00,19.736,V ugm-3
26/09/2018,01:00:00,27.65119,V ugm-3
26/09/2018,02:00:00,33.86754,V ugm-3
26/09/2018,03:00:00,35.96664,V ugm-3
26/09/2018,04:00:00,19.03599,V ugm-3
26/09/2018,05:00:00,21.7451,V ugm-3
26/09/2018,06:00:00,38.23307,V ugm-3
26/09/2018,07:00:00,61.42437,V ugm-3
26/09/2018,08:00:00,60.74784,V ugm-3
26/09/2018,09:00:00,50.74198,V ugm-3
26/09/2018,10:00:00,43.72098,V ugm-3
26/09/2018,11:00:00,No data,V ugm-3
26/09/2018,12:00:00,40.96557,V ugm-3
26/09/2018,13:00:00,35.59478,V ugm-3
26/09/2018,14:00:00,39.49815,V ugm-3
26/09/2018,15:00:00,43.92536,V ugm-3
26/09/2018,16:00:00,44.60635,V ugm-3
26/09/2018,17:00:00,51.4799,V ugm-3
26/09/2018,18:00:00,57.78119,V ugm-3
26/09/2018,19:00:00,54.35494,V ugm-3
26/09/2018,20:00:00,49.29933,V ugm-3
26/09/2018,21:00:00,37.72864,V ugm-3
26/09/2018,22:00:00,20.38821,V ugm-3
26/09/2018,23:00:00,15.47943,V ugm-3
26/09/2018,24:00:00,12.37365,V ugm-3
27/09/2018,01:00:00,8.90273,V ugm-3
27/09/2018,02:00:00,9.90717,V ugm-3
27/09/2018,03:00:00,11.44679,V ugm-3
27/09/2018,04:00:00,12.70048,V ugm-3
27/09/2018,05:00:00,16.12049,V ugm-3
27/09/2018,06:00:00,19.93206,V ugm-3
27/09/2018,07:00:00,35.54785,V ugm-3
27/09/2018,08:00:00,58.48871,V ugm-3
27/09/2018,09:00:00,73.68325,V ugm-3
27/09/2018,10:00:00,50.50721,V ugm-3
27/09/2018,11:00:00,43.30275,V ugm-3
27/09/2018,12:00:00,44.81686,V ugm-3
27/09/2018,13:00:00,53.70893,V ugm-3
27/09/2018,14:00:00,42.66858,V ugm-3
27/09/2018,15:00:00,76.17386,V ugm-3
27/09/2018,16:00:00,50.39137,V ugm-3
27/09/2018,17:00:00,61.59237,V ugm-3
27/09/2018,18:00:00,78.20914,V ugm-3
27/09/2018,19:00:00,72.85958,V ugm-3
27/09/2018,20:00:00,49.34265,V ugm-3
27/09/2018,21:00:00,41.56177,V ugm-3
27/09/2018,22:00:00,44.87747,V ugm-3
27/09/2018,23:00:00,51.40307,V ugm-3
27/09/2018,24:00:00,25.65362,V ugm-3
28/09/2018,01:00:00,23.07456,V ugm-3
28/09/2018,02:00:00,18.51405,V ugm-3
28/09/2018,03:00:00,12.72952,V ugm-3
28/09/2018,04:00:00,11.21894,V ugm-3
28/09/2018,05:00:00,15.29527,V ugm-3
28/09/2018,06:00:00,8.30511,V ugm-3
28/09/2018,07:00:00,9.86811,V ugm-3
28/09/2018,08:00:00,10.87742,V ugm-3
28/09/2018,09:00:00,10.17355,V ugm-3
28/09/2018,10:00:00,6.44721,V ugm-3
28/09/2018,11:00:00,7.05423,V ugm-3
28/09/2018,12:00:00,7.71218,V ugm-3
28/09/2018,13:00:00,8.41393,V ugm-3
28/09/2018,14:00:00,14.60639,V ugm-3
28/09/2018,15:00:00,12.03639,V ugm-3
28/09/2018,16:00:00,12.59311,V ugm-3
28/09/2018,17:00:00,13.6468,V ugm-3
28/09/2018,18:00:00,11.37908,V ugm-3
28/09/2018,19:00:00,14.85619,V ugm-3
28/09/2018,20:00:00,11.22633,V ugm-3
28/09/2018,21:00:00,13.28483,V ugm-3
28/09/2018,22:00:00,12.32806,V ugm-3
28/09/2018,23:00:00,13.58897,V ugm-3
28/09/2018,24:00:00,13.28483,V ugm-3
29/09/2018,01:00:00,22.99838,V ugm-3
29/09/2018,02:00:00,18.2839,V ugm-3
29/09/2018,03:00:00,15.02623,V ugm-3
29/09/2018,04:00:00,15.5286,V ugm-3
29/09/2018,05:00:00,14.773,V ugm-3
29/09/2018,06:00:00,15.58162,V ugm-3
29/09/2018,07:00:00,22.74344,V ugm-3
29/09/2018,08:00:00,29.82076,V ugm-3
29/09/2018,09:00:00,42.09864,V ugm-3
29/09/2018,10:00:00,44.84728,V ugm-3
29/09/2018,11:00:00,37.00481,V ugm-3
29/09/2018,12:00:00,32.67618,V ugm-3
29/09/2018,13:00:00,22.77505,V ugm-3
29/09/2018,14:00:00,23.62076,V ugm-3
29/09/2018,15:00:00,15.94572,V ugm-3
29/09/2018,16:00:00,25.07302,V ugm-3
29/09/2018,17:00:00,16.74641,V ugm-3
29/09/2018,18:00:00,25.71829,V ugm-3
29/09/2018,19:00:00,25.20445,V ugm-3
29/09/2018,20:00:00,19.05515,V ugm-3
29/09/2018,21:00:00,19.66294,V ugm-3
29/09/2018,22:00:00,17.39298,V ugm-3
29/09/2018,23:00:00,11.24376,V ugm-3
29/09/2018,24:00:00,7.61487,V ugm-3
30/09/2018,01:00:00,8.55855,V ugm-3
30/09/2018,02:00:00,15.69895,V ugm-3
30/09/2018,03:00:00,10.36137,V ugm-3
30/09/2018,04:00:00,8.99502,V ugm-3
30/09/2018,05:00:00,13.2379,V ugm-3
30/09/2018,06:00:00,18.94726,V ugm-3
30/09/2018,07:00:00,26.27953,V ugm-3
30/09/2018,08:00:00,27.65806,V ugm-3
30/09/2018,09:00:00,35.01118,V ugm-3
30/09/2018,10:00:00,41.79023,V ugm-3
30/09/2018,11:00:00,31.30574,V ugm-3
30/09/2018,12:00:00,36.15887,V ugm-3
30/09/2018,13:00:00,26.64961,V ugm-3
30/09/2018,14:00:00,26.54314,V ugm-3
30/09/2018,15:00:00,26.74023,V ugm-3
30/09/2018,16:00:00,21.58551,V ugm-3
30/09/2018,17:00:00,18.39791,V ugm-3
30/09/2018,18:00:00,20.0106,V ugm-3
30/09/2018,19:00:00,25.16747,V ugm-3
30/09/2018,20:00:00,20.82027,V ugm-3
30/09/2018,21:00:00,14.55394,V ugm-3
30/09/2018,22:00:00,13.89471,V ugm-3
30/09/2018,23:00:00,10.15793,V ugm-3
30/09/2018,24:00:00,9.04516,V ugm-3
01/10/2018,01:00:00,7.76181,V ugm-3
01/10/2018,02:00:00,7.49177,V ugm-3
01/10/2018,03:00:00,11.69332,V ugm-3
01/10/2018,04:00:00,12.8078,V ugm-3
01/10/2018,05:00:00,17.7217,V ugm-3
01/10/2018,06:00:00,22.7455,V ugm-3
01/10/2018,07:00:00,30.15457,V ugm-3
01/10/2018,08:00:00,32.60965,V ugm-3
01/10/2018,09:00:00,19.87672,V ugm-3
01/10/2018,10:00:00,15.31941,V ugm-3
01/10/2018,11:00:00,17.49552,V ugm-3
01/10/2018,12:00:00,13.94475,V ugm-3
01/10/2018,13:00:00,12.88476,V ugm-3
01/10/2018,14:00:00,19.12343,V ugm-3
01/10/2018,15:00:00,21.55604,V ugm-3
01/10/2018,16:00:00,29.8141,V ugm-3
01/10/2018,17:00:00,33.12783,V ugm-3
01/10/2018,18:00:00,38.246,V ugm-3
01/10/2018,19:00:00,53.38664,V ugm-3
01/10/2018,20:00:00,52.40104,V ugm-3
01/10/2018,21:00:00,47.78353,V ugm-3
01/10/2018,22:00:00,37.32649,V ugm-3
01/10/2018,23:00:00,23.04057,V ugm-3
01/10/2018,24:00:00,14.33143,V ugm-3
02/10/2018,01:00:00,10.49271,V ugm-3
02/10/2018,02:00:00,5.61832,V ugm-3
02/10/2018,03:00:00,4.87413,V ugm-3
02/10/2018,04:00:00,4.72085,V ugm-3
02/10/2018,05:00:00,10.72118,V ugm-3
02/10/2018,06:00:00,18.1117,V ugm-3
02/10/2018,07:00:00,28.34344,V ugm-3
02/10/2018,08:00:00,39.62265,V ugm-3
02/10/2018,09:00:00,36.7981,V ugm-3
02/10/2018,10:00:00,25.24948,V ugm-3
02/10/2018,11:00:00,40.12806,V ugm-3
02/10/2018,12:00:00,23.68329,V ugm-3
02/10/2018,13:00:00,25.91757,V ugm-3
02/10/2018,14:00:00,37.9414,V ugm-3
02/10/2018,15:00:00,45.2024,V ugm-3
02/10/2018,16:00:00,46.15995,V ugm-3
02/10/2018,17:00:00,40.60936,V ugm-3
02/10/2018,18:00:00,52.52616,V ugm-3
02/10/2018,19:00:00,41.3292,V ugm-3
02/10/2018,20:00:00,33.81671,V ugm-3
02/10/2018,21:00:00,23.6561,V ugm-3
02/10/2018,22:00:00,18.38512,V ugm-3
02/10/2018,23:00:00,12.59807,V ugm-3
02/10/2018,24:00:00,9.33878,V ugm-3
03/10/2018,01:00:00,10.98595,V ugm-3
03/10/2018,02:00:00,6.84907,V ugm-3
03/10/2018,03:00:00,5.49391,V ugm-3
03/10/2018,04:00:00,7.57683,V ugm-3
03/10/2018,05:00:00,15.26216,V ugm-3
03/10/2018,06:00:00,27.76347,V ugm-3
03/10/2018,07:00:00,40.69205,V ugm-3
03/10/2018,08:00:00,43.18529,V ugm-3
03/10/2018,09:00:00,45.27786,V ugm-3
03/10/2018,10:00:00,37.67903,V ugm-3
03/10/2018,11:00:00,47.29968,V ugm-3
03/10/2018,12:00:00,48.22963,V ugm-3
03/10/2018,13:00:00,38.39452,V ugm-3
03/10/2018,14:00:00,37.59499,V ugm-3
03/10/2018,15:00:00,33.79617,V ugm-3
03/10/2018,16:00:00,38.86779,V ugm-3
03/10/2018,17:00:00,44.97938,V ugm-3
03/10/2018,18:00:00,41.31446,V ugm-3
03/10/2018,19:00:00,45.4765,V ugm-3
03/10/2018,20:00:00,47.15404,V ugm-3
03/10/2018,21:00:00,36.36184,V ugm-3
03/10/2018,22:00:00,30.93925,V ugm-3
03/10/2018,23:00:00,23.40139,V ugm-3
03/10/2018,24:00:00,18.05611,V ugm-3
04/10/2018,01:00:00,13.31905,V ugm-3
04/10/2018,02:00:00,12.37528,V ugm-3
04/10/2018,03:00:00,16.21782,V ugm-3
04/10/2018,04:00:00,14.17937,V ugm-3
04/10/2018,05:00:00,13.7376,V ugm-3
04/10/2018,06:00:00,20.10476,V ugm-3
04/10/2018,07:00:00,25.4783,V ugm-3
04/10/2018,08:00:00,48.3782,V ugm-3
04/10/2018,09:00:00,36.82802,V ugm-3
04/10/2018,10:00:00,29.0298,V ugm-3
04/10/2018,11:00:00,22.71677,V ugm-3
04/10/2018,12:00:00,61.08678,V ugm-3
04/10/2018,13:00:00,18.142,V ugm-3
04/10/2018,14:00:00,27.7147,V ugm-3
