,,Edinburgh St Leonards,
Date,Time,PM10 particulate matter (Hourly measured),Status
06/10/2021,21:00:00,3.95,V ugm-3 (FIDAS)
06/10/2021,22:00:00,2.875,V ugm-3 (FIDAS)
06/10/2021,23:00:00,1.275,V ugm-3 (FIDAS)
06/10/2021,24:00:00,0.675,V ugm-3 (FIDAS)
07/10/2021,01:00:00,0.625,V ugm-3 (FIDAS)
07/10/2021,02:00:00,0.675,V ugm-3 (FIDAS)
07/10/2021,03:00:00,1.3,V ugm-3 (FIDAS)
07/10/2021,04:00:00,2.875,V ugm-3 (FIDAS)
07/10/2021,05:00:00,4.15,V ugm-3 (FIDAS)
07/10/2021,06:00:00,4.05,V ugm-3 (FIDAS)
07/10/2021,07:00:00,3.75,V ugm-3 (FIDAS)
07/10/2021,08:00:00,2.7,V ugm-3 (FIDAS)
07/10/2021,09:00:00,3.3,V ugm-3 (FIDAS)
07/10/2021,10:00:00,3.05,V ugm-3 (FIDAS)
07/10/2021,11:00:00,2.575,V ugm-3 (FIDAS)
07/10/2021,12:00:00,1.9,V ugm-3 (FIDAS)
07/10/2021,13:00:00,2.175,V ugm-3 (FIDAS)
07/10/2021,14:00:00,4.75,V ugm-3 (FIDAS)
07/10/2021,15:00:00,2.225,V ugm-3 (FIDAS)
07/10/2021,16:00:00,3.5,V ugm-3 (FIDAS)
07/10/2021,17:00:00,4.05,V ugm-3 (FIDAS)
07/10/2021,18:00:00,3.1,V ugm-3 (FIDAS)
07/10/2021,19:00:00,2.575,V ugm-3 (FIDAS)
07/10/2021,20:00:00,2.875,V ugm-3 (FIDAS)
07/10/2021,21:00:00,2.525,V ugm-3 (FIDAS)
07/10/2021,22:00:00,1.675,V ugm-3 (FIDAS)
07/10/2021,23:00:00,1.75,V ugm-3 (FIDAS)
07/10/2021,24:00:00,1.575,V ugm-3 (FIDAS)
08/10/2021,01:00:00,1.125,V ugm-3 (FIDAS)
08/10/2021,02:00:00,1.175,V ugm-3 (FIDAS)
08/10/2021,03:00:00,0.875,V ugm-3 (FIDAS)
08/10/2021,04:00:00,1.1,V ugm-3 (FIDAS)
08/10/2021,05:00:00,1.1,V ugm-3 (FIDAS)
08/10/2021,06:00:00,1.65,V ugm-3 (FIDAS)
08/10/2021,07:00:00,2.075,V ugm-3 (FIDAS)
08/10/2021,08:00:00,5.15,V ugm-3 (FIDAS)
08/10/2021,09:00:00,4.75,V ugm-3 (FIDAS)
08/10/2021,10:00:00,6.025,V ugm-3 (FIDAS)
08/10/2021,11:00:00,5.075,V ugm-3 (FIDAS)
08/10/2021,12:00:00,8.8,V ugm-3 (FIDAS)
08/10/2021,13:00:00,7.375,V ugm-3 (FIDAS)
08/10/2021,14:00:00,9.425,V ugm-3 (FIDAS)
08/10/2021,15:00:00,7.725,V ugm-3 (FIDAS)
08/10/2021,16:00:00,7.625,V ugm-3 (FIDAS)
08/10/2021,17:00:00,8.025,V ugm-3 (FIDAS)
08/10/2021,18:00:00,8.325,V ugm-3 (FIDAS)
08/10/2021,19:00:00,6.225,V ugm-3 (FIDAS)
08/10/2021,20:00:00,9.05,V ugm-3 (FIDAS)
08/10/2021,21:00:00,6.775,V ugm-3 (FIDAS)
08/10/2021,22:00:00,5.475,V ugm-3 (FIDAS)
08/10/2021,23:00:00,4.625,V ugm-3 (FIDAS)
08/10/2021,24:00:00,5.125,V ugm-3 (FIDAS)
09/10/2021,01:00:00,4.05,V ugm-3 (FIDAS)
09/10/2021,02:00:00,3.675,V ugm-3 (FIDAS)
09/10/2021,03:00:00,4.25,V ugm-3 (FIDAS)
09/10/2021,04:00:00,4.925,V ugm-3 (FIDAS)
09/10/2021,05:00:00,6.225,V ugm-3 (FIDAS)
09/10/2021,06:00:00,8.15,V ugm-3 (FIDAS)
09/10/2021,07:00:00,8.65,V ugm-3 (FIDAS)
09/10/2021,08:00:00,9.875,V ugm-3 (FIDAS)
09/10/2021,09:00:00,9.975,V ugm-3 (FIDAS)
09/10/2021,10:00:00,10.1,V ugm-3 (FIDAS)
09/10/2021,11:00:00,8.625,V ugm-3 (FIDAS)
09/10/2021,12:00:00,5.95,V ugm-3 (FIDAS)
09/10/2021,13:00:00,4.7,V ugm-3 (FIDAS)
09/10/2021,14:00:00,3.325,V ugm-3 (FIDAS)
09/10/2021,15:00:00,2.55,V ugm-3 (FIDAS)
09/10/2021,16:00:00,2.625,V ugm-3 (FIDAS)
09/10/2021,17:00:00,3,V ugm-3 (FIDAS)
09/10/2021,18:00:00,3.65,V ugm-3 (FIDAS)
09/10/2021,19:00:00,3.55,V ugm-3 (FIDAS)
09/10/2021,20:00:00,3.4,V ugm-3 (FIDAS)
09/10/2021,21:00:00,4.1,V ugm-3 (FIDAS)
09/10/2021,22:00:00,3.5,V ugm-3 (FIDAS)
09/10/2021,23:00:00,4.775,V ugm-3 (FIDAS)
09/10/2021,24:00:00,5.7,V ugm-3 (FIDAS)
10/10/2021,01:00:00,6.5,V ugm-3 (FIDAS)
10/10/2021,02:00:00,6.45,V ugm-3 (FIDAS)
10/10/2021,03:00:00,7.175,V ugm-3 (FIDAS)
10/10/2021,04:00:00,7.375,V ugm-3 (FIDAS)
10/10/2021,05:00:00,7.425,V ugm-3 (FIDAS)
10/10/2021,06:00:00,8.725,V ugm-3 (FIDAS)
10/10/2021,07:00:00,8.55,V ugm-3 (FIDAS)
10/10/2021,08:00:00,10.025,V ugm-3 (FIDAS)
10/10/2021,09:00:00,12.475,V ugm-3 (FIDAS)
10/10/2021,10:00:00,12.275,V ugm-3 (FIDAS)
10/10/2021,11:00:00,13.65,V ugm-3 (FIDAS)
10/10/2021,12:00:00,10.525,V ugm-3 (FIDAS)
10/10/2021,13:00:00,11.65,V ugm-3 (FIDAS)
10/10/2021,14:00:00,11.75,V ugm-3 (FIDAS)
10/10/2021,15:00:00,8.975,V ugm-3 (FIDAS)
10/10/2021,16:00:00,6.125,V ugm-3 (FIDAS)
10/10/2021,17:00:00,5.5,V ugm-3 (FIDAS)
10/10/2021,18:00:00,4.975,V ugm-3 (FIDAS)
10/10/2021,19:00:00,7.875,V ugm-3 (FIDAS)
10/10/2021,20:00:00,8.775,V ugm-3 (FIDAS)
10/10/2021,21:00:00,10.6,V ugm-3 (FIDAS)
10/10/2021,22:00:00,10.625,V ugm-3 (FIDAS)
10/10/2021,23:00:00,9.125,V ugm-3 (FIDAS)
10/10/2021,24:00:00,8.55,V ugm-3 (FIDAS)
11/10/2021,01:00:00,7.425,V ugm-3 (FIDAS)
11/10/2021,02:00:00,7.85,V ugm-3 (FIDAS)
11/10/2021,03:00:00,8.475,V ugm-3 (FIDAS)
11/10/2021,04:00:00,8.775,V ugm-3 (FIDAS)
11/10/2021,05:00:00,8.725,V ugm-3 (FIDAS)
11/10/2021,06:00:00,8.55,V ugm-3 (FIDAS)
11/10/2021,07:00:00,9.475,V ugm-3 (FIDAS)
11/10/2021,08:00:00,11.45,V ugm-3 (FIDAS)
11/10/2021,09:00:00,12.15,V ugm-3 (FIDAS)
11/10/2021,10:00:00,12.1,V ugm-3 (FIDAS)
11/10/2021,11:00:00,13.925,V ugm-3 (FIDAS)
11/10/2021,12:00:00,13.775,V ugm-3 (FIDAS)
11/10/2021,13:00:00,15.15,V ugm-3 (FIDAS)
11/10/2021,14:00:00,11.8,V ugm-3 (FIDAS)
11/10/2021,15:00:00,12.825,V ugm-3 (FIDAS)
11/10/2021,16:00:00,11.5,V ugm-3 (FIDAS)
11/10/2021,17:00:00,10.925,V ugm-3 (FIDAS)
11/10/2021,18:00:00,9.775,V ugm-3 (FIDAS)
11/10/2021,19:00:00,7.6,V ugm-3 (FIDAS)
11/10/2021,20:00:00,4.95,V ugm-3 (FIDAS)
11/10/2021,21:00:00,5,V ugm-3 (FIDAS)
11/10/2021,22:00:00,5.925,V ugm-3 (FIDAS)
11/10/2021,23:00:00,7.25,V ugm-3 (FIDAS)
11/10/2021,24:00:00,7.95,V ugm-3 (FIDAS)
12/10/2021,01:00:00,5.425,V ugm-3 (FIDAS)
12/10/2021,02:00:00,3.45,V ugm-3 (FIDAS)
12/10/2021,03:00:00,2.6,V ugm-3 (FIDAS)
12/10/2021,04:00:00,3.425,V ugm-3 (FIDAS)
12/10/2021,05:00:00,2.55,V ugm-3 (FIDAS)
12/10/2021,06:00:00,2.35,V ugm-3 (FIDAS)
12/10/2021,07:00:00,1.6,V ugm-3 (FIDAS)
12/10/2021,08:00:00,0.95,V ugm-3 (FIDAS)
12/10/2021,09:00:00,1.275,V ugm-3 (FIDAS)
12/10/2021,10:00:00,1.125,V ugm-3 (FIDAS)
12/10/2021,11:00:00,2.175,V ugm-3 (FIDAS)
12/10/2021,12:00:00,3.625,V ugm-3 (FIDAS)
12/10/2021,13:00:00,6.35,V ugm-3 (FIDAS)
12/10/2021,14:00:00,5.95,V ugm-3 (FIDAS)
12/10/2021,15:00:00,7.325,V ugm-3 (FIDAS)
12/10/2021,16:00:00,7.625,V ugm-3 (FIDAS)
12/10/2021,17:00:00,7.5,V ugm-3 (FIDAS)
12/10/2021,18:00:00,8.475,V ugm-3 (FIDAS)
12/10/2021,19:00:00,8.25,V ugm-3 (FIDAS)
12/10/2021,20:00:00,12.3,V ugm-3 (FIDAS)
12/10/2021,21:00:00,12.4,V ugm-3 (FIDAS)
12/10/2021,22:00:00,10.375,V ugm-3 (FIDAS)
12/10/2021,23:00:00,8.7,V ugm-3 (FIDAS)
12/10/2021,24:00:00,4.525,V ugm-3 (FIDAS)
13/10/2021,01:00:00,2.475,V ugm-3 (FIDAS)
13/10/2021,02:00:00,1.675,V ugm-3 (FIDAS)
13/10/2021,03:00:00,1.9,V ugm-3 (FIDAS)
13/10/2021,04:00:00,2.475,V ugm-3 (FIDAS)
13/10/2021,05:00:00,3.1,V ugm-3 (FIDAS)
13/10/2021,06:00:00,4.85,V ugm-3 (FIDAS)
13/10/2021,07:00:00,6.325,V ugm-3 (FIDAS)
13/10/2021,08:00:00,8.525,V ugm-3 (FIDAS)
13/10/2021,09:00:00,10.975,V ugm-3 (FIDAS)
13/10/2021,10:00:00,8.9,V ugm-3 (FIDAS)
13/10/2021,11:00:00,7.125,V ugm-3 (FIDAS)
13/10/2021,12:00:00,6.675,V ugm-3 (FIDAS)
13/10/2021,13:00:00,9.2,V ugm-3 (FIDAS)
13/10/2021,14:00:00,9.05,V ugm-3 (FIDAS)
13/10/2021,15:00:00,6.15,V ugm-3 (FIDAS)
13/10/2021,16:00:00,3.675,V ugm-3 (FIDAS)
13/10/2021,17:00:00,2.775,V ugm-3 (FIDAS)
13/10/2021,18:00:00,3.85,V ugm-3 (FIDAS)
13/10/2021,19:00:00,3.5,V ugm-3 (FIDAS)
13/10/2021,20:00:00,4.8,V ugm-3 (FIDAS)
13/10/2021,21:00:00,4.9,V ugm-3 (FIDAS)
13/10/2021,22:00:00,5.775,V ugm-3 (FIDAS)
13/10/2021,23:00:00,4.475,V ugm-3 (FIDAS)
13/10/2021,24:00:00,4.6,V ugm-3 (FIDAS)
14/10/2021,01:00:00,5.975,V ugm-3 (FIDAS)
14/10/2021,02:00:00,6.7,V ugm-3 (FIDAS)
14/10/2021,03:00:00,8.05,V ugm-3 (FIDAS)
14/10/2021,04:00:00,8.85,V ugm-3 (FIDAS)
14/10/2021,05:00:00,10.275,V ugm-3 (FIDAS)
14/10/2021,06:00:00,11.1,V ugm-3 (FIDAS)
14/10/2021,07:00:00,10.7,V ugm-3 (FIDAS)
14/10/2021,08:00:00,11.55,V ugm-3 (FIDAS)
14/10/2021,09:00:00,10.15,V ugm-3 (FIDAS)
14/10/2021,10:00:00,10.025,V ugm-3 (FIDAS)
14/10/2021,11:00:00,11.125,V ugm-3 (FIDAS)
14/10/2021,12:00:00,10.35,V ugm-3 (FIDAS)
14/10/2021,13:00:00,9.3,V ugm-3 (FIDAS)
14/10/2021,14:00:00,8.3,V ugm-3 (FIDAS)
14/10/2021,15:00:00,7.8,V ugm-3 (FIDAS)
14/10/2021,16:00:00,5.8,V ugm-3 (FIDAS)
14/10/2021,17:00:00,4.9,V ugm-3 (FIDAS)
14/10/2021,18:00:00,3.625,V ugm-3 (FIDAS)
14/10/2021,19:00:00,3.35,V ugm-3 (FIDAS)
14/10/2021,20:00:00,2.425,V ugm-3 (FIDAS)
14/10/2021,21:00:00,2.3,V ugm-3 (FIDAS)
14/10/2021,22:00:00,2.225,V ugm-3 (FIDAS)
14/10/2021,23:00:00,3.4,V ugm-3 (FIDAS)
14/10/2021,24:00:00,4.45,V ugm-3 (FIDAS)
15/10/2021,01:00:00,3.775,V ugm-3 (FIDAS)
15/10/2021,02:00:00,3,V ugm-3 (FIDAS)
15/10/2021,03:00:00,3.2,V ugm-3 (FIDAS)
15/10/2021,04:00:00,3.475,V ugm-3 (FIDAS)
15/10/2021,05:00:00,3.2,V ugm-3 (FIDAS)
15/10/2021,06:00:00,3.85,V ugm-3 (FIDAS)
15/10/2021,07:00:00,5.675,V ugm-3 (FIDAS)
15/10/2021,08:00:00,13.45,V ugm-3 (FIDAS)
15/10/2021,09:00:00,14.75,V ugm-3 (FIDAS)
15/10/2021,10:00:00,13.05,V ugm-3 (FIDAS)
15/10/2021,11:00:00,8.725,V ugm-3 (FIDAS)
15/10/2021,12:00:00,7,V ugm-3 (FIDAS)
15/10/2021,13:00:00,6.225,V ugm-3 (FIDAS)
15/10/2021,14:00:00,6.05,V ugm-3 (FIDAS)
15/10/2021,15:00:00,5.525,V ugm-3 (FIDAS)
15/10/2021,16:00:00,5.625,V ugm-3 (FIDAS)
15/10/2021,17:00:00,5.25,V ugm-3 (FIDAS)
15/10/2021,18:00:00,8.275,V ugm-3 (FIDAS)
15/10/2021,19:00:00,7.675,V ugm-3 (FIDAS)
15/10/2021,20:00:00,7.4,V ugm-3 (FIDAS)
15/10/2021,21:00:00,5.65,V ugm-3 (FIDAS)
15/10/2021,22:00:00,5.65,V ugm-3 (FIDAS)
15/10/2021,23:00:00,4.6,V ugm-3 (FIDAS)
15/10/2021,24:00:00,4.8,V ugm-3 (FIDAS)
16/10/2021,01:00:00,5.9,V ugm-3 (FIDAS)
16/10/2021,02:00:00,5.225,V ugm-3 (FIDAS)
16/10/2021,03:00:00,5.725,V ugm-3 (FIDAS)
16/10/2021,04:00:00,4.775,V ugm-3 (FIDAS)
16/10/2021,05:00:00,4.6,V ugm-3 (FIDAS)
16/10/2021,06:00:00,4.675,V ugm-3 (FIDAS)
16/10/2021,07:00:00,5.375,V ugm-3 (FIDAS)
16/10/2021,08:00:00,5.525,V ugm-3 (FIDAS)
16/10/2021,09:00:00,6.175,V ugm-3 (FIDAS)
16/10/2021,10:00:00,7.2,V ugm-3 (FIDAS)
16/10/2021,11:00:00,7.775,V ugm-3 (FIDAS)
16/10/2021,12:00:00,9.75,V ugm-3 (FIDAS)
16/10/2021,13:00:00,15.225,V ugm-3 (FIDAS)
16/10/2021,14:00:00,8.575,V ugm-3 (FIDAS)
16/10/2021,15:00:00,8.05,V ugm-3 (FIDAS)
16/10/2021,16:00:00,7.925,V ugm-3 (FIDAS)
16/10/2021,17:00:00,8.125,V ugm-3 (FIDAS)
16/10/2021,18:00:00,7.05,V ugm-3 (FIDAS)
16/10/2021,19:00:00,5.925,V ugm-3 (FIDAS)
16/10/2021,20:00:00,6.75,V ugm-3 (FIDAS)
16/10/2021,21:00:00,5.425,V ugm-3 (FIDAS)
16/10/2021,22:00:00,3.275,V ugm-3 (FIDAS)
16/10/2021,23:00:00,1.8,V ugm-3 (FIDAS)
16/10/2021,24:00:00,1.425,V ugm-3 (FIDAS)
17/10/2021,01:00:00,1.6,V ugm-3 (FIDAS)
17/10/2021,02:00:00,2.175,V ugm-3 (FIDAS)
17/10/2021,03:00:00,2.45,V ugm-3 (FIDAS)
17/10/2021,04:00:00,2.2,V ugm-3 (FIDAS)
17/10/2021,05:00:00,3.7,V ugm-3 (FIDAS)
17/10/2021,06:00:00,5.4,V ugm-3 (FIDAS)
17/10/2021,07:00:00,7.025,V ugm-3 (FIDAS)
17/10/2021,08:00:00,8.95,V ugm-3 (FIDAS)
17/10/2021,09:00:00,6.95,V ugm-3 (FIDAS)
17/10/2021,10:00:00,5.525,V ugm-3 (FIDAS)
17/10/2021,11:00:00,6.55,V ugm-3 (FIDAS)
17/10/2021,12:00:00,5.4,V ugm-3 (FIDAS)
17/10/2021,13:00:00,5.075,V ugm-3 (FIDAS)
17/10/2021,14:00:00,4.925,V ugm-3 (FIDAS)
17/10/2021,15:00:00,5.475,V ugm-3 (FIDAS)
17/10/2021,16:00:00,8.325,V ugm-3 (FIDAS)
17/10/2021,17:00:00,7.4,V ugm-3 (FIDAS)
17/10/2021,18:00:00,6.35,V ugm-3 (FIDAS)
17/10/2021,19:00:00,7.3,V ugm-3 (FIDAS)
17/10/2021,20:00:00,6.95,V ugm-3 (FIDAS)
17/10/2021,21:00:00,8.125,V ugm-3 (FIDAS)
17/10/2021,22:00:00,11.75,V ugm-3 (FIDAS)
17/10/2021,23:00:00,11.05,V ugm-3 (FIDAS)
17/10/2021,24:00:00,10.425,V ugm-3 (FIDAS)
18/10/2021,01:00:00,6.85,V ugm-3 (FIDAS)
18/10/2021,02:00:00,5.975,V ugm-3 (FIDAS)
18/10/2021,03:00:00,4.625,V ugm-3 (FIDAS)
18/10/2021,04:00:00,3.825,V ugm-3 (FIDAS)
18/10/2021,05:00:00,4.125,V ugm-3 (FIDAS)
18/10/2021,06:00:00,5.2,V ugm-3 (FIDAS)
18/10/2021,07:00:00,6.05,V ugm-3 (FIDAS)
18/10/2021,08:00:00,10.75,V ugm-3 (FIDAS)
18/10/2021,09:00:00,10.05,V ugm-3 (FIDAS)
18/10/2021,10:00:00,10.1,V ugm-3 (FIDAS)
18/10/2021,11:00:00,9.825,V ugm-3 (FIDAS)
18/10/2021,12:00:00,11.375,V ugm-3 (FIDAS)
18/10/2021,13:00:00,14.025,V ugm-3 (FIDAS)
18/10/2021,14:00:00,6.875,V ugm-3 (FIDAS)
18/10/2021,15:00:00,2.875,V ugm-3 (FIDAS)
18/10/2021,16:00:00,2.8,V ugm-3 (FIDAS)
18/10/2021,17:00:00,1.725,V ugm-3 (FIDAS)
18/10/2021,18:00:00,1.9,V ugm-3 (FIDAS)
18/10/2021,19:00:00,1.9,V ugm-3 (FIDAS)
18/10/2021,20:00:00,2.525,V ugm-3 (FIDAS)
18/10/2021,21:00:00,2.65,V ugm-3 (FIDAS)
18/10/2021,22:00:00,3.3,V ugm-3 (FIDAS)
18/10/2021,23:00:00,2.925,V ugm-3 (FIDAS)
18/10/2021,24:00:00,4,V ugm-3 (FIDAS)
19/10/2021,01:00:00,4,V ugm-3 (FIDAS)
19/10/2021,02:00:00,3.775,V ugm-3 (FIDAS)
19/10/2021,03:00:00,2.8,V ugm-3 (FIDAS)
19/10/2021,04:00:00,2.55,V ugm-3 (FIDAS)
19/10/2021,05:00:00,2.3,V ugm-3 (FIDAS)
19/10/2021,06:00:00,1.775,V ugm-3 (FIDAS)
19/10/2021,07:00:00,2.125,V ugm-3 (FIDAS)
19/10/2021,08:00:00,5.1,V ugm-3 (FIDAS)
19/10/2021,09:00:00,6.875,V ugm-3 (FIDAS)
19/10/2021,10:00:00,2.775,V ugm-3 (FIDAS)
19/10/2021,11:00:00,3.7,V ugm-3 (FIDAS)
19/10/2021,12:00:00,5.4,V ugm-3 (FIDAS)
19/10/2021,13:00:00,5.5,V ugm-3 (FIDAS)
19/10/2021,14:00:00,4.6,V ugm-3 (FIDAS)
19/10/2021,15:00:00,2.95,V ugm-3 (FIDAS)
19/10/2021,16:00:00,2.3,V ugm-3 (FIDAS)
19/10/2021,17:00:00,2.2,V ugm-3 (FIDAS)
19/10/2021,18:00:00,2.7,V ugm-3 (FIDAS)
19/10/2021,19:00:00,2.7,V ugm-3 (FIDAS)
19/10/2021,20:00:00,3.25,V ugm-3 (FIDAS)
19/10/2021,21:00:00,4.65,V ugm-3 (FIDAS)
19/10/2021,22:00:00,4.875,V ugm-3 (FIDAS)
19/10/2021,23:00:00,6.35,V ugm-3 (FIDAS)
19/10/2021,24:00:00,4.35,V ugm-3 (FIDAS)
20/10/2021,01:00:00,3.525,V ugm-3 (FIDAS)
20/10/2021,02:00:00,7.575,V ugm-3 (FIDAS)
20/10/2021,03:00:00,7.55,V ugm-3 (FIDAS)
20/10/2021,04:00:00,9.25,V ugm-3 (FIDAS)
20/10/2021,05:00:00,10.175,V ugm-3 (FIDAS)
20/10/2021,06:00:00,8.55,V ugm-3 (FIDAS)
20/10/2021,07:00:00,10.625,V ugm-3 (FIDAS)
20/10/2021,08:00:00,15.55,V ugm-3 (FIDAS)
20/10/2021,09:00:00,13.925,V ugm-3 (FIDAS)
20/10/2021,10:00:00,11.625,V ugm-3 (FIDAS)
20/10/2021,11:00:00,14.4,V ugm-3 (FIDAS)
20/10/2021,12:00:00,13.825,V ugm-3 (FIDAS)
20/10/2021,13:00:00,13.975,V ugm-3 (FIDAS)
20/10/2021,14:00:00,14.5,V ugm-3 (FIDAS)
20/10/2021,15:00:00,15.4,V ugm-3 (FIDAS)
20/10/2021,16:00:00,9.975,V ugm-3 (FIDAS)
20/10/2021,17:00:00,8.575,V ugm-3 (FIDAS)
20/10/2021,18:00:00,8.725,V ugm-3 (FIDAS)
20/10/2021,19:00:00,8,V ugm-3 (FIDAS)
20/10/2021,20:00:00,9.35,V ugm-3 (FIDAS)
20/10/2021,21:00:00,11,V ugm-3 (FIDAS)
20/10/2021,22:00:00,4.2,V ugm-3 (FIDAS)
20/10/2021,23:00:00,2.15,V ugm-3 (FIDAS)
20/10/2021,24:00:00,3.05,V ugm-3 (FIDAS)
21/10/2021,01:00:00,4.55,V ugm-3 (FIDAS)
21/10/2021,02:00:00,5.225,V ugm-3 (FIDAS)
21/10/2021,03:00:00,4.775,V ugm-3 (FIDAS)
21/10/2021,04:00:00,3.25,V ugm-3 (FIDAS)
21/10/2021,05:00:00,2.425,V ugm-3 (FIDAS)
21/10/2021,06:00:00,5.075,V ugm-3 (FIDAS)
21/10/2021,07:00:00,12.7,V ugm-3 (FIDAS)
21/10/2021,08:00:00,13.725,V ugm-3 (FIDAS)
21/10/2021,09:00:00,14.4,V ugm-3 (FIDAS)
21/10/2021,10:00:00,12.025,V ugm-3 (FIDAS)
21/10/2021,11:00:00,11.175,V ugm-3 (FIDAS)
21/10/2021,12:00:00,12.175,V ugm-3 (FIDAS)
21/10/2021,13:00:00,12.2,V ugm-3 (FIDAS)
21/10/2021,14:00:00,11.975,V ugm-3 (FIDAS)
21/10/2021,15:00:00,8.65,V ugm-3 (FIDAS)
21/10/2021,16:00:00,7.925,V ugm-3 (FIDAS)
21/10/2021,17:00:00,6.7,V ugm-3 (FIDAS)
21/10/2021,18:00:00,7.175,V ugm-3 (FIDAS)
