Code,LocalAuthority,Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
HSN02,Highland,2015-16,0.0102,484366,47637550,0.010529306,11466522,1089010210,0.0076,209499.5,25588940,3
HSN02,Highland,2016-17,0.0094,460087,48739936,0.009290929,10319141,1110668433,0.007666667,212812.3333,26281768,3
HSN02,Highland,2017-18,0.010307831,503405,48837140,0.008936339,10066375,1126453979,0.007714282,220211.5,26891593.17,3
HSN02,Highland,2018-19,0.007823981,382732,48917807,0.009527453,11062081,1161074317,0.008814681,241894.6667,27743680.17,3
HSN02,Highland,2019-20,0.006555831,347070,52940659,0.010658114,12826227,1203423696,0.010036005,281307,29220598,3
HSN02,Highland,2020-21,0.008429717,460945,54680958,0.013790819,17140316,1242878747,0.014360393,411522.6667,30049529.83,3
HSN02,Highland,2021-22,0.010234347,576581,56337839,0.016299412,20687269,1269203387,0.015480795,457247,30799604.33,3
HSN02,Midlothian,2013-14,0.0161,359228,22267802,0.012872804,13219545,1026935914,0.0128,318120.3333,23996087.17,3
HSN02,Midlothian,2014-15,0.006,124636,20903280,0.011561642,12198764,1055106567,0.009583333,242242.1667,24581620,3
HSN02,Midlothian,2015-16,0.0083,183184,22046927,0.010529306,11466522,1089010210,0.0076,209499.5,25588940,3
HSN02,Midlothian,2016-17,0.0051,116783,22884218,0.009290929,10319141,1110668433,0.007666667,212812.3333,26281768,3
HSN02,Midlothian,2017-18,0.0066486,160069,24075596,0.008936339,10066375,1126453979,0.007714282,220211.5,26891593.17,3
HSN02,Midlothian,2018-19,0.006490222,164581,25358302,0.009527453,11062081,1161074317,0.008814681,241894.6667,27743680.17,3
HSN02,Midlothian,2019-20,0.008344605,224055,26850282,0.010658114,12826227,1203423696,0.010036005,281307,29220598,3
HSN02,Midlothian,2020-21,0.007139563,194482,27240041,0.013790819,17140316,1242878747,0.014360393,411522.6667,30049529.83,3
HSN02,Midlothian,2021-22,0.00969952,268416,27673121,0.016299412,20687269,1269203387,0.015480795,457247,30799604.33,3
HSN02,Moray,2013-14,0.0063,91791,14543322,0.012872804,13219545,1026935914,0.0128,318120.3333,23996087.17,3
HSN02,Moray,2014-15,0.0061,93590,15400557,0.011561642,12198764,1055106567,0.009583333,242242.1667,24581620,3
HSN02,Moray,2015-16,0.0056,91050,16259001,0.010529306,11466522,1089010210,0.0076,209499.5,25588940,3
HSN02,Moray,2016-17,0.0054,92338,17252409,0.009290929,10319141,1110668433,0.007666667,212812.3333,26281768,3
HSN02,Moray,2017-18,0.006586452,116566,17697845,0.008936339,10066375,1126453979,0.007714282,220211.5,26891593.17,3
HSN02,Moray,2018-19,0.008480708,157472,18568262,0.009527453,11062081,1161074317,0.008814681,241894.6667,27743680.17,3
HSN02,Moray,2019-20,0.009478939,178231,18802843,0.010658114,12826227,1203423696,0.010036005,281307,29220598,3
HSN02,Moray,2020-21,0.011674447,227585,19494285,0.013790819,17140316,1242878747,0.014360393,411522.6667,30049529.83,3
HSN02,Moray,2021-22,0.012497563,257152,20576172,0.016299412,20687269,1269203387,0.015480795,457247,30799604.33,3
HSN02,North Ayrshire,2013-14,0.0038,157423,41887170,0.012872804,13219545,1026935914,0.01426,723057.4,54266780.4,Most Deprived
HSN02,North Ayrshire,2014-15,0.0038,163010,43449752,0.011561642,12198764,1055106567,0.0128,644302.6,55276802,Most Deprived
HSN02,North Ayrshire,2015-16,0.0033,148507,44499501,0.010529306,11466522,1089010210,0.01378,694803.6,57087948.2,Most Deprived
HSN02,North Ayrshire,2016-17,0.0033,146598,44790584,0.009290929,10319141,1110668433,0.01264,658987.4,58040465.8,Most Deprived
HSN02,North Ayrshire,2017-18,0.003463741,158444,45743608,0.008936339,10066375,1126453979,0.010359761,567684.8,58780430.8,Most Deprived
HSN02,North Ayrshire,2018-19,0.004519026,211511,46804551,0.009527453,11062081,1161074317,0.009429139,533291.8,60421092.2,Most Deprived
HSN02,North Ayrshire,2019-20,0.006086605,291543,47899118,0.010658114,12826227,1203423696,0.010449966,592606.6,62290599,Most Deprived
HSN02,North Ayrshire,2020-21,0.004710322,230360,48905364,0.013790819,17140316,1242878747,0.013608594,788083,64066044.8,Most Deprived
HSN02,North Ayrshire,2021-22,0.005308559,265554,50023749,0.016299412,20687269,1269203387,0.014207252,867969.4,65485821.2,Most Deprived
HSN02,North Lanarkshire,2013-14,0.0089,933495,104445837,0.012872804,13219545,1026935914,0.01426,723057.4,54266780.4,Most Deprived
HSN02,North Lanarkshire,2014-15,0.0076,799239,105746838,0.011561642,12198764,1055106567,0.0128,644302.6,55276802,Most Deprived
HSN02,North Lanarkshire,2015-16,0.0069,747080,108453876,0.010529306,11466522,1089010210,0.01378,694803.6,57087948.2,Most Deprived
HSN02,North Lanarkshire,2016-17,0.0068,758708,111372189,0.009290929,10319141,1110668433,0.01264,658987.4,58040465.8,Most Deprived
HSN02,North Lanarkshire,2017-18,0.006984393,794958,113819191,0.008936339,10066375,1126453979,0.010359761,567684.8,58780430.8,Most Deprived
HSN02,North Lanarkshire,2018-19,0.006517411,777402,119280804,0.009527453,11062081,1161074317,0.009429139,533291.8,60421092.2,Most Deprived
HSN02,North Lanarkshire,2019-20,0.006252543,776928,124257924,0.010658114,12826227,1203423696,0.010449966,592606.6,62290599,Most Deprived
HSN02,North Lanarkshire,2020-21,0.00731672,945559,129232633,0.013790819,17140316,1242878747,0.013608594,788083,64066044.8,Most Deprived
HSN02,North Lanarkshire,2021-22,0.010008157,1357856,135674925,0.016299412,20687269,1269203387,0.014207252,867969.4,65485821.2,Most Deprived
HSN02,Orkney Islands,2013-14,0.0348,101604,2921661,0.012872804,13219545,1026935914,0.01435,369687.375,32739376.5,Least Deprived
HSN02,Orkney Islands,2014-15,0.0161,49102,3056792,0.011561642,12198764,1055106567,0.0106,351179.75,34066438.25,Least Deprived
HSN02,Orkney Islands,2015-16,0.0155,49881,3228412,0.010529306,11466522,1089010210,0.0106125,338441.375,35059762.25,Least Deprived
HSN02,Orkney Islands,2016-17,0.0206,70305,3406131,0.009290929,10319141,1110668433,0.0111625,305191.125,35601458.75,Least Deprived
HSN02,Orkney Islands,2017-18,0.017758491,61866,3483742,0.008936339,10066375,1126453979,0.011841207,344939.75,35826025.75,Least Deprived
HSN02,Orkney Islands,2018-19,0.011313773,40470,3577056,0.009527453,11062081,1161074317,0.012580283,413691,36682516.63,Least Deprived
HSN02,Orkney Islands,2019-20,0.006390366,23480,3674281,0.010658114,12826227,1203423696,0.013567706,522407,37979971.63,Least Deprived
HSN02,Orkney Islands,2020-21,0.013423298,48924,3644708,0.013790819,17140316,1242878747,0.018482249,728505.375,39309647.5,Least Deprived
HSN02,Orkney Islands,2021-22,0.014243802,54453,3822926,0.016299412,20687269,1269203387,0.020305132,1001516,40017022.25,Least Deprived
HSN02,Perth & Kinross,2013-14,0.0071,160056,22442526,0.012872804,13219545,1026935914,0.01435,369687.375,32739376.5,Least Deprived
HSN02,Perth & Kinross,2014-15,0.0045,106877,23576670,0.011561642,12198764,1055106567,0.0106,351179.75,34066438.25,Least Deprived
HSN02,Perth & Kinross,2015-16,0.0063,154645,24428543,0.010529306,11466522,1089010210,0.0106125,338441.375,35059762.25,Least Deprived
HSN02,Perth & Kinross,2016-17,0.0061,155024,25339171,0.009290929,10319141,1110668433,0.0111625,305191.125,35601458.75,Least Deprived
HSN02,Perth & Kinross,2017-18,0.007388697,189008,25580696,0.008936339,10066375,1126453979,0.011841207,344939.75,35826025.75,Least Deprived
HSN02,Perth & Kinross,2018-19,0.008810882,232050,26336751,0.009527453,11062081,1161074317,0.012580283,413691,36682516.63,Least Deprived
HSN02,Perth & Kinross,2019-20,0.008218487,221860,26995235,0.010658114,12826227,1203423696,0.013567706,522407,37979971.63,Least Deprived
HSN02,Perth & Kinross,2020-21,0.011138752,312870,28088424,0.013790819,17140316,1242878747,0.018482249,728505.375,39309647.5,Least Deprived
HSN02,Perth & Kinross,2021-22,0.013330791,385854,28944570,0.016299412,20687269,1269203387,0.020305132,1001516,40017022.25,Least Deprived
HSN02,Renfrewshire,2013-14,0.0257,1131900,43973300,0.012872804,13219545,1026935914,0.013242857,676862.4286,49958639.57,2
HSN02,Renfrewshire,2014-15,0.0203,916100,45092800,0.011561642,12198764,1055106567,0.012685714,673480,51243047.29,2
HSN02,Renfrewshire,2015-16,0.0186,856500,46110300,0.010529306,11466522,1089010210,0.009985714,575425.1429,52794104.43,2
HSN02,Renfrewshire,2016-17,0.0153,708700,46355300,0.009290929,10319141,1110668433,0.009642857,472257.2857,53994832.29,2
HSN02,Renfrewshire,2017-18,0.013133426,599600,45654500,0.008936339,10066375,1126453979,0.008457452,449594.8571,54942008.57,2
HSN02,Renfrewshire,2018-19,0.014262992,654600,45895000,0.009527453,11062081,1161074317,0.009707197,519246.5714,57006663.14,2
HSN02,Renfrewshire,2019-20,0.015177602,705162,46460700,0.010658114,12826227,1203423696,0.009507425,570870.8571,58972477.14,2
HSN02,Renfrewshire,2020-21,0.015793364,752200,47627600,0.013790819,17140316,1242878747,0.011357717,700388.8571,61110594.86,2
HSN02,Renfrewshire,2021-22,0.020319736,968400,47658100,0.016299412,20687269,1269203387,0.012572165,798830.2857,62405782.43,2
HSN02,Shetland Islands,2013-14,0.0181,111473,6172781,0.012872804,13219545,1026935914,0.01435,369687.375,32739376.5,Least Deprived
HSN02,Shetland Islands,2014-15,0.0162,105603,6519993,0.011561642,12198764,1055106567,0.0106,351179.75,34066438.25,Least Deprived
HSN02,Shetland Islands,2015-16,0.0132,85812,6513564,0.010529306,11466522,1089010210,0.0106125,338441.375,35059762.25,Least Deprived
HSN02,Shetland Islands,2016-17,0.0135,88225,6525541,0.009290929,10319141,1110668433,0.0111625,305191.125,35601458.75,Least Deprived
HSN02,Shetland Islands,2017-18,0.017081679,111802,6545141,0.008936339,10066375,1126453979,0.011841207,344939.75,35826025.75,Least Deprived
HSN02,Shetland Islands,2018-19,0.021121208,140463,6650330,0.009527453,11062081,1161074317,0.012580283,413691,36682516.63,Least Deprived
HSN02,Shetland Islands,2019-20,0.019222412,130888,6809135,0.010658114,12826227,1203423696,0.013567706,522407,37979971.63,Least Deprived
HSN02,Shetland Islands,2020-21,0.022205825,153662,6919896,0.013790819,17140316,1242878747,0.018482249,728505.375,39309647.5,Least Deprived
HSN02,Shetland Islands,2021-22,0.022599406,158280,7003724,0.016299412,20687269,1269203387,0.020305132,1001516,40017022.25,Least Deprived
HSN02,South Ayrshire,2013-14,0.0156,416269,26742983,0.012872804,13219545,1026935914,0.013242857,676862.4286,49958639.57,2
HSN02,South Ayrshire,2014-15,0.011,308924,28091979,0.011561642,12198764,1055106567,0.012685714,673480,51243047.29,2
HSN02,South Ayrshire,2015-16,0.0088,253965,28711447,0.010529306,11466522,1089010210,0.009985714,575425.1429,52794104.43,2
HSN02,South Ayrshire,2016-17,0.0099,292141,29523106,0.009290929,10319141,1110668433,0.009642857,472257.2857,53994832.29,2
HSN02,South Ayrshire,2017-18,0.00823797,246449,29916229,0.008936339,10066375,1126453979,0.008457452,449594.8571,54942008.57,2
HSN02,South Ayrshire,2018-19,0.009364904,284757,30406825,0.009527453,11062081,1161074317,0.009707197,519246.5714,57006663.14,2
HSN02,South Ayrshire,2019-20,0.009819988,304973,31056353,0.010658114,12826227,1203423696,0.009507425,570870.8571,58972477.14,2
HSN02,South Ayrshire,2020-21,0.01169526,367592,31430854,0.013790819,17140316,1242878747,0.011357717,700388.8571,61110594.86,2
HSN02,South Ayrshire,2021-22,0.011079525,351380,31714357,0.016299412,20687269,1269203387,0.012572165,798830.2857,62405782.43,2
HSN02,South Lanarkshire,2013-14,0.0088,676729,76556809,0.012872804,13219545,1026935914,0.013242857,676862.4286,49958639.57,2
HSN02,South Lanarkshire,2014-15,0.0067,530469,78624739,0.011561642,12198764,1055106567,0.012685714,673480,51243047.29,2
HSN02,South Lanarkshire,2015-16,0.0074,594108,80438999,0.010529306,11466522,1089010210,0.009985714,575425.1429,52794104.43,2
HSN02,South Lanarkshire,2016-17,0.0044,356720,81845156,0.009290929,10319141,1110668433,0.009642857,472257.2857,53994832.29,2
HSN02,South Lanarkshire,2017-18,0.004592103,381655,83111164,0.008936339,10066375,1126453979,0.008457452,449594.8571,54942008.57,2
HSN02,South Lanarkshire,2018-19,0.004646841,400865,86266132,0.009527453,11062081,1161074317,0.009707197,519246.5714,57006663.14,2
HSN02,South Lanarkshire,2019-20,0.004926152,443086,89945660,0.010658114,12826227,1203423696,0.009507425,570870.8571,58972477.14,2
HSN02,South Lanarkshire,2020-21,0.004206748,395304,93969021,0.013790819,17140316,1242878747,0.011357717,700388.8571,61110594.86,2
HSN02,South Lanarkshire,2021-22,0.006011044,580309,96540465,0.016299412,20687269,1269203387,0.012572165,798830.2857,62405782.43,2
HSN02,Stirling,2013-14,0.0063,107824,17169522,0.012872804,13219545,1026935914,0.0128,318120.3333,23996087.17,3
HSN02,Stirling,2014-15,0.0079,137869,17559458,0.011561642,12198764,1055106567,0.009583333,242242.1667,24581620,3
HSN02,Stirling,2015-16,0.0057,102391,17917288,0.010529306,11466522,1089010210,0.0076,209499.5,25588940,3
HSN02,Stirling,2016-17,0.0071,128628,18165416,0.009290929,10319141,1110668433,0.007666667,212812.3333,26281768,3
HSN02,Stirling,2017-18,0.007019513,127858,18214653,0.008936339,10066375,1126453979,0.007714282,220211.5,26891593.17,3
HSN02,Stirling,2018-19,0.009555574,176861,18508673,0.009527453,11062081,1161074317,0.008814681,241894.6667,27743680.17,3
HSN02,Stirling,2019-20,0.007331893,142268,19403992,0.010658114,12826227,1203423696,0.010036005,281307,29220598,3
HSN02,Stirling,2020-21,0.008205878,162873,19848332,0.013790819,17140316,1242878747,0.014360393,411522.6667,30049529.83,3
HSN02,Stirling,2021-22,0.012597585,254580,20208635,0.016299412,20687269,1269203387,0.015480795,457247,30799604.33,3
HSN02,West Dunbartonshire,2013-14,0.0145,489943,33804596,0.012872804,13219545,1026935914,0.01426,723057.4,54266780.4,Most Deprived
HSN02,West Dunbartonshire,2014-15,0.0102,371127,36391424,0.011561642,12198764,1055106567,0.0128,644302.6,55276802,Most Deprived
HSN02,West Dunbartonshire,2015-16,0.0147,566400,38535766,0.010529306,11466522,1089010210,0.01378,694803.6,57087948.2,Most Deprived
HSN02,West Dunbartonshire,2016-17,0.0105,406968,38757896,0.009290929,10319141,1110668433,0.01264,658987.4,58040465.8,Most Deprived
HSN02,West Dunbartonshire,2017-18,0.009022872,355295,39377151,0.008936339,10066375,1126453979,0.010359761,567684.8,58780430.8,Most Deprived
HSN02,West Dunbartonshire,2018-19,0.007289962,291037,39922977,0.009527453,11062081,1161074317,0.009429139,533291.8,60421092.2,Most Deprived
HSN02,West Dunbartonshire,2019-20,0.008452251,344206,40723588,0.010658114,12826227,1203423696,0.010449966,592606.6,62290599,Most Deprived
HSN02,West Dunbartonshire,2020-21,0.011996776,489938,40839139,0.013790819,17140316,1242878747,0.013608594,788083,64066044.8,Most Deprived
HSN02,West Dunbartonshire,2021-22,0.012916405,544925,42188595,0.016299412,20687269,1269203387,0.014207252,867969.4,65485821.2,Most Deprived
HSN02,West Lothian,2013-14,0.0057,252486,44081207,0.012872804,13219545,1026935914,0.013242857,676862.4286,49958639.57,2
HSN02,West Lothian,2014-15,0.0051,219526,42843376,0.011561642,12198764,1055106567,0.012685714,673480,51243047.29,2
HSN02,West Lothian,2015-16,0.0042,187974,44644845,0.010529306,11466522,1089010210,0.009985714,575425.1429,52794104.43,2
HSN02,West Lothian,2016-17,0.005,229426,45702971,0.009290929,10319141,1110668433,0.009642857,472257.2857,53994832.29,2
HSN02,West Lothian,2017-18,0.004545779,208348,45833291,0.008936339,10066375,1126453979,0.008457452,449594.8571,54942008.57,2
HSN02,West Lothian,2018-19,0.008075457,389572,48241478,0.009527453,11062081,1161074317,0.009707197,519246.5714,57006663.14,2
HSN02,West Lothian,2019-20,0.008102238,419837,51817411,0.010658114,12826227,1203423696,0.009507425,570870.8571,58972477.14,2
HSN02,West Lothian,2020-21,0.007323916,396509,54138937,0.013790819,17140316,1242878747,0.011357717,700388.8571,61110594.86,2
HSN02,West Lothian,2021-22,0.007050066,396517,56243018,0.016299412,20687269,1269203387,0.012572165,798830.2857,62405782.43,2
HSN03,Aberdeen City,2013-14,0.8928,20055,22463,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,Aberdeen City,2014-15,0.8921,19875,22278,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,Aberdeen City,2015-16,0.9232,20460,22162,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,Aberdeen City,2016-17,0.9242,20093,21742,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,Aberdeen City,2017-18,0.826406986,18076,21873,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,Aberdeen City,2018-19,0.83286119,18228,21886,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,Aberdeen City,2019-20,0.881380763,19252,21843,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,Aberdeen City,2020-21,0.882595683,19463,22052,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,Aberdeen City,2021-22,0.733090648,16312,22251,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,Aberdeenshire,2013-14,0.7639,9844,12886,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,Aberdeenshire,2014-15,0.91,11660,12813,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,Aberdeenshire,2015-16,0.9156,11765,12849,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,Aberdeenshire,2016-17,0.9221,11867,12869,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,Aberdeenshire,2017-18,0.925142012,11889,12851,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,Aberdeenshire,2018-19,0.93086879,12011,12903,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,Aberdeenshire,2019-20,0.95407259,12381,12977,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,Aberdeenshire,2020-21,0.5994316,7804,13019,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,Aberdeenshire,2021-22,0.676985401,8857,13083,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,Angus,2013-14,0.787,6150,7814,0.836904591,262583,313755,0.807283333,6339.166667,8049.5,3
HSN03,Angus,2014-15,0.8495,6572,7736,0.903758506,286336,316828,0.891716667,7126.666667,8099.5,3
HSN03,Angus,2015-16,0.9214,7115,7722,0.924963907,292789,316541,0.935333333,7561.833333,8137.166667,3
HSN03,Angus,2016-17,0.9338,7128,7633,0.936319803,294584,314619,0.952866667,7702.666667,8129.666667,3
HSN03,Angus,2017-18,0.931722689,7096,7616,0.938909329,295256,314467,0.959203396,7791.333333,8146,3
HSN03,Angus,2018-19,0.938732854,7186,7655,0.943216506,297565,315479,0.957237297,7840.833333,8196.666667,3
HSN03,Angus,2019-20,0.938515994,7159,7628,0.948621546,300252,316514,0.947251875,7826.166667,8241.333333,3
HSN03,Angus,2020-21,0.942410423,7233,7675,0.902551941,286970,317954,0.938028374,7885.166667,8323.166667,3
HSN03,Angus,2021-22,0.944129032,7317,7750,0.69701098,223583,320774,0.725133455,6155.5,8482.666667,3
HSN03,Clackmannanshire,2013-14,0.9076,4500,4958,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
HSN03,Clackmannanshire,2014-15,0.9262,4621,4989,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,Clackmannanshire,2015-16,0.9716,4827,4968,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,Clackmannanshire,2016-17,0.9723,4810,4947,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,Clackmannanshire,2017-18,0.976583181,4796,4911,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,Clackmannanshire,2018-19,0.977341695,4831,4943,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,Clackmannanshire,2019-20,0.961212121,4758,4950,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,Clackmannanshire,2020-21,0.987723888,4908,4969,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,Clackmannanshire,2021-22,0.598709417,2969,4959,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN03,Dundee City,2013-14,0.8497,10966,12906,0.836904591,262583,313755,0.87792,14982.4,17336,Most Deprived
HSN03,Dundee City,2014-15,0.9321,11907,12774,0.903758506,286336,316828,0.93586,16022,17249.2,Most Deprived
HSN03,Dundee City,2015-16,0.938,11876,12661,0.924963907,292789,316541,0.93822,16076.2,17191.2,Most Deprived
HSN03,Dundee City,2016-17,0.9424,11807,12528,0.936319803,294584,314619,0.94826,16155.8,17021.2,Most Deprived
HSN03,Dundee City,2017-18,0.946504706,11766,12431,0.938909329,295256,314467,0.956159759,16201.8,16926.2,Most Deprived
HSN03,Dundee City,2018-19,0.951227364,11819,12425,0.943216506,297565,315479,0.965544378,16399.4,16897.2,Most Deprived
HSN03,Dundee City,2019-20,0.953912974,11860,12433,0.948621546,300252,316514,0.975532948,16526.2,16866.2,Most Deprived
HSN03,Dundee City,2020-21,0.954614951,11863,12427,0.902551941,286970,317954,0.931061561,15592.6,16868.2,Most Deprived
HSN03,Dundee City,2021-22,0.581003786,7212,12413,0.69701098,223583,320774,0.573325584,10476.4,16978.2,Most Deprived
HSN03,East Ayrshire,2013-14,0.917,11706,12765,0.836904591,262583,313755,0.87792,14982.4,17336,Most Deprived
HSN03,East Ayrshire,2014-15,0.9809,12481,12724,0.903758506,286336,316828,0.93586,16022,17249.2,Most Deprived
HSN03,East Ayrshire,2015-16,0.9835,12521,12731,0.924963907,292789,316541,0.93822,16076.2,17191.2,Most Deprived
HSN03,East Ayrshire,2016-17,0.9849,12338,12527,0.936319803,294584,314619,0.94826,16155.8,17021.2,Most Deprived
HSN03,East Ayrshire,2017-18,0.985914359,12249,12424,0.938909329,295256,314467,0.956159759,16201.8,16926.2,Most Deprived
HSN03,East Ayrshire,2018-19,0.986598701,12000,12163,0.943216506,297565,315479,0.965544378,16399.4,16897.2,Most Deprived
HSN03,East Ayrshire,2019-20,0.986223395,11955,12122,0.948621546,300252,316514,0.975532948,16526.2,16866.2,Most Deprived
HSN03,East Ayrshire,2020-21,0.983396663,11905,12106,0.902551941,286970,317954,0.931061561,15592.6,16868.2,Most Deprived
HSN03,East Ayrshire,2021-22,0.911157369,10943,12010,0.69701098,223583,320774,0.573325584,10476.4,16978.2,Most Deprived
HSN03,East Dunbartonshire,2013-14,0.8166,,,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,East Dunbartonshire,2014-15,0.7872,2834,3600,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,East Dunbartonshire,2015-16,0.9746,3487,3578,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,East Dunbartonshire,2016-17,0.982,3497,3561,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,East Dunbartonshire,2017-18,0.968838527,3420,3530,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,East Dunbartonshire,2018-19,0.978303748,3472,3549,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,East Dunbartonshire,2019-20,0.950668896,3411,3588,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,East Dunbartonshire,2020-21,0.609560652,2206,3619,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,East Dunbartonshire,2021-22,0.138627187,515,3715,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,East Lothian,2013-14,0.7139,6099,8543,0.836904591,262583,313755,0.807283333,6339.166667,8049.5,3
HSN03,East Lothian,2014-15,0.816,7016,8598,0.903758506,286336,316828,0.891716667,7126.666667,8099.5,3
HSN03,East Lothian,2015-16,0.9197,7936,8629,0.924963907,292789,316541,0.935333333,7561.833333,8137.166667,3
HSN03,East Lothian,2016-17,0.9598,8290,8637,0.936319803,294584,314619,0.952866667,7702.666667,8129.666667,3
HSN03,East Lothian,2017-18,0.966152429,8392,8686,0.938909329,295256,314467,0.959203396,7791.333333,8146,3
HSN03,East Lothian,2018-19,0.966884382,8438,8727,0.943216506,297565,315479,0.957237297,7840.833333,8196.666667,3
HSN03,East Lothian,2019-20,0.974507138,8601,8826,0.948621546,300252,316514,0.947251875,7826.166667,8241.333333,3
HSN03,East Lothian,2020-21,0.975979347,8695,8909,0.902551941,286970,317954,0.938028374,7885.166667,8323.166667,3
HSN03,East Lothian,2021-22,0.63106364,5672,8988,0.69701098,223583,320774,0.725133455,6155.5,8482.666667,3
HSN03,East Renfrewshire,2013-14,0.9289,2797,3011,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,East Renfrewshire,2014-15,0.9717,2918,3003,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,East Renfrewshire,2015-16,0.9699,2903,2993,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,East Renfrewshire,2016-17,0.9717,2889,2973,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,East Renfrewshire,2017-18,0.975501871,2867,2939,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,East Renfrewshire,2018-19,0.974272173,2878,2954,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,East Renfrewshire,2019-20,0.978964942,2932,2995,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,East Renfrewshire,2020-21,0.914161657,2737,2994,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,East Renfrewshire,2021-22,0.964061985,2924,3033,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,Edinburgh City,2013-14,0.8765,17456,19915,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,Edinburgh City,2014-15,0.753,14993,19911,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,Edinburgh City,2015-16,0.7566,15063,19910,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,Edinburgh City,2016-17,0.7569,14917,19709,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,Edinburgh City,2017-18,0.80753878,15982,19791,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,Edinburgh City,2018-19,0.862128002,17121,19859,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,Edinburgh City,2019-20,0.889071038,17897,20130,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,Edinburgh City,2020-21,0.924714563,18547,20057,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,Edinburgh City,2021-22,0.698826791,14117,20201,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,Falkirk,2013-14,0.873,14120,16175,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
