Code,LocalAuthority,Year,Indicator,Numerator,Denominator
ENV04e,Angus,2013-17,0.35,,
ENV04e,Angus,2014-18,0.33,,
ENV04e,Angus,2015-19,0.33,,
ENV04e,Angus,2016-20,0.35,,
ENV04e,Angus,2017-21,0.32,,
ENV04e,Angus,2018-22,0.33,,
ENV05,Angus,2010-11,29031.38,3210,110570
ENV05,Angus,2011-12,29359.13,3248,110630
ENV05,Angus,2012-13,31752.86,3690,116210
ENV05,Angus,2013-14,27821.75,3234,116240
ENV05,Angus,2014-15,27695.87,3231,116660
ENV05,Angus,2015-16,28605.65,3344,116900
ENV05,Angus,2016-17,21584.28,2515,116520
ENV05,Angus,2017-18,22024.42,2561,116280
ENV05,Angus,2018-19,16477.08,1912,116040
ENV05,Angus,2019-20,15189.33,1765,116200
ENV05,Angus,2020-21,13935.42,1614,115820
ENV05,Angus,2021-22,15828.45,1838,116120
ENV05a,Angus,2012-13,6680,776,116210
ENV05a,Angus,2013-14,8090,940,116240
ENV05a,Angus,2014-15,7370,860,116660
ENV05a,Angus,2015-16,7340,858,116900
ENV05a,Angus,2016-17,7230,842,116520
ENV05a,Angus,2017-18,7960,926,116280
ENV05a,Angus,2018-19,5900,685,116040
ENV05a,Angus,2019-20,5180,602,116200
ENV05a,Angus,2020-21,4830,559,115820
ENV05a,Angus,2021-22,4930,572,116120
ENV05b,Angus,2012-13,25075.3,2914,116210
ENV05b,Angus,2013-14,19735,2294,116240
ENV05b,Angus,2014-15,20324,2371,116660
ENV05b,Angus,2015-16,21266,2486,116900
ENV05b,Angus,2016-17,14358.1,1673,116520
ENV05b,Angus,2017-18,14060.9,1635,116280
ENV05b,Angus,2018-19,10573.9,1227,116040
ENV05b,Angus,2019-20,10008.6,1163,116200
ENV05b,Angus,2020-21,9109,1055,115820
ENV05b,Angus,2021-22,10902.5,1266,116120
ENV06,Angus,2010-11,0.37,,
ENV06,Angus,2011-12,0.42,,
ENV06,Angus,2012-13,0.4,,
ENV06,Angus,2013-14,0.43,,
ENV06,Angus,2014-15,0.52,,
ENV06,Angus,2015-16,0.59,,
ENV06,Angus,2016-17,0.57,,
ENV06,Angus,2017-18,0.55,,
ENV06,Angus,2018-19,0.55,,
ENV06,Angus,2019-20,0.59,,
ENV06,Angus,2020-21,0.58,,
ENV06,Angus,2021-22,0.55,,
ENV07a,Angus,2010-14,0.79,,
ENV07a,Angus,2012-15,0.83,,
ENV07a,Angus,2013-16,0.86,,
ENV07a,Angus,2014-17,0.85,,
ENV07a,Angus,2015-18,0.82,,
ENV07a,Angus,2016-19,0.8,,
ENV07a,Angus,2017-20,0.81,,
ENV07a,Angus,2018-21,0.83,,
ENV07a,Angus,2019-22,0.85,,
ENV07b,Angus,2010-14,0.77,,
ENV07b,Angus,2012-15,0.77,,
ENV07b,Angus,2013-16,0.79,,
ENV07b,Angus,2014-17,0.77,,
ENV07b,Angus,2015-18,0.77,,
ENV07b,Angus,2016-19,0.74,,
ENV07b,Angus,2017-20,0.72,,
ENV07b,Angus,2018-21,0.7,,
ENV07b,Angus,2019-22,0.7,,
FINSUS01,Angus,2013-14,0.11,,
FINSUS01,Angus,2014-15,0.13,,
FINSUS01,Angus,2015-16,0.17,,
FINSUS01,Angus,2016-17,0.17,,
FINSUS01,Angus,2017-18,0.16,,
FINSUS01,Angus,2018-19,0.18,,
FINSUS01,Angus,2019-20,0.18,,
FINSUS01,Angus,2020-21,0.23,,
FINSUS01,Angus,2021-22,0.23,,
FINSUS02,Angus,2013-14,0.01,,
FINSUS02,Angus,2014-15,0,,
FINSUS02,Angus,2015-16,0.01,,
FINSUS02,Angus,2016-17,0,,
FINSUS02,Angus,2017-18,0.01,,
FINSUS02,Angus,2018-19,0.03,,
FINSUS02,Angus,2019-20,0,,
FINSUS02,Angus,2020-21,0.01,,
FINSUS02,Angus,2021-22,0.02,,
FINSUS03,Angus,2013-14,0.09,,
FINSUS03,Angus,2014-15,0.09,,
FINSUS03,Angus,2015-16,0.1,,
FINSUS03,Angus,2016-17,0.11,,
FINSUS03,Angus,2017-18,0.12,,
FINSUS03,Angus,2018-19,0.12,,
FINSUS03,Angus,2019-20,0.11,,
FINSUS03,Angus,2020-21,0.09,,
FINSUS03,Angus,2021-22,0.09,,
FINSUS04,Angus,2013-14,0.1,,
FINSUS04,Angus,2014-15,0.09,,
FINSUS04,Angus,2015-16,0.08,,
FINSUS04,Angus,2016-17,0.08,,
FINSUS04,Angus,2017-18,0.08,,
FINSUS04,Angus,2018-19,0.09,,
FINSUS04,Angus,2019-20,0.09,,
FINSUS04,Angus,2020-21,0.1,,
FINSUS04,Angus,2021-22,0.09,,
FINSUS05,Angus,2013-14,0.98,248102,254399
FINSUS05,Angus,2014-15,0.97,247279,255239
FINSUS05,Angus,2015-16,0.95,242762,254617
FINSUS05,Angus,2016-17,0.97,252458,259448
FINSUS05,Angus,2017-18,0.96,255808,265194
FINSUS05,Angus,2018-19,0.95,264607,277107
FINSUS05,Angus,2019-20,0.95,269748,283103
FINSUS05,Angus,2020-21,0.95,288797,303694
FINSUS05,Angus,2021-22,0.95,290828,305686
HSN01b,Angus,2013-14,0.07,1505493,22587539
HSN01b,Angus,2014-15,0.06,1425052,24121173
HSN01b,Angus,2015-16,0.07,1664072,25151056
HSN01b,Angus,2016-17,0.08,1919826,24817658
HSN01b,Angus,2017-18,0.08,1953918,25498662
HSN01b,Angus,2018-19,0.09,2433409,26375341
HSN01b,Angus,2019-20,0.09,2442876,27505134
HSN01b,Angus,2020-21,0.08,2341902,27569922
HSN01b,Angus,2021-22,0.1,2729158,28188534
HSN01b,Angus,2022-23,0.12,3420790,29628328
HSN02,Angus,2013-14,0.03,577963,22587539
HSN02,Angus,2014-15,0.02,414188,24121173
HSN02,Angus,2015-16,0.01,260095,25151056
HSN02,Angus,2016-17,0.01,286793,24817658
HSN02,Angus,2017-18,0.01,193059,25498662
HSN02,Angus,2018-19,0.01,228141,26375341
HSN02,Angus,2019-20,0.02,639220,27505134
HSN02,Angus,2020-21,0.04,1220392,27569922
HSN02,Angus,2021-22,0.04,1055266,28188534
HSN02,Angus,2022-23,0.04,1284153,29628328
HSN03,Angus,2013-14,0.79,6150,7814
HSN03,Angus,2014-15,0.85,6572,7736
HSN03,Angus,2015-16,0.92,7115,7722
HSN03,Angus,2016-17,0.93,7128,7633
HSN03,Angus,2017-18,0.93,7096,7616
HSN03,Angus,2018-19,0.94,7186,7655
HSN03,Angus,2019-20,0.94,7159,7628
HSN03,Angus,2020-21,0.94,7233,7675
HSN03,Angus,2021-22,0.94,7317,7750
HSN03,Angus,2022-23,0.57,4406,7776
HSN04b,Angus,2013-14,6.2,107498,17348
HSN04b,Angus,2014-15,4.85,91626,18898
HSN04b,Angus,2015-16,5.13,91257,17789
HSN04b,Angus,2016-17,6.24,107362,17194
HSN04b,Angus,2017-18,7.75,102762,13252
HSN04b,Angus,2018-19,7.9,97185,12296
HSN04b,Angus,2019-20,6.94,78004,11234
HSN04b,Angus,2020-21,13.83,73084,5284
HSN04b,Angus,2021-22,14.16,114822,8108
HSN04b,Angus,2022-23,9.34,80451,8609
HSN05a,Angus,2015-16,0.48,3663,7689
HSN05a,Angus,2016-17,0.7,5320,7629
HSN05a,Angus,2017-18,0.71,5378,7617
HSN05a,Angus,2018-19,0.73,5599,7655
HSN05a,Angus,2019-20,0.75,5697,7628
HSN05a,Angus,2020-21,0.79,6086,7709
HSN05a,Angus,2021-22,0.81,6283,7750
SW01,Angus,2010-11,22.84,281883.16,6439
SW01,Angus,2011-12,28.31,261831.44,7413
SW01,Angus,2012-13,31.07,245085.36,7616
SW01,Angus,2013-14,11.48,751286.12,8624
SW01,Angus,2014-15,14.53,580523.84,8434
SW01,Angus,2015-16,10.11,421824,4264
SW01,Angus,2016-17,19.45,421824,8205
SW01,Angus,2017-18,30.14,367380,11071
SW01,Angus,2018-19,28.26,370604,10472
SW01,Angus,2019-20,28.46,410313.15,11676
SW01,Angus,2020-21,30.05,476420.1,14317
SW01,Angus,2021-22,34.18,507903.5,17359
SW02,Angus,2010-11,0.02,850,54260
SW02,Angus,2011-12,0.01,797,54168
SW02,Angus,2012-13,0.02,881,54397
SW02,Angus,2013-14,0.02,1220,55588
SW02,Angus,2014-15,0.03,1637,56300
SW02,Angus,2015-16,0.02,1357,61199
SW02,Angus,2016-17,0.03,1836,63925
SW02,Angus,2017-18,0.04,2440,67123
SW02,Angus,2018-19,0.04,2724,66426
SW02,Angus,2019-20,0.12,8414,70210
SW02,Angus,2020-21,0.12,8946,77490
SW02,Angus,2021-22,0.11,9172,81297
SW03a,Angus,2010-11,0.49,,
SW03a,Angus,2011-12,0.49,,
SW03a,Angus,2012-13,0.49,,
SW03a,Angus,2013-14,0.61,,
SW03a,Angus,2014-15,0.49,,
SW03a,Angus,2015-16,0.48,,
SW03a,Angus,2016-17,0.49,,
SW03a,Angus,2017-18,0.67,,
SW03a,Angus,2018-19,0.53,,
SW03a,Angus,2019-20,0.53,,
SW03a,Angus,2020-21,0.56,,
SW03a,Angus,2021-22,0.58,,
SW03a,Angus,2022-23,0.6,,
SW04b,Angus,2013-14,0.9,,
SW04b,Angus,2015-16,0.84,,
SW04b,Angus,2017-18,0.77,,
SW04b,Angus,2019-20,0.86,,
SW04b,Angus,2021-22,0.82,,
SW04c,Angus,2013-14,0.85,,
SW04c,Angus,2015-16,0.86,,
SW04c,Angus,2017-18,0.76,,
SW04c,Angus,2019-20,0.85,,
SW04c,Angus,2021-22,0.73,,
SW04d,Angus,2013-14,0.83,,
SW04d,Angus,2015-16,0.79,,
SW04d,Angus,2017-18,0.71,,
SW04d,Angus,2019-20,0.82,,
SW04d,Angus,2021-22,0.77,,
SW04e,Angus,2013-14,0.45,,
SW04e,Angus,2015-16,0.38,,
SW04e,Angus,2017-18,0.34,,
SW04e,Angus,2019-20,0.35,,
SW04e,Angus,2021-22,0.3,,
SW05,Angus,2010-11,387.27,16916,840
SW05,Angus,2011-12,405.08,17062,810
SW05,Angus,2012-13,405.51,15604,740
SW05,Angus,2013-14,414.7,15742,730
SW05,Angus,2014-15,432.39,15964,710
SW05,Angus,2015-16,472.13,17431,710
SW05,Angus,2016-17,461.9,18014,750
SW05,Angus,2017-18,505.74,18672,710
SW05,Angus,2018-19,516.77,19348,720
SW05,Angus,2019-20,515.87,19783.61,737.5
SW05,Angus,2020-21,640.17,22469.89,675
SW05,Angus,2021-22,619.91,21356,662.5
SW06,Angus,2010-11,91.79,1510,16450
SW06,Angus,2011-12,87.63,1451,16558
SW06,Angus,2012-13,91.2,1552,17018
SW06,Angus,2013-14,91.01,1563,17174
SW06,Angus,2014-15,90.24,1489,16500
SW06,Angus,2015-16,104.74,1733,16546
SW06,Angus,2016-17,108.28,1808,16697
SW06,Angus,2017-18,103.5,1661,16049
SW06,Angus,2018-19,104.06,1661,15962
SW06,Angus,2019-20,108.88,1798,16514
SW06,Angus,2020-21,127.93,1512,11819
SW06,Angus,2021-22,113.94,1697,14894
SW06,Angus,2022-23,115.09,1821,15822
SW07,Angus,2011-12,0.87,,
SW07,Angus,2012-13,0.85,,
SW07,Angus,2013-14,0.91,,
SW07,Angus,2014-15,0.89,,
SW07,Angus,2015-16,0.9,,
SW07,Angus,2016-17,0.78,,
SW07,Angus,2017-18,0.84,,
SW07,Angus,2018-19,0.83,,
SW07,Angus,2019-20,0.79,,
SW07,Angus,2020-21,0.84,,
SW07,Angus,2021-22,0.76,,
SW07,Angus,2022-23,0.69,,
C&L01,Argyll & Bute,2010-11,2.42,1590,656840
C&L01,Argyll & Bute,2011-12,2.52,1520,602198
C&L01,Argyll & Bute,2012-13,2.49,1530,615039
C&L01,Argyll & Bute,2013-14,2.42,1465,604991
C&L01,Argyll & Bute,2014-15,2.76,1583,574314
C&L01,Argyll & Bute,2015-16,3.08,1684,545894
C&L01,Argyll & Bute,2016-17,3.31,1573,475293
C&L01,Argyll & Bute,2017-18,2.95,1456,493703
C&L01,Argyll & Bute,2018-19,2.93,1554,531074
C&L01,Argyll & Bute,2019-20,2.79,1589,569318
C&L01,Argyll & Bute,2020-21,19.18,1475,76919
C&L01,Argyll & Bute,2021-22,5.83,1596,273840
C&L02,Argyll & Bute,2010-11,5.46,1505,275825
C&L02,Argyll & Bute,2011-12,5.35,1418,264963
C&L02,Argyll & Bute,2012-13,5.51,1467,266299
C&L02,Argyll & Bute,2013-14,4.72,1432,303349
C&L02,Argyll & Bute,2014-15,4.54,1443,317549
C&L02,Argyll & Bute,2015-16,4.83,1508,312196
C&L02,Argyll & Bute,2016-17,4.29,1210,282353
C&L02,Argyll & Bute,2017-18,3.34,903,270258
C&L02,Argyll & Bute,2018-19,4.95,1371,277155
C&L02,Argyll & Bute,2019-20,5.14,1315,255899
C&L02,Argyll & Bute,2020-21,36.92,1348,36511
C&L02,Argyll & Bute,2021-22,22.55,1393,61787
C&L03,Argyll & Bute,2010-11,0.26,44,170612
C&L03,Argyll & Bute,2011-12,0.24,60,246179
C&L03,Argyll & Bute,2012-13,0.29,103,353320
C&L03,Argyll & Bute,2013-14,0.36,76,211794
C&L03,Argyll & Bute,2014-15,0.2,55,272963
C&L03,Argyll & Bute,2015-16,1.11,195,175096
C&L03,Argyll & Bute,2016-17,0.4,159,397452
C&L03,Argyll & Bute,2017-18,0.21,99,471721
C&L03,Argyll & Bute,2018-19,0.06,16,289218
C&L03,Argyll & Bute,2019-20,0.05,16,305841
C&L03,Argyll & Bute,2020-21,0.06,17,286553
C&L03,Argyll & Bute,2021-22,0.1,16,164337
C&L04,Argyll & Bute,2010-11,15672.65,1398,89200
C&L04,Argyll & Bute,2011-12,18461.88,1654,89590
C&L04,Argyll & Bute,2012-13,21093.21,1833,86900
C&L04,Argyll & Bute,2013-14,21215.22,1868,88050
C&L04,Argyll & Bute,2014-15,17818.85,1562,87660
C&L04,Argyll & Bute,2015-16,17251.7,1499,86890
C&L04,Argyll & Bute,2016-17,17318.95,1509,87130
C&L04,Argyll & Bute,2017-18,24847.37,2157,86810
C&L04,Argyll & Bute,2018-19,19568.75,1688,86260
C&L04,Argyll & Bute,2019-20,18854.08,1619,85870
C&L04,Argyll & Bute,2020-21,20964.53,1791,85430
C&L04,Argyll & Bute,2021-22,21769.89,1877,86220
C&L05a,Argyll & Bute,2010-14,0.72,,
C&L05a,Argyll & Bute,2012-15,0.74,,
C&L05a,Argyll & Bute,2013-16,0.83,,
C&L05a,Argyll & Bute,2014-17,0.81,,
C&L05a,Argyll & Bute,2015-18,0.79,,
C&L05a,Argyll & Bute,2016-19,0.76,,
C&L05a,Argyll & Bute,2017-20,0.75,,
C&L05a,Argyll & Bute,2018-21,0.76,,
C&L05a,Argyll & Bute,2019-22,0.77,,
C&L05b,Argyll & Bute,2010-14,0.73,,
C&L05b,Argyll & Bute,2012-15,0.78,,
C&L05b,Argyll & Bute,2013-16,0.82,,
C&L05b,Argyll & Bute,2014-17,0.84,,
C&L05b,Argyll & Bute,2015-18,0.8,,
C&L05b,Argyll & Bute,2016-19,0.8,,
C&L05b,Argyll & Bute,2017-20,0.78,,
C&L05b,Argyll & Bute,2018-21,0.81,,
C&L05b,Argyll & Bute,2019-22,0.83,,
C&L05c,Argyll & Bute,2010-14,0.44,,
C&L05c,Argyll & Bute,2012-15,0.43,,
C&L05c,Argyll & Bute,2013-16,0.46,,
C&L05c,Argyll & Bute,2014-17,0.49,,
C&L05c,Argyll & Bute,2015-18,0.54,,
C&L05c,Argyll & Bute,2016-19,0.59,,
C&L05c,Argyll & Bute,2017-20,0.59,,
C&L05c,Argyll & Bute,2018-21,0.56,,
C&L05c,Argyll & Bute,2019-22,0.57,,
C&L05d,Argyll & Bute,2010-14,0.59,,
C&L05d,Argyll & Bute,2012-15,0.61,,
C&L05d,Argyll & Bute,2013-16,0.65,,
C&L05d,Argyll & Bute,2014-17,0.66,,
C&L05d,Argyll & Bute,2015-18,0.66,,
C&L05d,Argyll & Bute,2016-19,0.69,,
C&L05d,Argyll & Bute,2017-20,0.67,,
C&L05d,Argyll & Bute,2018-21,0.69,,
C&L05d,Argyll & Bute,2019-22,0.68,,
CHN01,Argyll & Bute,2010-11,5848.66,33969,5808
CHN01,Argyll & Bute,2011-12,5624.85,32461,5771
CHN01,Argyll & Bute,2012-13,5772.9,32894,5698
CHN01,Argyll & Bute,2013-14,5838.38,33162,5680
CHN01,Argyll & Bute,2014-15,5659.97,32658,5770
CHN01,Argyll & Bute,2015-16,5591.88,32377,5790
CHN01,Argyll & Bute,2016-17,5775.44,33434,5789
CHN01,Argyll & Bute,2017-18,6622.16,38786,5857
CHN01,Argyll & Bute,2018-19,6490.1,38019,5858
CHN01,Argyll & Bute,2019-20,7002.94,40442,5775
CHN01,Argyll & Bute,2020-21,7437.73,41748,5613
CHN01,Argyll & Bute,2021-22,7956.79,43826,5508
CHN02,Argyll & Bute,2010-11,7243.5,39564,5462
CHN02,Argyll & Bute,2011-12,7287.9,38553,5290
CHN02,Argyll & Bute,2012-13,7372.4,37179,5043
CHN02,Argyll & Bute,2013-14,7537.86,37531,4979
CHN02,Argyll & Bute,2014-15,7770.68,37105,4775
CHN02,Argyll & Bute,2015-16,8050.95,37292,4632
CHN02,Argyll & Bute,2016-17,8433.11,37949,4500
CHN02,Argyll & Bute,2017-18,9126.17,40073,4391
CHN02,Argyll & Bute,2018-19,9719.91,42962,4420
CHN02,Argyll & Bute,2019-20,9703.58,42589,4389
CHN02,Argyll & Bute,2020-21,10461.69,47381,4529
CHN02,Argyll & Bute,2021-22,10600.62,48042,4532
CHN03,Argyll & Bute,2010-11,4088.81,5479,1340
CHN03,Argyll & Bute,2011-12,3805.93,5138,1350
CHN03,Argyll & Bute,2012-13,3819.61,5336,1397
CHN03,Argyll & Bute,2013-14,3968.7,5453,1374
CHN03,Argyll & Bute,2014-15,4318.59,6249,1447
CHN03,Argyll & Bute,2015-16,4833.45,6762,1399
CHN03,Argyll & Bute,2016-17,4907.82,7028,1432
CHN03,Argyll & Bute,2017-18,5545.78,7753,1398
CHN03,Argyll & Bute,2018-19,6288.61,8672,1379
CHN03,Argyll & Bute,2019-20,8806.48,11968,1359
CHN03,Argyll & Bute,2020-21,11341.09,14131,1246
CHN03,Argyll & Bute,2021-22,12382.96,16135,1303
CHN04,Argyll & Bute,2011-12,0.57,,
CHN04,Argyll & Bute,2012-13,0.55,,
CHN04,Argyll & Bute,2013-14,0.59,,
CHN04,Argyll & Bute,2014-15,0.58,,
CHN04,Argyll & Bute,2015-16,0.58,,
CHN04,Argyll & Bute,2016-17,0.62,,
CHN04,Argyll & Bute,2017-18,0.66,,
CHN04,Argyll & Bute,2018-19,0.68,,
CHN04,Argyll & Bute,2019-20,0.68,,
CHN04,Argyll & Bute,2020-21,0.68,,
CHN04,Argyll & Bute,2021-22,0.69,,
CHN05,Argyll & Bute,2011-12,0.27,,
CHN05,Argyll & Bute,2012-13,0.25,,
CHN05,Argyll & Bute,2013-14,0.32,,
CHN05,Argyll & Bute,2014-15,0.28,,
CHN05,Argyll & Bute,2015-16,0.33,,
CHN05,Argyll & Bute,2016-17,0.35,,
CHN05,Argyll & Bute,2017-18,0.34,,
CHN05,Argyll & Bute,2018-19,0.35,,
CHN05,Argyll & Bute,2019-20,0.36,,
CHN05,Argyll & Bute,2020-21,0.38,,
CHN05,Argyll & Bute,2021-22,0.35,,
CHN06,Argyll & Bute,2011-12,0.3,,
CHN06,Argyll & Bute,2012-13,0.39,,
CHN06,Argyll & Bute,2013-14,0.38,,
CHN06,Argyll & Bute,2014-15,0.33,,
CHN06,Argyll & Bute,2015-16,0.32,,
CHN06,Argyll & Bute,2016-17,0.43,,
CHN06,Argyll & Bute,2017-18,0.54,,
CHN06,Argyll & Bute,2018-19,0.52,,
CHN06,Argyll & Bute,2019-20,0.58,,
CHN06,Argyll & Bute,2020-21,0.7,,
CHN06,Argyll & Bute,2021-22,0.6,,
CHN07,Argyll & Bute,2011-12,0.07,,
CHN07,Argyll & Bute,2012-13,0.13,,
CHN07,Argyll & Bute,2013-14,0.14,,
CHN07,Argyll & Bute,2014-15,0.1,,
CHN07,Argyll & Bute,2015-16,0.15,,
CHN07,Argyll & Bute,2016-17,0.15,,
CHN07,Argyll & Bute,2017-18,0.27,,
CHN07,Argyll & Bute,2018-19,0.21,,
CHN07,Argyll & Bute,2019-20,0.24,,
CHN07,Argyll & Bute,2020-21,0.29,,
CHN07,Argyll & Bute,2021-22,0.19,,
CHN08a,Argyll & Bute,2010-11,2425.64,3784,30
CHN08a,Argyll & Bute,2011-12,1999.2,2495,24
CHN08a,Argyll & Bute,2012-13,2341.14,2800,23
CHN08a,Argyll & Bute,2013-14,2084.94,2602,24
CHN08a,Argyll & Bute,2014-15,2445.8,2798,22
CHN08a,Argyll & Bute,2015-16,2529.81,2631,20
CHN08a,Argyll & Bute,2016-17,2259.62,2585,22
CHN08a,Argyll & Bute,2017-18,2202.28,3092,27
CHN08a,Argyll & Bute,2018-19,2619.23,3405,25
CHN08a,Argyll & Bute,2019-20,2599.36,3244,24
CHN08a,Argyll & Bute,2020-21,2809.23,3652,25
CHN08a,Argyll & Bute,2021-22,2933.43,3966,26
CHN08b,Argyll & Bute,2010-11,124.34,1222,189
CHN08b,Argyll & Bute,2011-12,151.76,1310,166
CHN08b,Argyll & Bute,2012-13,142.87,1315,177
CHN08b,Argyll & Bute,2013-14,187.6,1473,151
CHN08b,Argyll & Bute,2014-15,202.65,1528,145
CHN08b,Argyll & Bute,2015-16,273.27,2032,143
CHN08b,Argyll & Bute,2016-17,235.8,1876,153
CHN08b,Argyll & Bute,2017-18,313.84,1991,122
CHN08b,Argyll & Bute,2018-19,329.54,2142,125
CHN08b,Argyll & Bute,2019-20,268.95,1930,138
CHN08b,Argyll & Bute,2020-21,282.99,1810,123
CHN08b,Argyll & Bute,2021-22,314.86,1932,118
CHN09,Argyll & Bute,2010-11,0.86,,
CHN09,Argyll & Bute,2011-12,0.87,,
CHN09,Argyll & Bute,2012-13,0.89,,
CHN09,Argyll & Bute,2013-14,0.86,,
CHN09,Argyll & Bute,2014-15,0.87,,
CHN09,Argyll & Bute,2015-16,0.88,,
CHN09,Argyll & Bute,2016-17,0.87,,
CHN09,Argyll & Bute,2017-18,0.82,,
CHN09,Argyll & Bute,2018-19,0.83,,
CHN09,Argyll & Bute,2019-20,0.85,,
CHN09,Argyll & Bute,2020-21,0.83,,
CHN09,Argyll & Bute,2021-22,0.82,,
CHN10,Argyll & Bute,2010-14,0.83,,
CHN10,Argyll & Bute,2012-15,0.83,,
CHN10,Argyll & Bute,2013-16,0.81,,
CHN10,Argyll & Bute,2014-17,0.8,,
CHN10,Argyll & Bute,2015-18,0.78,,
CHN10,Argyll & Bute,2016-19,0.8,,
CHN10,Argyll & Bute,2017-20,0.76,,
CHN10,Argyll & Bute,2018-21,0.8,,
CHN10,Argyll & Bute,2019-22,0.77,,
CHN11,Argyll & Bute,2011-12,0.91,,
CHN11,Argyll & Bute,2012-13,0.93,,
CHN11,Argyll & Bute,2013-14,0.91,,
CHN11,Argyll & Bute,2014-15,0.94,,
CHN11,Argyll & Bute,2015-16,0.93,,
CHN11,Argyll & Bute,2016-17,0.95,,
CHN11,Argyll & Bute,2017-18,0.95,,
CHN11,Argyll & Bute,2018-19,0.95,,
CHN11,Argyll & Bute,2019-20,0.92,,
CHN11,Argyll & Bute,2020-21,0.95,,
CHN11,Argyll & Bute,2021-22,0.96,,
CHN12a,Argyll & Bute,2011-12,841.86,,
CHN12a,Argyll & Bute,2012-13,793.58,,
CHN12a,Argyll & Bute,2013-14,879.93,,
CHN12a,Argyll & Bute,2014-15,859.51,,
CHN12a,Argyll & Bute,2015-16,861.52,,
CHN12a,Argyll & Bute,2016-17,891.25,,
CHN12a,Argyll & Bute,2017-18,894.56,,
CHN12a,Argyll & Bute,2018-19,862.05,,
CHN12a,Argyll & Bute,2019-20,887.99,,
CHN12a,Argyll & Bute,2020-21,961.69,,
CHN12a,Argyll & Bute,2021-22,964.17,,
CHN12b,Argyll & Bute,2011-12,514,,
CHN12b,Argyll & Bute,2012-13,570,,
CHN12b,Argyll & Bute,2013-14,638,,
CHN12b,Argyll & Bute,2014-15,521,,
CHN12b,Argyll & Bute,2015-16,558,,
CHN12b,Argyll & Bute,2016-17,620,,
CHN12b,Argyll & Bute,2017-18,783,,
CHN12b,Argyll & Bute,2018-19,640,,
CHN12b,Argyll & Bute,2019-20,725,,
CHN12b,Argyll & Bute,2020-21,831,,
CHN12b,Argyll & Bute,2021-22,742,,
CHN12c,Argyll & Bute,2011-12,694,,
CHN12c,Argyll & Bute,2012-13,625,,
CHN12c,Argyll & Bute,2013-14,656,,
CHN12c,Argyll & Bute,2014-15,783,,
CHN12c,Argyll & Bute,2015-16,725,,
CHN12c,Argyll & Bute,2016-17,761,,
CHN12c,Argyll & Bute,2017-18,741,,
CHN12c,Argyll & Bute,2018-19,728,,
CHN12c,Argyll & Bute,2019-20,721,,
CHN12c,Argyll & Bute,2020-21,691,,
CHN12c,Argyll & Bute,2021-22,766,,
CHN12d,Argyll & Bute,2011-12,818,,
CHN12d,Argyll & Bute,2012-13,774,,
CHN12d,Argyll & Bute,2013-14,871,,
CHN12d,Argyll & Bute,2014-15,870,,
CHN12d,Argyll & Bute,2015-16,862,,
CHN12d,Argyll & Bute,2016-17,875,,
CHN12d,Argyll & Bute,2017-18,877,,
CHN12d,Argyll & Bute,2018-19,811,,
CHN12d,Argyll & Bute,2019-20,865,,
CHN12d,Argyll & Bute,2020-21,944,,
CHN12d,Argyll & Bute,2021-22,979,,
CHN12e,Argyll & Bute,2011-12,988,,
CHN12e,Argyll & Bute,2012-13,881,,
CHN12e,Argyll & Bute,2013-14,1036,,
CHN12e,Argyll & Bute,2014-15,961,,
CHN12e,Argyll & Bute,2015-16,958,,
CHN12e,Argyll & Bute,2016-17,969,,
CHN12e,Argyll & Bute,2017-18,986,,
CHN12e,Argyll & Bute,2018-19,952,,
CHN12e,Argyll & Bute,2019-20,1000,,
CHN12e,Argyll & Bute,2020-21,1102,,
CHN12e,Argyll & Bute,2021-22,1060,,
CHN12f,Argyll & Bute,2011-12,1148,,
CHN12f,Argyll & Bute,2012-13,1177,,
CHN12f,Argyll & Bute,2013-14,1153,,
CHN12f,Argyll & Bute,2014-15,1079,,
CHN12f,Argyll & Bute,2015-16,1148,,
CHN12f,Argyll & Bute,2016-17,1138,,
CHN12f,Argyll & Bute,2017-18,1149,,
CHN12f,Argyll & Bute,2018-19,1226,,
CHN12f,Argyll & Bute,2019-20,1160,,
CHN12f,Argyll & Bute,2020-21,1287,,
CHN12f,Argyll & Bute,2021-22,1217,,
CHN13a,Argyll & Bute,2018-19,0.72,,
CHN13a,Argyll & Bute,2020-21,0.59,,
CHN13a,Argyll & Bute,2021-22,0.62,,
CHN13b,Argyll & Bute,2018-19,0.8,,
CHN13b,Argyll & Bute,2020-21,0.69,,
CHN13b,Argyll & Bute,2021-22,0.73,,
CHN14a,Argyll & Bute,2018-19,13.37,,
CHN14a,Argyll & Bute,2020-21,32.51,,
CHN14a,Argyll & Bute,2021-22,27.37,,
CHN14b,Argyll & Bute,2018-19,15.27,,
CHN14b,Argyll & Bute,2020-21,28.97,,
CHN14b,Argyll & Bute,2021-22,17.8,,
CHN17,Argyll & Bute,2013-14,0.79,,
CHN17,Argyll & Bute,2014-15,0.79,,
CHN17,Argyll & Bute,2015-16,0.8,,
CHN17,Argyll & Bute,2016-17,0.81,,
CHN17,Argyll & Bute,2017-18,0.86,,
CHN17,Argyll & Bute,2018-19,0.87,,
CHN17,Argyll & Bute,2019-20,0.87,,
CHN17,Argyll & Bute,2020-21,0.85,,
CHN17,Argyll & Bute,2021-22,0.87,,
CHN18,Argyll & Bute,2010-11,0.77,,
