,,Glasgow Kerbside,
Date,Time,Nitrogen dioxide,Status
11/04/2017,22:00:00,21.32151,V ugm-3
11/04/2017,23:00:00,17.41188,V ugm-3
11/04/2017,24:00:00,8.38249,V ugm-3
12/04/2017,01:00:00,3.30161,V ugm-3
12/04/2017,02:00:00,5.814,V ugm-3
12/04/2017,03:00:00,6.19363,V ugm-3
12/04/2017,04:00:00,5.75854,V ugm-3
12/04/2017,05:00:00,16.33179,V ugm-3
12/04/2017,06:00:00,30.34277,V ugm-3
12/04/2017,07:00:00,32.31695,V ugm-3
12/04/2017,08:00:00,51.23205,V ugm-3
12/04/2017,09:00:00,64.10031,V ugm-3
12/04/2017,10:00:00,57.21674,V ugm-3
12/04/2017,11:00:00,44.15963,V ugm-3
12/04/2017,12:00:00,39.36642,V ugm-3
12/04/2017,13:00:00,51.47063,V ugm-3
12/04/2017,14:00:00,48.89593,V ugm-3
12/04/2017,15:00:00,58.22463,V ugm-3
12/04/2017,16:00:00,59.8842,V ugm-3
12/04/2017,17:00:00,69.03503,V ugm-3
12/04/2017,18:00:00,70.59516,V ugm-3
12/04/2017,19:00:00,66.90738,V ugm-3
12/04/2017,20:00:00,48.40012,V ugm-3
12/04/2017,21:00:00,27.97701,V ugm-3
12/04/2017,22:00:00,37.25168,V ugm-3
12/04/2017,23:00:00,39.25215,V ugm-3
12/04/2017,24:00:00,29.1355,V ugm-3
13/04/2017,01:00:00,16.61899,V ugm-3
13/04/2017,02:00:00,13.54369,V ugm-3
13/04/2017,03:00:00,13.82164,V ugm-3
13/04/2017,04:00:00,21.01981,V ugm-3
13/04/2017,05:00:00,47.66524,V ugm-3
13/04/2017,06:00:00,45.59448,V ugm-3
13/04/2017,07:00:00,55.16893,V ugm-3
13/04/2017,08:00:00,61.64035,V ugm-3
13/04/2017,09:00:00,53.31524,V ugm-3
13/04/2017,10:00:00,40.89451,V ugm-3
13/04/2017,11:00:00,42.00233,V ugm-3
13/04/2017,12:00:00,58.56458,V ugm-3
13/04/2017,13:00:00,52.5971,V ugm-3
13/04/2017,14:00:00,52.44505,V ugm-3
13/04/2017,15:00:00,65.2851,V ugm-3
13/04/2017,16:00:00,68.22127,V ugm-3
13/04/2017,17:00:00,57.24447,V ugm-3
13/04/2017,18:00:00,44.78406,V ugm-3
13/04/2017,19:00:00,59.11777,V ugm-3
13/04/2017,20:00:00,57.98748,V ugm-3
13/04/2017,21:00:00,33.82352,V ugm-3
13/04/2017,22:00:00,56.01426,V ugm-3
13/04/2017,23:00:00,44.88685,V ugm-3
13/04/2017,24:00:00,35.44197,V ugm-3
14/04/2017,01:00:00,30.3552,V ugm-3
14/04/2017,02:00:00,16.80386,V ugm-3
14/04/2017,03:00:00,21.77381,V ugm-3
14/04/2017,04:00:00,17.34924,V ugm-3
14/04/2017,05:00:00,36.61625,V ugm-3
14/04/2017,06:00:00,81.77802,V ugm-3
14/04/2017,07:00:00,81.86026,V ugm-3
14/04/2017,08:00:00,79.84592,V ugm-3
14/04/2017,09:00:00,53.30711,V ugm-3
14/04/2017,10:00:00,51.57152,V ugm-3
14/04/2017,11:00:00,49.33103,V ugm-3
14/04/2017,12:00:00,58.38767,V ugm-3
14/04/2017,13:00:00,52.75344,V ugm-3
14/04/2017,14:00:00,47.46395,V ugm-3
14/04/2017,15:00:00,53.38027,V ugm-3
14/04/2017,16:00:00,45.83211,V ugm-3
14/04/2017,17:00:00,54.10749,V ugm-3
14/04/2017,18:00:00,32.82519,V ugm-3
14/04/2017,19:00:00,58.95855,V ugm-3
14/04/2017,20:00:00,36.75299,V ugm-3
14/04/2017,21:00:00,39.04178,V ugm-3
14/04/2017,22:00:00,52.65113,V ugm-3
14/04/2017,23:00:00,57.45628,V ugm-3
14/04/2017,24:00:00,55.94158,V ugm-3
15/04/2017,01:00:00,37.63991,V ugm-3
15/04/2017,02:00:00,41.32721,V ugm-3
15/04/2017,03:00:00,26.01669,V ugm-3
15/04/2017,04:00:00,14.94714,V ugm-3
15/04/2017,05:00:00,22.327,V ugm-3
15/04/2017,06:00:00,23.58591,V ugm-3
15/04/2017,07:00:00,28.4623,V ugm-3
15/04/2017,08:00:00,39.54142,V ugm-3
15/04/2017,09:00:00,48.80939,V ugm-3
15/04/2017,10:00:00,54.71089,V ugm-3
15/04/2017,11:00:00,51.75225,V ugm-3
15/04/2017,12:00:00,39.84263,V ugm-3
15/04/2017,13:00:00,56.2385,V ugm-3
15/04/2017,14:00:00,45.92869,V ugm-3
15/04/2017,15:00:00,47.08336,V ugm-3
15/04/2017,16:00:00,38.53114,V ugm-3
15/04/2017,17:00:00,48.72237,V ugm-3
15/04/2017,18:00:00,99.53893,V ugm-3
15/04/2017,19:00:00,70.27194,V ugm-3
15/04/2017,20:00:00,55.528,V ugm-3
15/04/2017,21:00:00,54.37333,V ugm-3
15/04/2017,22:00:00,45.3535,V ugm-3
15/04/2017,23:00:00,42.72573,V ugm-3
15/04/2017,24:00:00,32.64638,V ugm-3
16/04/2017,01:00:00,39.63401,V ugm-3
16/04/2017,02:00:00,27.46733,V ugm-3
16/04/2017,03:00:00,31.48501,V ugm-3
16/04/2017,04:00:00,26.56845,V ugm-3
16/04/2017,05:00:00,24.54168,V ugm-3
16/04/2017,06:00:00,24.07216,V ugm-3
16/04/2017,07:00:00,22.5938,V ugm-3
16/04/2017,08:00:00,56.46895,V ugm-3
16/04/2017,09:00:00,56.02334,V ugm-3
16/04/2017,10:00:00,84.19112,V ugm-3
16/04/2017,11:00:00,92.70939,V ugm-3
16/04/2017,12:00:00,69.85406,V ugm-3
16/04/2017,13:00:00,70.22413,V ugm-3
16/04/2017,14:00:00,60.29873,V ugm-3
16/04/2017,15:00:00,96.69504,V ugm-3
16/04/2017,16:00:00,115.42989,V ugm-3
16/04/2017,17:00:00,135.9099,V ugm-3
16/04/2017,18:00:00,129.35911,V ugm-3
16/04/2017,19:00:00,138.30387,V ugm-3
16/04/2017,20:00:00,147.75879,V ugm-3
16/04/2017,21:00:00,95.47343,V ugm-3
16/04/2017,22:00:00,82.52533,V ugm-3
16/04/2017,23:00:00,88.45408,V ugm-3
16/04/2017,24:00:00,86.92121,V ugm-3
17/04/2017,01:00:00,63.54727,V ugm-3
17/04/2017,02:00:00,65.21434,V ugm-3
17/04/2017,03:00:00,49.74221,V ugm-3
17/04/2017,04:00:00,53.07379,V ugm-3
17/04/2017,05:00:00,48.21078,V ugm-3
17/04/2017,06:00:00,57.10821,V ugm-3
17/04/2017,07:00:00,73.24732,V ugm-3
17/04/2017,08:00:00,52.69655,V ugm-3
17/04/2017,09:00:00,65.32478,V ugm-3
17/04/2017,10:00:00,52.16153,V ugm-3
17/04/2017,11:00:00,47.69106,V ugm-3
17/04/2017,12:00:00,41.4281,V ugm-3
17/04/2017,13:00:00,50.47183,V ugm-3
17/04/2017,14:00:00,39.65664,V ugm-3
17/04/2017,15:00:00,41.75131,V ugm-3
17/04/2017,16:00:00,54.4178,V ugm-3
17/04/2017,17:00:00,63.61979,V ugm-3
17/04/2017,18:00:00,86.27431,V ugm-3
17/04/2017,19:00:00,97.29031,V ugm-3
17/04/2017,20:00:00,106.33404,V ugm-3
17/04/2017,21:00:00,73.53037,V ugm-3
17/04/2017,22:00:00,48.67456,V ugm-3
17/04/2017,23:00:00,70.56121,V ugm-3
17/04/2017,24:00:00,43.24928,V ugm-3
18/04/2017,01:00:00,36.98393,V ugm-3
18/04/2017,02:00:00,36.93548,V ugm-3
18/04/2017,03:00:00,43.57105,V ugm-3
18/04/2017,04:00:00,42.7788,V ugm-3
18/04/2017,05:00:00,51.96932,V ugm-3
18/04/2017,06:00:00,76.70942,V ugm-3
18/04/2017,07:00:00,79.17989,V ugm-3
18/04/2017,08:00:00,109.66466,V ugm-3
18/04/2017,09:00:00,112.33547,V ugm-3
18/04/2017,10:00:00,108.11076,V ugm-3
18/04/2017,11:00:00,80.45457,V ugm-3
18/04/2017,12:00:00,58.18351,V ugm-3
18/04/2017,13:00:00,50.10128,V ugm-3
18/04/2017,14:00:00,59.99417,V ugm-3
18/04/2017,15:00:00,60.00134,V ugm-3
18/04/2017,16:00:00,67.10245,V ugm-3
18/04/2017,17:00:00,63.75701,V ugm-3
18/04/2017,18:00:00,47.83975,V ugm-3
18/04/2017,19:00:00,62.19785,V ugm-3
18/04/2017,20:00:00,72.06109,V ugm-3
18/04/2017,21:00:00,47.80485,V ugm-3
18/04/2017,22:00:00,92.30203,V ugm-3
18/04/2017,23:00:00,65.27506,V ugm-3
18/04/2017,24:00:00,35.90384,V ugm-3
19/04/2017,01:00:00,29.92935,V ugm-3
19/04/2017,02:00:00,26.21719,V ugm-3
19/04/2017,03:00:00,17.96316,V ugm-3
19/04/2017,04:00:00,16.24238,V ugm-3
19/04/2017,05:00:00,31.73555,V ugm-3
19/04/2017,06:00:00,41.47113,V ugm-3
19/04/2017,07:00:00,83.77706,V ugm-3
19/04/2017,08:00:00,99.32043,V ugm-3
